open,high,low,close,volume,count,datetime
34.42,34.42,31.9,31.9,17.0,3.0,2021-08-09 09:30:00
34.5,34.6,34.5,34.6,2.0,2.0,2021-08-09 09:35:00
35.8,37.0,35.6,35.6,4.0,3.0,2021-08-09 09:40:00
35.89,36.65,35.5,36.65,5.0,5.0,2021-08-09 09:45:00
36.6,36.6,36.6,36.6,1.0,1.0,2021-08-09 09:50:00
34.6,36.0,34.6,36.0,9.0,3.0,2021-08-09 09:55:00
34.63,36.06,34.63,36.06,2.0,2.0,2021-08-09 10:00:00
37.5,37.5,36.95,36.95,9.0,5.0,2021-08-09 10:05:00
37.25,37.25,35.92,35.92,3.0,3.0,2021-08-09 10:10:00
0.0,0.0,0.0,0.0,0.0,0.0,2021-08-09 10:15:00
35.2,35.2,35.2,35.2,1.0,1.0,2021-08-09 10:20:00
34.95,34.95,34.8,34.8,5.0,3.0,2021-08-09 10:25:00
35.3,35.7,35.3,35.7,4.0,4.0,2021-08-09 10:30:00
34.28,34.28,33.6,33.6,11.0,3.0,2021-08-09 10:35:00
34.15,34.15,34.15,34.15,4.0,1.0,2021-08-09 10:40:00
0.0,0.0,0.0,0.0,0.0,0.0,2021-08-09 10:45:00
0.0,0.0,0.0,0.0,0.0,0.0,2021-08-09 10:50:00
34.95,34.95,34.5,34.5,4.0,2.0,2021-08-09 10:55:00
35.25,35.25,35.05,35.05,4.0,2.0,2021-08-09 11:00:00
34.62,34.62,34.5,34.5,4.0,2.0,2021-08-09 11:05:00
0.0,0.0,0.0,0.0,0.0,0.0,2021-08-09 11:10:00
34.85,34.85,34.85,34.85,3.0,3.0,2021-08-09 11:15:00
0.0,0.0,0.0,0.0,0.0,0.0,2021-08-09 11:20:00
35.45,35.45,35.45,35.45,2.0,1.0,2021-08-09 11:25:00
0.0,0.0,0.0,0.0,0.0,0.0,2021-08-09 11:30:00
0.0,0.0,0.0,0.0,0.0,0.0,2021-08-09 11:35:00
0.0,0.0,0.0,0.0,0.0,0.0,2021-08-09 11:40:00
34.5,34.5,34.5,34.5,3.0,1.0,2021-08-09 11:45:00
0.0,0.0,0.0,0.0,0.0,0.0,2021-08-09 11:50:00
0.0,0.0,0.0,0.0,0.0,0.0,2021-08-09 11:55:00
34.5,34.5,34.5,34.5,3.0,1.0,2021-08-09 12:00:00
0.0,0.0,0.0,0.0,0.0,0.0,2021-08-09 12:05:00
0.0,0.0,0.0,0.0,0.0,0.0,2021-08-09 12:10:00
0.0,0.0,0.0,0.0,0.0,0.0,2021-08-09 12:15:00
0.0,0.0,0.0,0.0,0.0,0.0,2021-08-09 12:20:00
0.0,0.0,0.0,0.0,0.0,0.0,2021-08-09 12:25:00
34.74,34.74,34.6,34.6,2.0,2.0,2021-08-09 12:30:00
0.0,0.0,0.0,0.0,0.0,0.0,2021-08-09 12:35:00
35.25,35.25,35.2,35.2,2.0,2.0,2021-08-09 12:40:00
36.06,36.06,35.86,35.86,3.0,2.0,2021-08-09 12:45:00
0.0,0.0,0.0,0.0,0.0,0.0,2021-08-09 12:50:00
0.0,0.0,0.0,0.0,0.0,0.0,2021-08-09 12:55:00
0.0,0.0,0.0,0.0,0.0,0.0,2021-08-09 13:00:00
0.0,0.0,0.0,0.0,0.0,0.0,2021-08-09 13:05:00
34.95,34.95,34.95,34.95,1.0,1.0,2021-08-09 13:10:00
0.0,0.0,0.0,0.0,0.0,0.0,2021-08-09 13:15:00
34.56,34.56,34.56,34.56,1.0,1.0,2021-08-09 13:20:00
0.0,0.0,0.0,0.0,0.0,0.0,2021-08-09 13:25:00
0.0,0.0,0.0,0.0,0.0,0.0,2021-08-09 13:30:00
0.0,0.0,0.0,0.0,0.0,0.0,2021-08-09 13:35:00
0.0,0.0,0.0,0.0,0.0,0.0,2021-08-09 13:40:00
35.4,35.4,35.4,35.4,2.0,1.0,2021-08-09 13:45:00
0.0,0.0,0.0,0.0,0.0,0.0,2021-08-09 13:50:00
0.0,0.0,0.0,0.0,0.0,0.0,2021-08-09 13:55:00
34.95,34.95,34.95,34.95,3.0,1.0,2021-08-09 14:00:00
0.0,0.0,0.0,0.0,0.0,0.0,2021-08-09 14:05:00
0.0,0.0,0.0,0.0,0.0,0.0,2021-08-09 14:10:00
0.0,0.0,0.0,0.0,0.0,0.0,2021-08-09 14:15:00
0.0,0.0,0.0,0.0,0.0,0.0,2021-08-09 14:20:00
0.0,0.0,0.0,0.0,0.0,0.0,2021-08-09 14:25:00
33.95,33.95,33.95,33.95,1.0,1.0,2021-08-09 14:30:00
0.0,0.0,0.0,0.0,0.0,0.0,2021-08-09 14:35:00
0.0,0.0,0.0,0.0,0.0,0.0,2021-08-09 14:40:00
0.0,0.0,0.0,0.0,0.0,0.0,2021-08-09 14:45:00
0.0,0.0,0.0,0.0,0.0,0.0,2021-08-09 14:50:00
0.0,0.0,0.0,0.0,0.0,0.0,2021-08-09 14:55:00
0.0,0.0,0.0,0.0,0.0,0.0,2021-08-09 15:00:00
0.0,0.0,0.0,0.0,0.0,0.0,2021-08-09 15:05:00
0.0,0.0,0.0,0.0,0.0,0.0,2021-08-09 15:10:00
0.0,0.0,0.0,0.0,0.0,0.0,2021-08-09 15:15:00
0.0,0.0,0.0,0.0,0.0,0.0,2021-08-09 15:20:00
0.0,0.0,0.0,0.0,0.0,0.0,2021-08-09 15:25:00
0.0,0.0,0.0,0.0,0.0,0.0,2021-08-09 15:30:00
0.0,0.0,0.0,0.0,0.0,0.0,2021-08-09 15:35:00
0.0,0.0,0.0,0.0,0.0,0.0,2021-08-09 15:40:00
0.0,0.0,0.0,0.0,0.0,0.0,2021-08-09 15:45:00
34.4,34.4,34.4,34.4,1.0,1.0,2021-08-09 15:50:00
0.0,0.0,0.0,0.0,0.0,0.0,2021-08-09 15:55:00
30.65,30.65,30.5,30.5,2.0,2.0,2021-08-10 09:30:00
31.1,31.1,30.5,30.5,2.0,2.0,2021-08-10 09:35:00
30.47,30.47,30.47,30.47,1.0,1.0,2021-08-10 09:40:00
29.1,29.1,28.13,28.13,3.0,3.0,2021-08-10 09:45:00
0.0,0.0,0.0,0.0,0.0,0.0,2021-08-10 09:50:00
0.0,0.0,0.0,0.0,0.0,0.0,2021-08-10 09:55:00
28.3,28.3,28.3,28.3,1.0,1.0,2021-08-10 10:00:00
