datetime,bid_size,bid_exchange,bid,bid_condition,ask_size,ask_exchange,ask,ask_condition
2021-11-02 09:30:00,1.0,7.0,1159.2,0.0,16.0,1.0,1159.51,0.0
2021-11-02 09:35:00,1.0,65.0,1156.48,0.0,2.0,73.0,1157.5,0.0
2021-11-02 09:40:00,1.0,7.0,1177.01,0.0,1.0,68.0,1177.62,0.0
2021-11-02 09:45:00,2.0,68.0,1193.9,0.0,1.0,43.0,1194.92,0.0
2021-11-02 09:50:00,1.0,1.0,1203.36,0.0,7.0,7.0,1204.08,0.0
2021-11-02 09:55:00,1.0,1.0,1201.11,0.0,1.0,1.0,1202.18,0.0
2021-11-02 10:00:00,2.0,43.0,1188.92,0.0,1.0,1.0,1190.0,0.0
2021-11-02 10:05:00,1.0,7.0,1191.07,0.0,2.0,17.0,1191.48,0.0
2021-11-02 10:10:00,1.0,7.0,1181.46,0.0,1.0,1.0,1181.73,0.0
2021-11-02 10:15:00,1.0,1.0,1172.59,0.0,2.0,17.0,1173.23,0.0
2021-11-02 10:20:00,2.0,43.0,1184.19,0.0,2.0,68.0,1185.0,0.0
2021-11-02 10:25:00,2.0,43.0,1195.35,0.0,5.0,7.0,1196.42,0.0
2021-11-02 10:30:00,2.0,43.0,1202.23,0.0,9.0,65.0,1203.0,0.0
2021-11-02 10:35:00,1.0,1.0,1193.41,0.0,2.0,7.0,1193.89,0.0
2021-11-02 10:40:00,1.0,43.0,1193.66,0.0,1.0,1.0,1193.95,0.0
2021-11-02 10:45:00,2.0,43.0,1187.02,0.0,1.0,60.0,1187.56,0.0
2021-11-02 10:50:00,1.0,43.0,1188.02,0.0,2.0,17.0,1188.71,0.0
2021-11-02 10:55:00,1.0,68.0,1187.52,0.0,2.0,17.0,1187.99,0.0
2021-11-02 11:00:00,1.0,7.0,1179.2,0.0,1.0,1.0,1179.58,0.0
2021-11-02 11:05:00,1.0,63.0,1181.84,0.0,1.0,1.0,1182.16,0.0
2021-11-02 11:10:00,2.0,1.0,1179.35,0.0,2.0,43.0,1179.98,0.0
2021-11-02 11:15:00,1.0,17.0,1181.03,0.0,2.0,43.0,1181.56,0.0
2021-11-02 11:20:00,1.0,7.0,1177.14,0.0,3.0,43.0,1177.66,0.0
2021-11-02 11:25:00,2.0,68.0,1177.57,0.0,1.0,60.0,1178.1,0.0
2021-11-02 11:30:00,1.0,1.0,1177.11,0.0,2.0,43.0,1177.4,0.0
2021-11-02 11:35:00,1.0,65.0,1167.22,0.0,1.0,43.0,1167.49,0.0
2021-11-02 11:40:00,2.0,68.0,1166.52,0.0,1.0,43.0,1167.0,0.0
2021-11-02 11:45:00,1.0,43.0,1173.16,0.0,1.0,7.0,1173.59,0.0
2021-11-02 11:50:00,1.0,60.0,1178.14,0.0,1.0,7.0,1178.58,0.0
2021-11-02 11:55:00,2.0,43.0,1172.62,0.0,2.0,68.0,1173.27,0.0
2021-11-02 12:00:00,2.0,1.0,1170.96,0.0,2.0,7.0,1171.41,0.0
2021-11-02 12:05:00,1.0,7.0,1171.33,0.0,1.0,43.0,1171.84,0.0
2021-11-02 12:10:00,1.0,7.0,1166.1,0.0,1.0,43.0,1166.48,0.0
2021-11-02 12:15:00,1.0,17.0,1164.52,0.0,2.0,17.0,1165.29,0.0
2021-11-02 12:20:00,1.0,7.0,1162.12,0.0,2.0,43.0,1162.78,0.0
2021-11-02 12:25:00,2.0,43.0,1166.88,0.0,2.0,7.0,1167.35,0.0
2021-11-02 12:30:00,1.0,1.0,1162.19,0.0,2.0,65.0,1162.6,0.0
2021-11-02 12:35:00,2.0,1.0,1154.01,0.0,2.0,43.0,1154.38,0.0
2021-11-02 12:40:00,1.0,1.0,1152.93,0.0,1.0,43.0,1153.34,0.0
2021-11-02 12:45:00,1.0,43.0,1161.13,0.0,1.0,68.0,1161.7,0.0
2021-11-02 12:50:00,1.0,68.0,1163.9,0.0,1.0,43.0,1164.67,0.0
2021-11-02 12:55:00,2.0,1.0,1170.61,0.0,1.0,60.0,1170.95,0.0
2021-11-02 13:00:00,1.0,43.0,1168.39,0.0,1.0,1.0,1168.99,0.0
2021-11-02 13:05:00,2.0,17.0,1164.3,0.0,1.0,7.0,1164.82,0.0
2021-11-02 13:10:00,1.0,43.0,1162.66,0.0,2.0,68.0,1163.17,0.0
2021-11-02 13:15:00,1.0,68.0,1162.6,0.0,1.0,7.0,1163.01,0.0
2021-11-02 13:20:00,2.0,43.0,1165.02,0.0,2.0,1.0,1165.7,0.0
2021-11-02 13:25:00,1.0,1.0,1169.5,0.0,3.0,1.0,1170.0,0.0
2021-11-02 13:30:00,1.0,60.0,1165.56,0.0,2.0,43.0,1166.1,0.0
2021-11-02 13:35:00,2.0,68.0,1165.5,0.0,2.0,43.0,1166.3,0.0
2021-11-02 13:40:00,1.0,1.0,1163.45,0.0,2.0,43.0,1164.0,0.0
2021-11-02 13:45:00,2.0,17.0,1164.29,0.0,1.0,1.0,1165.12,0.0
2021-11-02 13:50:00,2.0,17.0,1159.92,0.0,1.0,43.0,1160.9,0.0
2021-11-02 13:55:00,1.0,8.0,1159.5,0.0,3.0,7.0,1160.34,0.0
2021-11-02 14:00:00,2.0,7.0,1165.26,0.0,2.0,1.0,1165.98,0.0
2021-11-02 14:05:00,1.0,68.0,1165.11,0.0,2.0,68.0,1165.72,0.0
2021-11-02 14:10:00,1.0,68.0,1163.7,0.0,5.0,65.0,1164.26,0.0
2021-11-02 14:15:00,2.0,1.0,1163.32,0.0,1.0,7.0,1163.95,0.0
2021-11-02 14:20:00,1.0,43.0,1166.09,0.0,2.0,43.0,1166.67,0.0
2021-11-02 14:25:00,1.0,65.0,1163.82,0.0,3.0,60.0,1164.31,0.0
2021-11-02 14:30:00,1.0,43.0,1164.81,0.0,2.0,43.0,1165.31,0.0
2021-11-02 14:35:00,1.0,43.0,1162.02,0.0,1.0,68.0,1162.58,0.0
2021-11-02 14:40:00,2.0,60.0,1161.87,0.0,1.0,65.0,1162.33,0.0
