datetime,bid_size,bid_exchange,bid,bid_condition,ask_size,ask_exchange,ask,ask_condition
2021-09-15 09:30:00,0.0,1.0,0.0,50.0,0.0,1.0,0.0,50.0
2021-09-15 09:35:00,9.0,46.0,31.1,50.0,1.0,69.0,31.5,50.0
2021-09-15 09:40:00,12.0,60.0,29.7,50.0,37.0,65.0,30.05,50.0
2021-09-15 09:45:00,12.0,60.0,29.3,50.0,28.0,65.0,29.65,50.0
2021-09-15 09:50:00,4.0,60.0,30.65,50.0,7.0,69.0,30.9,50.0
2021-09-15 09:55:00,6.0,47.0,29.6,50.0,4.0,47.0,29.9,50.0
2021-09-15 10:00:00,5.0,43.0,29.25,50.0,12.0,1.0,29.5,50.0
2021-09-15 10:05:00,58.0,9.0,30.85,50.0,2.0,69.0,31.1,50.0
2021-09-15 10:10:00,4.0,65.0,30.25,50.0,10.0,65.0,30.45,50.0
2021-09-15 10:15:00,6.0,1.0,29.15,50.0,5.0,65.0,29.3,50.0
2021-09-15 10:20:00,9.0,65.0,28.65,50.0,2.0,43.0,28.85,50.0
2021-09-15 10:25:00,6.0,43.0,29.1,50.0,15.0,65.0,29.3,50.0
2021-09-15 10:30:00,11.0,69.0,28.95,50.0,2.0,4.0,29.2,50.0
2021-09-15 10:35:00,19.0,5.0,30.15,50.0,13.0,60.0,30.4,50.0
2021-09-15 10:40:00,8.0,7.0,29.7,50.0,4.0,9.0,30.0,50.0
2021-09-15 10:45:00,19.0,9.0,29.55,50.0,23.0,1.0,29.9,50.0
2021-09-15 10:50:00,42.0,9.0,30.1,50.0,1.0,7.0,30.4,50.0
2021-09-15 10:55:00,29.0,9.0,29.85,50.0,1.0,7.0,30.15,50.0
2021-09-15 11:00:00,35.0,9.0,30.35,50.0,18.0,1.0,30.65,50.0
2021-09-15 11:05:00,33.0,9.0,30.8,50.0,11.0,69.0,31.0,50.0
2021-09-15 11:10:00,2.0,1.0,30.85,50.0,4.0,60.0,31.0,50.0
2021-09-15 11:15:00,19.0,65.0,30.75,50.0,9.0,60.0,31.0,50.0
2021-09-15 11:20:00,5.0,65.0,30.3,50.0,3.0,60.0,30.5,50.0
2021-09-15 11:25:00,13.0,65.0,31.0,50.0,13.0,1.0,31.2,50.0
2021-09-15 11:30:00,6.0,47.0,30.95,50.0,21.0,9.0,31.15,50.0
2021-09-15 11:35:00,1.0,69.0,30.45,50.0,16.0,65.0,30.6,50.0
2021-09-15 11:40:00,1.0,60.0,30.8,50.0,7.0,65.0,30.95,50.0
2021-09-15 11:45:00,18.0,65.0,30.55,50.0,12.0,65.0,30.75,50.0
2021-09-15 11:50:00,9.0,69.0,29.9,50.0,13.0,69.0,30.1,50.0
2021-09-15 11:55:00,3.0,69.0,30.05,50.0,7.0,65.0,30.25,50.0
2021-09-15 12:00:00,24.0,60.0,31.15,50.0,10.0,65.0,31.45,50.0
2021-09-15 12:05:00,15.0,60.0,31.95,50.0,1.0,1.0,32.2,50.0
2021-09-15 12:10:00,4.0,1.0,31.5,50.0,14.0,9.0,31.85,50.0
2021-09-15 12:15:00,2.0,7.0,31.15,50.0,9.0,47.0,31.35,50.0
2021-09-15 12:20:00,36.0,9.0,31.5,50.0,10.0,1.0,31.8,50.0
2021-09-15 12:25:00,41.0,9.0,31.95,50.0,2.0,43.0,32.2,50.0
2021-09-15 12:30:00,5.0,60.0,32.05,50.0,3.0,69.0,32.2,50.0
2021-09-15 12:35:00,33.0,9.0,32.9,50.0,5.0,43.0,33.15,50.0
2021-09-15 12:40:00,7.0,43.0,32.25,50.0,18.0,9.0,32.5,50.0
2021-09-15 12:45:00,6.0,47.0,32.8,50.0,31.0,9.0,33.05,50.0
2021-09-15 12:50:00,13.0,65.0,32.45,50.0,4.0,69.0,32.65,50.0
2021-09-15 12:55:00,13.0,65.0,32.25,50.0,10.0,69.0,32.45,50.0
2021-09-15 13:00:00,2.0,4.0,32.9,50.0,26.0,9.0,33.1,50.0
2021-09-15 13:05:00,18.0,9.0,32.8,50.0,9.0,4.0,33.1,50.0
2021-09-15 13:10:00,49.0,65.0,32.1,50.0,9.0,65.0,32.35,50.0
2021-09-15 13:15:00,31.0,65.0,32.1,50.0,4.0,65.0,32.35,50.0
2021-09-15 13:20:00,11.0,60.0,32.75,50.0,18.0,9.0,32.95,50.0
