datetime,bid_size,bid_exchange,bid,bid_condition,ask_size,ask_exchange,ask,ask_condition
2021-07-01 09:30:00,0.0,1.0,0.0,50.0,0.0,1.0,0.0,50.0
2021-07-01 09:35:00,10.0,65.0,44.1,50.0,10.0,31.0,44.95,50.0
2021-07-01 09:40:00,17.0,9.0,42.7,50.0,6.0,65.0,43.3,50.0
2021-07-01 09:45:00,3.0,22.0,40.85,50.0,11.0,1.0,41.45,50.0
2021-07-01 09:50:00,20.0,65.0,39.15,50.0,8.0,65.0,39.7,50.0
2021-07-01 09:55:00,21.0,65.0,39.15,50.0,9.0,9.0,40.0,50.0
2021-07-01 10:00:00,15.0,60.0,39.25,50.0,16.0,5.0,39.85,50.0
2021-07-01 10:05:00,29.0,65.0,39.9,50.0,17.0,60.0,40.45,50.0
2021-07-01 10:10:00,27.0,9.0,39.15,50.0,43.0,65.0,39.9,50.0
2021-07-01 10:15:00,7.0,22.0,38.1,50.0,5.0,22.0,38.6,50.0
2021-07-01 10:20:00,38.0,65.0,36.6,50.0,12.0,1.0,37.4,50.0
2021-07-01 10:25:00,5.0,9.0,38.5,50.0,27.0,5.0,39.45,50.0
2021-07-01 10:30:00,30.0,65.0,39.55,50.0,26.0,65.0,40.25,50.0
2021-07-01 10:35:00,5.0,1.0,40.3,50.0,42.0,65.0,40.9,50.0
2021-07-01 10:40:00,2.0,1.0,40.4,50.0,7.0,60.0,40.75,50.0
2021-07-01 10:45:00,38.0,9.0,41.45,50.0,10.0,65.0,42.1,50.0
2021-07-01 10:50:00,5.0,5.0,39.7,50.0,16.0,9.0,40.65,50.0
2021-07-01 10:55:00,25.0,9.0,40.15,50.0,40.0,65.0,40.9,50.0
2021-07-01 11:00:00,19.0,65.0,40.95,50.0,39.0,65.0,41.75,50.0
2021-07-01 11:05:00,28.0,9.0,40.05,50.0,43.0,9.0,40.75,50.0
2021-07-01 11:10:00,17.0,65.0,38.9,50.0,17.0,60.0,39.55,50.0
2021-07-01 11:15:00,6.0,9.0,38.6,50.0,28.0,9.0,39.2,50.0
2021-07-01 11:20:00,13.0,22.0,38.5,50.0,26.0,9.0,39.35,50.0
2021-07-01 11:25:00,5.0,60.0,38.3,50.0,10.0,60.0,39.1,50.0
2021-07-01 11:30:00,10.0,65.0,38.95,50.0,9.0,60.0,39.65,50.0
2021-07-01 11:35:00,15.0,65.0,39.7,50.0,13.0,9.0,40.35,50.0
2021-07-01 11:40:00,13.0,60.0,39.25,50.0,20.0,1.0,39.95,50.0
2021-07-01 11:45:00,20.0,5.0,39.65,50.0,14.0,9.0,40.4,50.0
2021-07-01 11:50:00,13.0,65.0,40.6,50.0,11.0,9.0,41.3,50.0
2021-07-01 11:55:00,12.0,5.0,40.65,50.0,12.0,1.0,41.35,50.0
2021-07-01 12:00:00,16.0,65.0,40.35,50.0,11.0,60.0,41.05,50.0
2021-07-01 12:05:00,30.0,65.0,39.7,50.0,7.0,65.0,40.3,50.0
2021-07-01 12:10:00,18.0,9.0,39.75,50.0,22.0,9.0,40.45,50.0
2021-07-01 12:15:00,20.0,5.0,39.55,50.0,14.0,5.0,40.3,50.0
2021-07-01 12:20:00,19.0,65.0,38.9,50.0,13.0,60.0,39.6,50.0
2021-07-01 12:25:00,11.0,9.0,39.05,50.0,14.0,60.0,39.75,50.0
2021-07-01 12:30:00,13.0,65.0,39.2,50.0,12.0,9.0,39.85,50.0
2021-07-01 12:35:00,20.0,65.0,39.6,50.0,11.0,1.0,40.3,50.0
2021-07-01 12:40:00,28.0,65.0,38.9,50.0,33.0,9.0,39.7,50.0
2021-07-01 12:45:00,14.0,65.0,39.0,50.0,26.0,65.0,39.65,50.0
2021-07-01 12:50:00,26.0,65.0,39.0,50.0,28.0,65.0,39.55,50.0
2021-07-01 12:55:00,36.0,65.0,38.1,50.0,26.0,65.0,38.75,50.0
2021-07-01 13:00:00,32.0,9.0,37.95,50.0,35.0,9.0,38.75,50.0
2021-07-01 13:05:00,1.0,22.0,38.3,50.0,37.0,5.0,38.95,50.0
2021-07-01 13:10:00,21.0,9.0,38.55,50.0,32.0,9.0,39.3,50.0
2021-07-01 13:15:00,20.0,9.0,38.0,50.0,22.0,1.0,38.65,50.0
2021-07-01 13:20:00,28.0,9.0,38.1,50.0,4.0,65.0,38.55,50.0
2021-07-01 13:25:00,15.0,65.0,38.7,50.0,38.0,9.0,39.35,50.0
2021-07-01 13:30:00,19.0,65.0,38.6,50.0,35.0,9.0,39.25,50.0
2021-07-01 13:35:00,39.0,9.0,38.75,50.0,6.0,65.0,39.4,50.0
2021-07-01 13:40:00,12.0,9.0,38.85,50.0,12.0,9.0,39.65,50.0
