datetime,bid_size,bid_exchange,bid,bid_condition,ask_size,ask_exchange,ask,ask_condition,open,high,low,close,volume,count,mid_price
2021-02-08 09:30:00,0.0,1.0,0.0,50.0,0.0,1.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,67.525
2021-02-08 09:35:00,4.0,5.0,64.45,50.0,7.0,4.0,70.6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,67.525
2021-02-08 09:40:00,1.0,46.0,65.3,50.0,13.0,31.0,68.35,50.0,0.0,0.0,0.0,0.0,0.0,0.0,66.82499999999999
2021-02-08 09:45:00,10.0,9.0,64.15,50.0,27.0,9.0,66.85,50.0,61.56,61.56,61.56,61.56,1.0,1.0,65.5
2021-02-08 09:50:00,2.0,4.0,61.4,50.0,5.0,65.0,63.35,50.0,61.2,61.2,61.2,61.2,1.0,1.0,62.375
2021-02-08 09:55:00,25.0,9.0,59.7,50.0,2.0,60.0,61.05,50.0,61.05,63.06,61.05,63.06,5.0,4.0,60.375
2021-02-08 10:00:00,7.0,60.0,61.4,50.0,11.0,31.0,63.05,50.0,61.4,61.4,61.4,61.4,1.0,1.0,62.224999999999994
2021-02-08 10:05:00,22.0,9.0,61.8,50.0,14.0,9.0,63.25,50.0,64.25,64.25,64.25,64.25,1.0,1.0,62.525
2021-02-08 10:10:00,13.0,31.0,65.35,50.0,2.0,4.0,66.45,50.0,66.23,66.23,65.09,65.09,2.0,2.0,65.9
2021-02-08 10:15:00,24.0,9.0,64.55,50.0,7.0,4.0,66.05,50.0,0.0,0.0,0.0,0.0,0.0,0.0,65.3
2021-02-08 10:20:00,17.0,9.0,63.0,50.0,6.0,65.0,64.35,50.0,0.0,0.0,0.0,0.0,0.0,0.0,63.675
2021-02-08 10:25:00,13.0,4.0,61.7,50.0,15.0,69.0,62.85,50.0,0.0,0.0,0.0,0.0,0.0,0.0,62.275000000000006
2021-02-08 10:30:00,13.0,9.0,62.45,50.0,20.0,9.0,63.55,50.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0
2021-02-08 10:35:00,9.0,4.0,62.85,50.0,8.0,4.0,64.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,63.425
2021-02-08 10:40:00,26.0,9.0,62.7,50.0,28.0,9.0,64.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,63.5
2021-02-08 10:45:00,16.0,65.0,63.5,50.0,21.0,9.0,65.15,50.0,63.39,63.39,63.39,63.39,1.0,1.0,64.325
2021-02-08 10:50:00,11.0,69.0,64.3,50.0,14.0,31.0,65.45,50.0,0.0,0.0,0.0,0.0,0.0,0.0,64.875
2021-02-08 10:55:00,1.0,4.0,63.45,50.0,12.0,1.0,64.45,50.0,0.0,0.0,0.0,0.0,0.0,0.0,63.95
2021-02-08 11:00:00,24.0,9.0,63.25,50.0,13.0,9.0,64.45,50.0,0.0,0.0,0.0,0.0,0.0,0.0,63.85
2021-02-08 11:05:00,11.0,9.0,62.15,50.0,13.0,31.0,63.2,50.0,63.17,63.17,63.17,63.17,1.0,1.0,62.675
