open,high,low,close,volume,count,datetime
43.97,47.0,43.0,47.0,13.0,11.0,2021-07-02 09:30:00
45.3,52.18,45.3,52.18,9.0,9.0,2021-07-02 09:35:00
52.82,52.82,49.9,49.9,11.0,8.0,2021-07-02 09:40:00
50.45,50.8,48.45,50.77,13.0,10.0,2021-07-02 09:45:00
51.04,51.04,48.3,48.65,8.0,6.0,2021-07-02 09:50:00
48.1,48.1,47.0,47.0,2.0,2.0,2021-07-02 09:55:00
46.0,46.3,46.0,46.3,3.0,3.0,2021-07-02 10:00:00
45.75,45.9,44.75,44.75,5.0,4.0,2021-07-02 10:05:00
44.77,45.45,44.0,44.25,11.0,7.0,2021-07-02 10:10:00
0.0,0.0,0.0,0.0,0.0,0.0,2021-07-02 10:15:00
0.0,0.0,0.0,0.0,0.0,0.0,2021-07-02 10:20:00
0.0,0.0,0.0,0.0,0.0,0.0,2021-07-02 10:25:00
44.65,44.65,43.81,43.81,2.0,2.0,2021-07-02 10:30:00
44.75,44.75,44.75,44.75,1.0,1.0,2021-07-02 10:35:00
42.65,42.65,42.03,42.03,3.0,3.0,2021-07-02 10:40:00
42.07,42.4,42.07,42.4,11.0,2.0,2021-07-02 10:45:00
41.45,41.75,41.45,41.75,7.0,5.0,2021-07-02 10:50:00
41.0,41.65,41.0,41.59,8.0,4.0,2021-07-02 10:55:00
40.96,41.2,40.96,41.2,2.0,2.0,2021-07-02 11:00:00
42.3,43.0,42.25,42.97,38.0,9.0,2021-07-02 11:05:00
43.0,43.15,42.45,43.15,9.0,8.0,2021-07-02 11:10:00
42.15,42.3,41.95,41.95,4.0,3.0,2021-07-02 11:15:00
0.0,0.0,0.0,0.0,0.0,0.0,2021-07-02 11:20:00
41.23,41.23,41.23,41.23,1.0,1.0,2021-07-02 11:25:00
41.4,41.4,41.0,41.0,4.0,3.0,2021-07-02 11:30:00
42.0,42.0,41.8,41.8,4.0,3.0,2021-07-02 11:35:00
41.75,42.5,41.75,42.5,25.0,10.0,2021-07-02 11:40:00
42.9,42.9,42.9,42.9,1.0,1.0,2021-07-02 11:45:00
42.4,42.4,42.3,42.3,4.0,2.0,2021-07-02 11:50:00
41.3,41.3,41.3,41.3,1.0,1.0,2021-07-02 11:55:00
41.3,41.3,41.11,41.11,3.0,3.0,2021-07-02 12:00:00
41.4,41.4,41.0,41.0,5.0,4.0,2021-07-02 12:05:00
41.0,41.3,41.0,41.3,2.0,2.0,2021-07-02 12:10:00
40.95,40.95,40.95,40.95,1.0,1.0,2021-07-02 12:15:00
40.7,40.7,40.0,40.0,2.0,2.0,2021-07-02 12:20:00
0.0,0.0,0.0,0.0,0.0,0.0,2021-07-02 12:25:00
40.19,40.19,39.5,39.5,6.0,3.0,2021-07-02 12:30:00
40.2,40.2,40.2,40.2,2.0,1.0,2021-07-02 12:35:00
39.3,39.3,39.3,39.3,1.0,1.0,2021-07-02 12:40:00
39.9,39.9,39.07,39.07,2.0,2.0,2021-07-02 12:45:00
39.14,39.14,39.08,39.08,2.0,2.0,2021-07-02 12:50:00
39.08,39.08,39.0,39.0,3.0,2.0,2021-07-02 12:55:00
39.68,39.8,39.68,39.8,3.0,3.0,2021-07-02 13:00:00
39.97,41.0,39.97,41.0,5.0,5.0,2021-07-02 13:05:00
41.35,41.75,41.35,41.75,5.0,4.0,2021-07-02 13:10:00
0.0,0.0,0.0,0.0,0.0,0.0,2021-07-02 13:15:00
0.0,0.0,0.0,0.0,0.0,0.0,2021-07-02 13:20:00
42.75,42.75,42.75,42.75,1.0,1.0,2021-07-02 13:25:00
42.85,42.85,42.84,42.84,5.0,5.0,2021-07-02 13:30:00
