datetime,bid_size,bid_exchange,bid,bid_condition,ask_size,ask_exchange,ask,ask_condition
2021-11-08 09:30:00,12.0,1.0,1149.68,0.0,1.0,7.0,1149.89,0.0
2021-11-08 09:35:00,1.0,1.0,1166.72,0.0,1.0,1.0,1166.94,0.0
2021-11-08 09:40:00,2.0,68.0,1170.59,0.0,1.0,60.0,1171.7,0.0
2021-11-08 09:45:00,1.0,43.0,1168.87,0.0,1.0,7.0,1169.46,0.0
2021-11-08 09:50:00,1.0,1.0,1166.36,0.0,1.0,7.0,1166.85,0.0
2021-11-08 09:55:00,2.0,17.0,1168.13,0.0,2.0,1.0,1169.2,0.0
2021-11-08 10:00:00,1.0,65.0,1166.08,0.0,2.0,1.0,1166.68,0.0
2021-11-08 10:05:00,1.0,1.0,1170.04,0.0,1.0,1.0,1170.5,0.0
2021-11-08 10:10:00,1.0,7.0,1183.01,0.0,1.0,1.0,1183.59,0.0
2021-11-08 10:15:00,1.0,9.0,1190.01,0.0,1.0,1.0,1190.64,0.0
2021-11-08 10:20:00,1.0,73.0,1190.04,0.0,1.0,7.0,1190.63,0.0
2021-11-08 10:25:00,1.0,7.0,1194.35,0.0,1.0,68.0,1195.14,0.0
2021-11-08 10:30:00,1.0,60.0,1188.88,0.0,1.0,63.0,1189.64,0.0
2021-11-08 10:35:00,1.0,7.0,1186.41,0.0,1.0,1.0,1186.83,0.0
2021-11-08 10:40:00,1.0,1.0,1183.35,0.0,2.0,43.0,1183.96,0.0
2021-11-08 10:45:00,1.0,65.0,1184.01,0.0,1.0,60.0,1184.75,0.0
2021-11-08 10:50:00,1.0,43.0,1190.22,0.0,1.0,65.0,1191.2,0.0
2021-11-08 10:55:00,1.0,1.0,1189.56,0.0,1.0,9.0,1189.98,0.0
2021-11-08 11:00:00,7.0,7.0,1188.01,0.0,1.0,60.0,1188.41,0.0
2021-11-08 11:05:00,2.0,17.0,1190.43,0.0,4.0,1.0,1191.0,0.0
2021-11-08 11:10:00,1.0,43.0,1189.5,0.0,2.0,43.0,1190.07,0.0
2021-11-08 11:15:00,1.0,3.0,1187.41,0.0,1.0,1.0,1187.8,0.0
2021-11-08 11:20:00,2.0,68.0,1189.02,0.0,1.0,43.0,1189.57,0.0
2021-11-08 11:25:00,2.0,17.0,1187.36,0.0,2.0,43.0,1187.97,0.0
2021-11-08 11:30:00,1.0,68.0,1188.42,0.0,1.0,60.0,1188.71,0.0
2021-11-08 11:35:00,3.0,9.0,1186.12,0.0,1.0,68.0,1186.47,0.0
2021-11-08 11:40:00,5.0,1.0,1183.25,0.0,1.0,1.0,1183.62,0.0
2021-11-08 11:45:00,8.0,65.0,1183.0,0.0,3.0,1.0,1183.56,0.0
2021-11-08 11:50:00,1.0,60.0,1183.05,0.0,1.0,60.0,1183.31,0.0
2021-11-08 11:55:00,1.0,1.0,1188.18,0.0,1.0,9.0,1188.53,0.0
2021-11-08 12:00:00,1.0,68.0,1185.28,0.0,1.0,7.0,1185.66,0.0
2021-11-08 12:05:00,1.0,65.0,1183.34,0.0,1.0,43.0,1183.73,0.0
2021-11-08 12:10:00,1.0,17.0,1186.23,0.0,1.0,65.0,1186.6,0.0
