datetime,bid_size,bid_exchange,bid,bid_condition,ask_size,ask_exchange,ask,ask_condition
2021-07-19 09:30:00,0.0,6.0,0.0,50.0,0.0,6.0,0.0,50.0
2021-07-19 09:35:00,28.0,65.0,37.15,50.0,19.0,65.0,37.65,50.0
2021-07-19 09:40:00,19.0,69.0,37.45,50.0,10.0,4.0,38.0,50.0
2021-07-19 09:45:00,38.0,60.0,37.9,50.0,9.0,4.0,38.25,50.0
2021-07-19 09:50:00,3.0,43.0,37.5,50.0,1.0,69.0,37.65,50.0
2021-07-19 09:55:00,5.0,43.0,37.6,50.0,4.0,22.0,37.85,50.0
2021-07-19 10:00:00,21.0,5.0,37.5,50.0,1.0,60.0,37.9,50.0
2021-07-19 10:05:00,1.0,42.0,35.8,50.0,2.0,60.0,36.2,50.0
2021-07-19 10:10:00,1.0,65.0,35.1,50.0,27.0,5.0,35.5,50.0
2021-07-19 10:15:00,21.0,65.0,34.8,50.0,18.0,1.0,35.2,50.0
2021-07-19 10:20:00,15.0,65.0,36.65,50.0,7.0,65.0,37.0,50.0
2021-07-19 10:25:00,25.0,5.0,37.5,50.0,14.0,60.0,37.8,50.0
2021-07-19 10:30:00,20.0,69.0,37.55,50.0,24.0,5.0,37.9,50.0
2021-07-19 10:35:00,27.0,5.0,36.25,50.0,1.0,69.0,36.6,50.0
2021-07-19 10:40:00,17.0,9.0,37.25,50.0,28.0,5.0,37.6,50.0
2021-07-19 10:45:00,18.0,60.0,38.2,50.0,33.0,4.0,38.55,50.0
2021-07-19 10:50:00,28.0,69.0,38.2,50.0,18.0,69.0,38.6,50.0
2021-07-19 10:55:00,32.0,5.0,37.4,50.0,33.0,9.0,37.75,50.0
2021-07-19 11:00:00,19.0,69.0,39.2,50.0,21.0,60.0,39.55,50.0
2021-07-19 11:05:00,31.0,5.0,40.35,50.0,37.0,5.0,40.75,50.0
2021-07-19 11:10:00,28.0,69.0,41.4,50.0,13.0,5.0,41.8,50.0
2021-07-19 11:15:00,27.0,65.0,41.65,50.0,22.0,65.0,42.0,50.0
2021-07-19 11:20:00,3.0,69.0,40.95,50.0,39.0,9.0,41.2,50.0
2021-07-19 11:25:00,3.0,65.0,40.35,50.0,32.0,9.0,40.6,50.0
2021-07-19 11:30:00,19.0,65.0,40.35,50.0,15.0,1.0,40.6,50.0
2021-07-19 11:35:00,16.0,60.0,43.4,50.0,17.0,60.0,43.65,50.0
2021-07-19 11:40:00,26.0,65.0,43.6,50.0,20.0,43.0,43.95,50.0
2021-07-19 11:45:00,8.0,42.0,43.8,50.0,17.0,65.0,44.1,50.0
2021-07-19 11:50:00,1.0,7.0,43.65,50.0,11.0,60.0,43.9,50.0
2021-07-19 11:55:00,52.0,65.0,42.45,50.0,1.0,69.0,42.8,50.0
2021-07-19 12:00:00,9.0,11.0,41.9,50.0,17.0,43.0,42.2,50.0
2021-07-19 12:05:00,16.0,5.0,41.4,50.0,8.0,43.0,41.7,50.0
2021-07-19 12:10:00,18.0,65.0,40.95,50.0,55.0,65.0,41.25,50.0
2021-07-19 12:15:00,7.0,69.0,42.0,50.0,39.0,69.0,42.35,50.0
2021-07-19 12:20:00,19.0,60.0,43.0,50.0,29.0,65.0,43.4,50.0
2021-07-19 12:25:00,29.0,65.0,43.75,50.0,4.0,1.0,44.0,50.0
2021-07-19 12:30:00,8.0,42.0,43.35,50.0,49.0,65.0,43.7,50.0
2021-07-19 12:35:00,41.0,65.0,42.35,50.0,22.0,65.0,42.7,50.0
2021-07-19 12:40:00,8.0,65.0,41.25,50.0,17.0,43.0,41.55,50.0
2021-07-19 12:45:00,11.0,1.0,40.95,50.0,57.0,9.0,41.3,50.0
2021-07-19 12:50:00,18.0,60.0,40.45,50.0,32.0,9.0,40.75,50.0
2021-07-19 12:55:00,23.0,65.0,40.2,50.0,1.0,69.0,40.5,50.0
2021-07-19 13:00:00,4.0,65.0,40.4,50.0,19.0,9.0,40.7,50.0
2021-07-19 13:05:00,5.0,69.0,40.95,50.0,34.0,4.0,41.25,50.0
2021-07-19 13:10:00,41.0,65.0,41.45,50.0,9.0,43.0,41.75,50.0
2021-07-19 13:15:00,6.0,65.0,41.15,50.0,20.0,65.0,41.45,50.0
2021-07-19 13:20:00,1.0,69.0,41.15,50.0,54.0,65.0,41.45,50.0
2021-07-19 13:25:00,17.0,1.0,41.35,50.0,18.0,9.0,41.65,50.0
2021-07-19 13:30:00,5.0,4.0,41.2,50.0,46.0,9.0,41.5,50.0
2021-07-19 13:35:00,32.0,9.0,41.25,50.0,46.0,4.0,41.65,50.0
2021-07-19 13:40:00,32.0,65.0,43.15,50.0,26.0,60.0,43.55,50.0
2021-07-19 13:45:00,58.0,9.0,42.9,50.0,43.0,65.0,43.3,50.0
2021-07-19 13:50:00,7.0,42.0,43.25,50.0,56.0,9.0,43.6,50.0
2021-07-19 13:55:00,9.0,22.0,43.95,50.0,2.0,22.0,44.3,50.0
2021-07-19 14:00:00,12.0,43.0,44.15,50.0,17.0,69.0,44.5,50.0
2021-07-19 14:05:00,41.0,65.0,46.05,50.0,1.0,69.0,46.3,50.0
2021-07-19 14:10:00,4.0,60.0,45.45,50.0,1.0,69.0,46.1,50.0
2021-07-19 14:15:00,29.0,1.0,45.65,50.0,5.0,65.0,45.95,50.0
2021-07-19 14:20:00,22.0,65.0,46.8,50.0,15.0,65.0,47.1,50.0
2021-07-19 14:25:00,26.0,1.0,46.4,50.0,14.0,65.0,46.75,50.0
2021-07-19 14:30:00,41.0,9.0,46.6,50.0,37.0,9.0,47.05,50.0
2021-07-19 14:35:00,8.0,43.0,45.85,50.0,28.0,4.0,46.25,50.0
2021-07-19 14:40:00,18.0,65.0,44.85,50.0,20.0,65.0,45.15,50.0
2021-07-19 14:45:00,26.0,4.0,44.4,50.0,26.0,4.0,44.85,50.0
2021-07-19 14:50:00,45.0,65.0,45.5,50.0,11.0,43.0,45.85,50.0
2021-07-19 14:55:00,43.0,5.0,44.9,50.0,3.0,69.0,45.35,50.0
2021-07-19 15:00:00,27.0,65.0,45.4,50.0,20.0,60.0,45.8,50.0
2021-07-19 15:05:00,22.0,69.0,45.75,50.0,42.0,9.0,46.15,50.0
2021-07-19 15:10:00,15.0,69.0,46.1,50.0,12.0,43.0,46.4,50.0
2021-07-19 15:15:00,16.0,69.0,45.8,50.0,25.0,7.0,46.2,50.0
2021-07-19 15:20:00,23.0,65.0,44.05,50.0,6.0,69.0,44.35,50.0
2021-07-19 15:25:00,39.0,5.0,43.85,50.0,5.0,43.0,44.15,50.0
2021-07-19 15:30:00,23.0,65.0,43.6,50.0,23.0,5.0,43.9,50.0
2021-07-19 15:35:00,46.0,65.0,43.25,50.0,14.0,1.0,43.6,50.0
2021-07-19 15:40:00,42.0,9.0,44.0,50.0,9.0,43.0,44.3,50.0
2021-07-19 15:45:00,38.0,9.0,44.25,50.0,22.0,65.0,44.6,50.0
2021-07-19 15:50:00,14.0,4.0,45.0,50.0,12.0,60.0,45.4,50.0
2021-07-19 15:55:00,17.0,4.0,46.3,50.0,13.0,69.0,46.9,50.0
2021-07-20 09:30:00,0.0,1.0,0.0,50.0,0.0,1.0,0.0,50.0
2021-07-20 09:35:00,2.0,43.0,47.55,50.0,2.0,43.0,47.95,50.0
2021-07-20 09:40:00,4.0,60.0,45.45,50.0,21.0,60.0,45.9,50.0
2021-07-20 09:45:00,3.0,4.0,44.8,50.0,18.0,4.0,45.25,50.0
2021-07-20 09:50:00,6.0,60.0,44.75,50.0,31.0,5.0,45.1,50.0
2021-07-20 09:55:00,5.0,4.0,45.0,50.0,34.0,5.0,45.35,50.0
2021-07-20 10:00:00,19.0,9.0,44.7,50.0,1.0,22.0,45.1,50.0
2021-07-20 10:05:00,56.0,69.0,42.5,50.0,2.0,11.0,43.15,50.0
2021-07-20 10:10:00,25.0,60.0,42.85,50.0,7.0,65.0,43.15,50.0
2021-07-20 10:15:00,30.0,65.0,43.95,50.0,22.0,69.0,44.35,50.0
2021-07-20 10:20:00,19.0,65.0,45.7,50.0,11.0,43.0,46.0,50.0
2021-07-20 10:25:00,8.0,43.0,46.85,50.0,9.0,65.0,47.1,50.0
2021-07-20 10:30:00,7.0,65.0,45.55,50.0,9.0,43.0,45.85,50.0
2021-07-20 10:35:00,1.0,43.0,45.75,50.0,30.0,4.0,46.0,50.0
2021-07-20 10:40:00,12.0,69.0,46.4,50.0,5.0,69.0,46.8,50.0
2021-07-20 10:45:00,44.0,65.0,46.3,50.0,5.0,1.0,46.65,50.0
2021-07-20 10:50:00,4.0,65.0,47.0,50.0,8.0,43.0,47.25,50.0
2021-07-20 10:55:00,3.0,1.0,46.15,50.0,15.0,4.0,46.45,50.0
2021-07-20 11:00:00,4.0,43.0,44.4,50.0,26.0,4.0,44.75,50.0
2021-07-20 11:05:00,41.0,65.0,44.4,50.0,11.0,1.0,44.75,50.0
2021-07-20 11:10:00,13.0,1.0,44.8,50.0,23.0,65.0,45.1,50.0
