datetime,bid_size,bid_exchange,bid,bid_condition,ask_size,ask_exchange,ask,ask_condition
2021-05-03 09:30:00,0.0,47.0,0.0,50.0,0.0,47.0,0.0,50.0
2021-05-03 09:35:00,10.0,46.0,50.8,50.0,10.0,4.0,51.55,50.0
2021-05-03 09:40:00,17.0,4.0,48.7,50.0,15.0,4.0,49.4,50.0
2021-05-03 09:45:00,14.0,69.0,47.65,50.0,16.0,69.0,48.35,50.0
2021-05-03 09:50:00,12.0,4.0,46.05,50.0,11.0,43.0,46.75,50.0
2021-05-03 09:55:00,9.0,60.0,47.05,50.0,4.0,60.0,47.7,50.0
2021-05-03 10:00:00,15.0,4.0,46.0,50.0,14.0,4.0,46.55,50.0
2021-05-03 10:05:00,28.0,5.0,48.35,50.0,4.0,43.0,48.8,50.0
2021-05-03 10:10:00,14.0,69.0,50.45,50.0,18.0,4.0,51.0,50.0
2021-05-03 10:15:00,20.0,4.0,50.85,50.0,14.0,4.0,51.35,50.0
2021-05-03 10:20:00,16.0,4.0,49.5,50.0,31.0,5.0,50.0,50.0
2021-05-03 10:25:00,2.0,4.0,48.55,50.0,20.0,4.0,49.1,50.0
2021-05-03 10:30:00,8.0,60.0,47.1,50.0,13.0,43.0,47.65,50.0
2021-05-03 10:35:00,18.0,5.0,46.9,50.0,17.0,4.0,47.4,50.0
2021-05-03 10:40:00,31.0,5.0,46.1,50.0,18.0,4.0,46.6,50.0
2021-05-03 10:45:00,12.0,69.0,45.1,50.0,17.0,69.0,45.6,50.0
2021-05-03 10:50:00,21.0,65.0,46.1,50.0,22.0,65.0,46.6,50.0
2021-05-03 10:55:00,18.0,5.0,45.15,50.0,18.0,69.0,45.65,50.0
2021-05-03 11:00:00,13.0,4.0,44.9,50.0,20.0,69.0,45.4,50.0
2021-05-03 11:05:00,16.0,69.0,44.75,50.0,20.0,60.0,45.25,50.0
2021-05-03 11:10:00,12.0,60.0,45.2,50.0,22.0,1.0,45.7,50.0
2021-05-03 11:15:00,14.0,69.0,42.55,50.0,19.0,69.0,43.0,50.0
2021-05-03 11:20:00,14.0,69.0,42.85,50.0,17.0,4.0,43.35,50.0
2021-05-03 11:25:00,35.0,5.0,42.95,50.0,7.0,43.0,43.4,50.0
2021-05-03 11:30:00,10.0,4.0,41.55,50.0,7.0,43.0,41.95,50.0
2021-05-03 11:35:00,15.0,4.0,42.9,50.0,21.0,4.0,43.55,50.0
2021-05-03 11:40:00,24.0,65.0,43.35,50.0,8.0,69.0,43.8,50.0
2021-05-03 11:45:00,27.0,5.0,42.75,50.0,15.0,4.0,43.2,50.0
2021-05-03 11:50:00,27.0,5.0,41.45,50.0,7.0,1.0,41.9,50.0
2021-05-03 11:55:00,25.0,5.0,40.7,50.0,8.0,69.0,41.15,50.0
2021-05-03 12:00:00,9.0,69.0,42.05,50.0,26.0,5.0,42.5,50.0
2021-05-03 12:05:00,26.0,5.0,42.1,50.0,18.0,60.0,42.55,50.0
2021-05-03 12:10:00,14.0,5.0,43.0,50.0,19.0,5.0,43.5,50.0
2021-05-03 12:15:00,9.0,60.0,43.05,50.0,32.0,5.0,43.55,50.0
2021-05-03 12:20:00,29.0,60.0,42.5,50.0,30.0,5.0,43.0,50.0
2021-05-03 12:25:00,1.0,69.0,43.5,50.0,29.0,5.0,43.9,50.0
2021-05-03 12:30:00,12.0,60.0,43.15,50.0,23.0,5.0,43.6,50.0
2021-05-03 12:35:00,12.0,69.0,42.25,50.0,26.0,5.0,42.7,50.0
2021-05-03 12:40:00,18.0,60.0,42.05,50.0,7.0,43.0,42.45,50.0
2021-05-03 12:45:00,31.0,5.0,41.0,50.0,26.0,5.0,41.5,50.0
2021-05-03 12:50:00,31.0,5.0,41.1,50.0,23.0,65.0,41.6,50.0
2021-05-03 12:55:00,24.0,5.0,41.45,50.0,26.0,5.0,41.9,50.0
2021-05-03 13:00:00,23.0,5.0,41.7,50.0,27.0,5.0,42.15,50.0
2021-05-03 13:05:00,12.0,60.0,41.95,50.0,23.0,69.0,42.4,50.0
2021-05-03 13:10:00,12.0,60.0,41.65,50.0,26.0,65.0,42.1,50.0
2021-05-03 13:15:00,40.0,1.0,42.1,50.0,9.0,43.0,43.35,50.0
2021-05-03 13:20:00,27.0,5.0,42.55,50.0,11.0,65.0,43.0,50.0
2021-05-03 13:25:00,1.0,69.0,41.4,50.0,23.0,5.0,41.8,50.0
2021-05-03 13:30:00,29.0,5.0,40.55,50.0,27.0,5.0,41.05,50.0
