datetime,bid_size,bid_exchange,bid,bid_condition,ask_size,ask_exchange,ask,ask_condition
2021-07-26 09:30:00,0.0,1.0,0.0,50.0,0.0,1.0,0.0,50.0
2021-07-26 09:35:00,42.0,9.0,35.3,50.0,30.0,9.0,36.65,50.0
2021-07-26 09:40:00,47.0,65.0,34.85,50.0,51.0,9.0,36.25,50.0
2021-07-26 09:45:00,27.0,9.0,33.95,50.0,20.0,9.0,35.15,50.0
2021-07-26 09:50:00,40.0,65.0,33.15,50.0,18.0,9.0,34.15,50.0
2021-07-26 09:55:00,57.0,65.0,33.9,50.0,1.0,65.0,34.75,50.0
2021-07-26 10:00:00,7.0,43.0,34.45,50.0,15.0,69.0,35.55,50.0
2021-07-26 10:05:00,4.0,22.0,35.5,50.0,51.0,9.0,36.25,50.0
2021-07-26 10:10:00,42.0,65.0,37.55,50.0,9.0,1.0,38.25,50.0
2021-07-26 10:15:00,62.0,65.0,37.65,50.0,18.0,43.0,38.5,50.0
2021-07-26 10:20:00,47.0,9.0,37.55,50.0,22.0,9.0,38.5,50.0
2021-07-26 10:25:00,84.0,9.0,37.65,50.0,42.0,9.0,38.75,50.0
2021-07-26 10:30:00,33.0,9.0,39.2,50.0,17.0,43.0,39.9,50.0
2021-07-26 10:35:00,56.0,65.0,38.9,50.0,37.0,9.0,39.8,50.0
2021-07-26 10:40:00,40.0,9.0,38.85,50.0,20.0,9.0,39.7,50.0
2021-07-26 10:45:00,30.0,1.0,38.4,50.0,31.0,9.0,39.6,50.0
2021-07-26 10:50:00,42.0,9.0,38.05,50.0,44.0,65.0,38.9,50.0
2021-07-26 10:55:00,8.0,65.0,37.6,50.0,62.0,9.0,38.25,50.0
2021-07-26 11:00:00,29.0,9.0,37.45,50.0,41.0,9.0,38.3,50.0
2021-07-26 11:05:00,48.0,1.0,38.2,50.0,10.0,43.0,39.05,50.0
2021-07-26 11:10:00,40.0,1.0,38.25,50.0,26.0,65.0,39.0,50.0
2021-07-26 11:15:00,46.0,9.0,37.9,50.0,32.0,65.0,38.7,50.0
2021-07-26 11:20:00,44.0,9.0,37.6,50.0,20.0,43.0,38.3,50.0
2021-07-26 11:25:00,23.0,43.0,38.05,50.0,60.0,9.0,38.8,50.0
2021-07-26 11:30:00,60.0,65.0,37.3,50.0,20.0,43.0,38.15,50.0
2021-07-26 11:35:00,37.0,9.0,37.6,50.0,23.0,43.0,38.25,50.0
2021-07-26 11:40:00,32.0,9.0,38.35,50.0,47.0,9.0,39.2,50.0
2021-07-26 11:45:00,7.0,65.0,38.35,50.0,38.0,65.0,39.1,50.0
2021-07-26 11:50:00,48.0,9.0,40.1,50.0,32.0,9.0,41.0,50.0
2021-07-26 11:55:00,49.0,9.0,40.25,50.0,14.0,65.0,41.05,50.0
2021-07-26 12:00:00,42.0,9.0,40.6,50.0,35.0,65.0,41.4,50.0
2021-07-26 12:05:00,66.0,9.0,40.55,50.0,44.0,9.0,41.6,50.0
2021-07-26 12:10:00,52.0,65.0,41.2,50.0,27.0,65.0,42.05,50.0
2021-07-26 12:15:00,63.0,65.0,41.0,50.0,44.0,9.0,42.15,50.0
2021-07-26 12:20:00,43.0,9.0,41.4,50.0,50.0,9.0,42.35,50.0
2021-07-26 12:25:00,65.0,65.0,42.15,50.0,1.0,4.0,42.85,50.0
2021-07-26 12:30:00,36.0,65.0,42.65,50.0,43.0,65.0,43.45,50.0
2021-07-26 12:35:00,44.0,65.0,41.6,50.0,10.0,4.0,42.5,50.0
2021-07-26 12:40:00,25.0,65.0,41.85,50.0,60.0,65.0,42.55,50.0
2021-07-26 12:45:00,26.0,9.0,41.35,50.0,14.0,65.0,41.9,50.0
2021-07-26 12:50:00,48.0,9.0,39.85,50.0,14.0,65.0,40.6,50.0
2021-07-26 12:55:00,15.0,43.0,40.4,50.0,31.0,1.0,41.0,50.0
2021-07-26 13:00:00,69.0,9.0,40.45,50.0,15.0,43.0,41.25,50.0
2021-07-26 13:05:00,35.0,9.0,41.0,50.0,22.0,65.0,41.65,50.0
2021-07-26 13:10:00,62.0,65.0,41.45,50.0,23.0,65.0,42.15,50.0
2021-07-26 13:15:00,54.0,9.0,41.45,50.0,17.0,1.0,42.15,50.0
2021-07-26 13:20:00,26.0,65.0,41.8,50.0,32.0,65.0,42.35,50.0
2021-07-26 13:25:00,43.0,9.0,42.05,50.0,20.0,1.0,42.75,50.0
2021-07-26 13:30:00,27.0,65.0,42.2,50.0,51.0,9.0,42.85,50.0
2021-07-26 13:35:00,47.0,65.0,42.15,50.0,14.0,65.0,42.8,50.0
2021-07-26 13:40:00,50.0,9.0,41.05,50.0,30.0,9.0,41.85,50.0
2021-07-26 13:45:00,13.0,43.0,41.0,50.0,57.0,65.0,41.65,50.0
2021-07-26 13:50:00,40.0,9.0,40.45,50.0,18.0,9.0,41.2,50.0
2021-07-26 13:55:00,22.0,60.0,40.4,50.0,5.0,65.0,41.05,50.0
2021-07-26 14:00:00,34.0,9.0,39.65,50.0,37.0,1.0,40.5,50.0
