datetime,bid_size,bid_exchange,bid,bid_condition,ask_size,ask_exchange,ask,ask_condition
2021-03-25 09:30:00,0.0,1.0,0.0,50.0,0.0,1.0,0.0,50.0
2021-03-25 09:35:00,2.0,11.0,56.15,50.0,17.0,4.0,56.95,50.0
2021-03-25 09:40:00,7.0,43.0,63.05,50.0,10.0,65.0,63.75,50.0
2021-03-25 09:45:00,19.0,4.0,64.5,50.0,28.0,65.0,65.25,50.0
2021-03-25 09:50:00,5.0,65.0,63.05,50.0,24.0,65.0,63.65,50.0
2021-03-25 09:55:00,4.0,9.0,60.9,50.0,14.0,65.0,61.35,50.0
2021-03-25 10:00:00,4.0,9.0,63.45,50.0,5.0,43.0,64.75,50.0
2021-03-25 10:05:00,30.0,65.0,68.25,50.0,23.0,60.0,68.85,50.0
2021-03-25 10:10:00,3.0,1.0,69.15,50.0,2.0,22.0,69.75,50.0
2021-03-25 10:15:00,18.0,4.0,69.0,50.0,5.0,31.0,69.65,50.0
2021-03-25 10:20:00,1.0,31.0,67.15,50.0,17.0,4.0,67.65,50.0
2021-03-25 10:25:00,17.0,69.0,67.0,50.0,2.0,69.0,67.45,50.0
2021-03-25 10:30:00,23.0,65.0,64.85,50.0,9.0,43.0,65.35,50.0
2021-03-25 10:35:00,14.0,65.0,64.55,50.0,8.0,43.0,64.95,50.0
2021-03-25 10:40:00,2.0,31.0,64.15,50.0,44.0,65.0,64.65,50.0
2021-03-25 10:45:00,14.0,69.0,62.65,50.0,16.0,5.0,63.1,50.0
2021-03-25 10:50:00,2.0,22.0,60.25,50.0,2.0,4.0,60.75,50.0
2021-03-25 10:55:00,1.0,69.0,58.6,50.0,19.0,65.0,59.0,50.0
2021-03-25 11:00:00,21.0,65.0,60.55,50.0,18.0,4.0,61.0,50.0
2021-03-25 11:05:00,18.0,69.0,58.0,50.0,5.0,47.0,58.3,50.0
2021-03-25 11:10:00,12.0,65.0,58.2,50.0,12.0,60.0,58.6,50.0
2021-03-25 11:15:00,5.0,69.0,61.2,50.0,2.0,47.0,61.6,50.0
2021-03-25 11:20:00,2.0,4.0,60.95,50.0,41.0,65.0,61.35,50.0
2021-03-25 11:25:00,6.0,47.0,58.25,50.0,41.0,65.0,58.6,50.0
2021-03-25 11:30:00,6.0,65.0,60.7,50.0,40.0,65.0,61.1,50.0
2021-03-25 11:35:00,36.0,65.0,62.55,50.0,13.0,65.0,63.0,50.0
2021-03-25 11:40:00,2.0,9.0,62.55,50.0,25.0,65.0,62.95,50.0
2021-03-25 11:45:00,33.0,65.0,59.75,50.0,19.0,65.0,60.2,50.0
2021-03-25 11:50:00,5.0,43.0,60.75,50.0,48.0,65.0,61.25,50.0
2021-03-25 11:55:00,34.0,65.0,62.4,50.0,30.0,65.0,62.9,50.0
2021-03-25 12:00:00,14.0,60.0,66.35,50.0,3.0,43.0,66.75,50.0
2021-03-25 12:05:00,6.0,69.0,69.75,50.0,4.0,69.0,70.2,50.0
2021-03-25 12:10:00,14.0,43.0,68.1,50.0,5.0,43.0,68.65,50.0
2021-03-25 12:15:00,15.0,1.0,66.9,50.0,4.0,65.0,67.3,50.0
2021-03-25 12:20:00,7.0,6.0,72.1,50.0,25.0,65.0,72.6,50.0
2021-03-25 12:25:00,32.0,65.0,72.15,50.0,1.0,69.0,72.6,50.0
2021-03-25 12:30:00,27.0,5.0,73.9,50.0,31.0,65.0,74.4,50.0
2021-03-25 12:35:00,1.0,22.0,72.7,50.0,9.0,69.0,73.05,50.0
2021-03-25 12:40:00,31.0,65.0,69.9,50.0,37.0,65.0,70.45,50.0
2021-03-25 12:45:00,3.0,4.0,71.65,50.0,8.0,43.0,72.0,50.0
2021-03-25 12:50:00,17.0,65.0,71.6,50.0,1.0,22.0,72.1,50.0
2021-03-25 12:55:00,5.0,69.0,68.55,50.0,8.0,69.0,68.95,50.0
2021-03-25 13:00:00,22.0,65.0,67.0,50.0,1.0,22.0,67.5,50.0
2021-03-25 13:05:00,29.0,65.0,66.55,50.0,3.0,65.0,66.95,50.0
2021-03-25 13:10:00,16.0,65.0,67.7,50.0,8.0,69.0,68.15,50.0
