datetime,bid_size,bid_exchange,bid,bid_condition,ask_size,ask_exchange,ask,ask_condition
2021-01-04 09:30:00,0.0,1.0,0.0,50.0,0.0,1.0,0.0,50.0
2021-01-04 09:35:00,19.0,9.0,60.9,50.0,2.0,1.0,62.55,50.0
2021-01-04 09:40:00,2.0,65.0,61.05,50.0,17.0,65.0,62.3,50.0
2021-01-04 09:45:00,9.0,6.0,70.25,50.0,20.0,60.0,73.3,50.0
2021-01-04 09:50:00,7.0,43.0,69.6,50.0,11.0,5.0,70.65,50.0
2021-01-04 09:55:00,22.0,5.0,67.1,50.0,17.0,65.0,68.1,50.0
2021-01-04 10:00:00,7.0,69.0,67.7,50.0,16.0,69.0,70.2,50.0
2021-01-04 10:05:00,8.0,43.0,67.95,50.0,8.0,4.0,68.9,50.0
2021-01-04 10:10:00,7.0,43.0,66.15,50.0,1.0,6.0,67.05,50.0
2021-01-04 10:15:00,15.0,5.0,67.85,50.0,10.0,4.0,68.95,50.0
2021-01-04 10:20:00,6.0,11.0,68.9,50.0,17.0,5.0,69.85,50.0
2021-01-04 10:25:00,7.0,60.0,70.7,50.0,10.0,60.0,71.45,50.0
2021-01-04 10:30:00,10.0,69.0,69.5,50.0,13.0,4.0,70.3,50.0
2021-01-04 10:35:00,11.0,65.0,70.65,50.0,10.0,65.0,71.4,50.0
2021-01-04 10:40:00,10.0,60.0,69.4,50.0,10.0,65.0,70.2,50.0
2021-01-04 10:45:00,6.0,60.0,69.85,50.0,10.0,65.0,70.7,50.0
2021-01-04 10:50:00,6.0,11.0,66.75,50.0,1.0,5.0,67.6,50.0
2021-01-04 10:55:00,17.0,5.0,66.6,50.0,8.0,5.0,67.5,50.0
2021-01-04 11:00:00,10.0,43.0,63.65,50.0,1.0,43.0,64.6,50.0
2021-01-04 11:05:00,14.0,65.0,62.25,50.0,9.0,65.0,63.55,50.0
2021-01-04 11:10:00,6.0,60.0,64.15,50.0,10.0,65.0,65.15,50.0
2021-01-04 11:15:00,6.0,60.0,63.1,50.0,4.0,46.0,64.05,50.0
2021-01-04 11:20:00,27.0,1.0,63.4,50.0,1.0,1.0,64.0,50.0
2021-01-04 11:25:00,26.0,5.0,65.1,50.0,1.0,4.0,66.05,50.0
2021-01-04 11:30:00,11.0,5.0,66.35,50.0,9.0,4.0,67.1,50.0
2021-01-04 11:35:00,9.0,60.0,65.0,50.0,10.0,4.0,65.9,50.0
2021-01-04 11:40:00,6.0,11.0,65.55,50.0,20.0,1.0,66.25,50.0
2021-01-04 11:45:00,27.0,5.0,64.5,50.0,19.0,60.0,65.35,50.0
2021-01-04 11:50:00,7.0,11.0,64.5,50.0,19.0,5.0,65.25,50.0
2021-01-04 11:55:00,5.0,11.0,63.0,50.0,12.0,65.0,63.55,50.0
2021-01-04 12:00:00,13.0,69.0,63.5,50.0,7.0,60.0,64.25,50.0
2021-01-04 12:05:00,5.0,4.0,61.75,50.0,1.0,43.0,62.6,50.0
2021-01-04 12:10:00,17.0,5.0,60.7,50.0,8.0,4.0,61.9,50.0
2021-01-04 12:15:00,9.0,60.0,59.1,50.0,6.0,4.0,60.05,50.0
2021-01-04 12:20:00,9.0,60.0,58.6,50.0,17.0,5.0,59.45,50.0
2021-01-04 12:25:00,7.0,60.0,60.5,50.0,13.0,60.0,61.35,50.0
2021-01-04 12:30:00,25.0,5.0,60.3,50.0,8.0,4.0,61.25,50.0
2021-01-04 12:35:00,14.0,60.0,60.65,50.0,12.0,4.0,61.4,50.0
2021-01-04 12:40:00,27.0,5.0,59.55,50.0,13.0,5.0,62.75,50.0
2021-01-04 12:45:00,19.0,60.0,59.95,50.0,12.0,4.0,60.75,50.0
2021-01-04 12:50:00,17.0,5.0,59.55,50.0,10.0,4.0,60.25,50.0
2021-01-04 12:55:00,6.0,60.0,60.85,50.0,10.0,65.0,61.55,50.0
2021-01-04 13:00:00,13.0,4.0,61.2,50.0,12.0,65.0,62.0,50.0
2021-01-04 13:05:00,7.0,60.0,62.4,50.0,13.0,5.0,63.1,50.0
2021-01-04 13:10:00,9.0,60.0,62.2,50.0,12.0,5.0,62.9,50.0
2021-01-04 13:15:00,10.0,60.0,62.05,50.0,16.0,5.0,62.8,50.0
2021-01-04 13:20:00,18.0,60.0,64.1,50.0,11.0,4.0,64.8,50.0
2021-01-04 13:25:00,22.0,60.0,64.6,50.0,14.0,4.0,65.35,50.0
2021-01-04 13:30:00,11.0,5.0,64.65,50.0,20.0,5.0,65.35,50.0
2021-01-04 13:35:00,27.0,5.0,63.45,50.0,4.0,1.0,64.2,50.0
2021-01-04 13:40:00,20.0,5.0,65.3,50.0,9.0,4.0,66.0,50.0
2021-01-04 13:45:00,4.0,1.0,66.2,50.0,13.0,5.0,66.85,50.0
2021-01-04 13:50:00,24.0,5.0,66.85,50.0,8.0,60.0,67.6,50.0
2021-01-04 13:55:00,7.0,1.0,67.1,50.0,14.0,4.0,68.1,50.0
2021-01-04 14:00:00,23.0,5.0,65.55,50.0,13.0,65.0,66.25,50.0
2021-01-04 14:05:00,27.0,5.0,65.55,50.0,19.0,65.0,66.3,50.0
2021-01-04 14:10:00,15.0,5.0,63.5,50.0,13.0,5.0,64.3,50.0
2021-01-04 14:15:00,25.0,60.0,64.2,50.0,12.0,60.0,64.95,50.0
2021-01-04 14:20:00,6.0,4.0,63.0,50.0,8.0,60.0,63.65,50.0
2021-01-04 14:25:00,1.0,46.0,63.35,50.0,10.0,4.0,64.05,50.0
2021-01-04 14:30:00,12.0,60.0,61.85,50.0,5.0,69.0,62.65,50.0
2021-01-04 14:35:00,5.0,1.0,61.95,50.0,10.0,5.0,62.7,50.0
2021-01-04 14:40:00,28.0,69.0,63.1,50.0,3.0,1.0,63.9,50.0
2021-01-04 14:45:00,19.0,69.0,63.05,50.0,9.0,4.0,63.7,50.0
2021-01-04 14:50:00,30.0,5.0,61.45,50.0,18.0,69.0,62.25,50.0
2021-01-04 14:55:00,7.0,65.0,61.55,50.0,24.0,69.0,62.4,50.0
2021-01-04 15:00:00,13.0,4.0,63.9,50.0,19.0,65.0,64.6,50.0
2021-01-04 15:05:00,14.0,60.0,62.2,50.0,2.0,4.0,62.9,50.0
2021-01-04 15:10:00,19.0,5.0,63.65,50.0,7.0,5.0,64.45,50.0
2021-01-04 15:15:00,10.0,69.0,64.25,50.0,14.0,60.0,64.95,50.0
2021-01-04 15:20:00,26.0,5.0,63.9,50.0,23.0,5.0,64.7,50.0
2021-01-04 15:25:00,8.0,60.0,63.8,50.0,8.0,60.0,64.55,50.0
2021-01-04 15:30:00,18.0,60.0,64.35,50.0,14.0,60.0,65.1,50.0
2021-01-04 15:35:00,5.0,9.0,64.2,50.0,12.0,5.0,64.9,50.0
2021-01-04 15:40:00,11.0,60.0,64.75,50.0,14.0,5.0,65.45,50.0
2021-01-04 15:45:00,21.0,5.0,63.6,50.0,18.0,5.0,64.4,50.0
2021-01-04 15:50:00,14.0,60.0,63.8,50.0,12.0,65.0,64.55,50.0
2021-01-04 15:55:00,23.0,60.0,63.0,50.0,24.0,69.0,63.75,50.0
2021-01-05 09:30:00,0.0,1.0,0.0,50.0,0.0,1.0,0.0,50.0
2021-01-05 09:35:00,39.0,60.0,59.35,50.0,11.0,4.0,60.6,50.0
2021-01-05 09:40:00,9.0,65.0,60.35,50.0,7.0,4.0,61.1,50.0
2021-01-05 09:45:00,9.0,65.0,58.65,50.0,6.0,60.0,59.55,50.0
2021-01-05 09:50:00,15.0,65.0,60.4,50.0,10.0,65.0,61.2,50.0
2021-01-05 09:55:00,22.0,69.0,59.3,50.0,6.0,60.0,60.1,50.0
2021-01-05 10:00:00,51.0,9.0,55.55,50.0,28.0,9.0,60.25,50.0
2021-01-05 10:05:00,32.0,60.0,59.0,50.0,26.0,5.0,60.1,50.0
2021-01-05 10:10:00,36.0,5.0,60.15,50.0,14.0,60.0,61.0,50.0
2021-01-05 10:15:00,28.0,60.0,60.6,50.0,21.0,60.0,61.35,50.0
2021-01-05 10:20:00,7.0,60.0,64.5,50.0,15.0,1.0,65.25,50.0
2021-01-05 10:25:00,3.0,1.0,65.2,50.0,3.0,1.0,65.85,50.0
2021-01-05 10:30:00,15.0,69.0,63.25,50.0,10.0,69.0,63.95,50.0
2021-01-05 10:35:00,5.0,60.0,63.2,50.0,5.0,65.0,63.85,50.0
2021-01-05 10:40:00,27.0,69.0,63.75,50.0,16.0,60.0,64.55,50.0
2021-01-05 10:45:00,5.0,4.0,63.45,50.0,13.0,60.0,64.15,50.0
2021-01-05 10:50:00,13.0,5.0,64.35,50.0,7.0,60.0,65.1,50.0
2021-01-05 10:55:00,2.0,1.0,66.1,50.0,5.0,4.0,66.9,50.0
2021-01-05 11:00:00,9.0,60.0,64.35,50.0,6.0,4.0,65.15,50.0
2021-01-05 11:05:00,11.0,60.0,65.0,50.0,13.0,60.0,65.85,50.0
2021-01-05 11:10:00,4.0,1.0,64.85,50.0,22.0,60.0,65.65,50.0
2021-01-05 11:15:00,16.0,60.0,65.4,50.0,7.0,65.0,66.2,50.0
2021-01-05 11:20:00,10.0,5.0,65.2,50.0,19.0,5.0,66.0,50.0
2021-01-05 11:25:00,7.0,5.0,65.0,50.0,17.0,5.0,65.7,50.0
2021-01-05 11:30:00,18.0,69.0,66.45,50.0,20.0,5.0,67.15,50.0
2021-01-05 11:35:00,2.0,4.0,66.75,50.0,6.0,60.0,67.5,50.0
2021-01-05 11:40:00,34.0,60.0,65.95,50.0,20.0,69.0,66.85,50.0
2021-01-05 11:45:00,36.0,9.0,66.05,50.0,18.0,5.0,66.95,50.0
2021-01-05 11:50:00,16.0,5.0,65.95,50.0,19.0,69.0,66.7,50.0
2021-01-05 11:55:00,23.0,9.0,65.65,50.0,20.0,60.0,66.45,50.0
2021-01-05 12:00:00,24.0,5.0,65.5,50.0,11.0,4.0,66.25,50.0
2021-01-05 12:05:00,14.0,60.0,65.25,50.0,5.0,60.0,66.0,50.0
2021-01-05 12:10:00,70.0,9.0,63.05,50.0,36.0,43.0,66.5,50.0
2021-01-05 12:15:00,28.0,5.0,63.7,50.0,16.0,60.0,64.45,50.0
2021-01-05 12:20:00,35.0,5.0,64.8,50.0,10.0,60.0,65.5,50.0
2021-01-05 12:25:00,25.0,69.0,65.15,50.0,10.0,4.0,65.85,50.0
2021-01-05 12:30:00,11.0,60.0,65.6,50.0,9.0,4.0,66.35,50.0
2021-01-05 12:35:00,22.0,5.0,64.8,50.0,8.0,4.0,65.55,50.0
2021-01-05 12:40:00,28.0,5.0,64.55,50.0,11.0,1.0,65.3,50.0
2021-01-05 12:45:00,22.0,5.0,64.6,50.0,14.0,60.0,65.4,50.0
2021-01-05 12:50:00,8.0,60.0,64.35,50.0,13.0,5.0,65.0,50.0
2021-01-05 12:55:00,17.0,5.0,63.55,50.0,20.0,1.0,64.35,50.0
2021-01-05 13:00:00,8.0,60.0,65.2,50.0,18.0,60.0,65.9,50.0
2021-01-05 13:05:00,10.0,60.0,64.65,50.0,5.0,4.0,65.35,50.0
2021-01-05 13:10:00,24.0,5.0,64.9,50.0,17.0,1.0,65.7,50.0
2021-01-05 13:15:00,28.0,5.0,64.25,50.0,17.0,5.0,65.0,50.0
2021-01-05 13:20:00,31.0,5.0,65.4,50.0,2.0,1.0,66.25,50.0
2021-01-05 13:25:00,18.0,5.0,65.4,50.0,7.0,1.0,66.1,50.0
2021-01-05 13:30:00,10.0,60.0,65.05,50.0,9.0,4.0,65.75,50.0
2021-01-05 13:35:00,18.0,5.0,65.5,50.0,18.0,69.0,66.2,50.0
2021-01-05 13:40:00,16.0,69.0,65.5,50.0,9.0,4.0,66.25,50.0
2021-01-05 13:45:00,40.0,5.0,65.65,50.0,1.0,1.0,66.2,50.0
2021-01-05 13:50:00,29.0,5.0,65.15,50.0,21.0,60.0,65.9,50.0
2021-01-05 13:55:00,14.0,69.0,64.9,50.0,8.0,4.0,65.6,50.0
2021-01-05 14:00:00,20.0,60.0,64.85,50.0,13.0,9.0,65.6,50.0
2021-01-05 14:05:00,23.0,5.0,64.35,50.0,7.0,4.0,65.1,50.0
2021-01-05 14:10:00,18.0,5.0,64.65,50.0,5.0,46.0,65.4,50.0
2021-01-05 14:15:00,12.0,60.0,63.85,50.0,21.0,5.0,64.55,50.0
2021-01-05 14:20:00,31.0,5.0,63.45,50.0,13.0,60.0,64.25,50.0
2021-01-05 14:25:00,23.0,60.0,63.5,50.0,5.0,4.0,64.25,50.0
2021-01-05 14:30:00,20.0,9.0,63.55,50.0,21.0,60.0,64.3,50.0
2021-01-05 14:35:00,15.0,60.0,62.9,50.0,12.0,9.0,63.65,50.0
2021-01-05 14:40:00,26.0,5.0,62.6,50.0,15.0,65.0,63.4,50.0
2021-01-05 14:45:00,23.0,5.0,63.0,50.0,2.0,60.0,63.85,50.0
2021-01-05 14:50:00,2.0,4.0,62.8,50.0,15.0,5.0,63.55,50.0
2021-01-05 14:55:00,10.0,9.0,61.65,50.0,8.0,4.0,62.45,50.0
2021-01-05 15:00:00,12.0,4.0,61.65,50.0,7.0,60.0,62.35,50.0
2021-01-05 15:05:00,34.0,5.0,61.35,50.0,8.0,5.0,62.2,50.0
2021-01-05 15:10:00,11.0,60.0,61.0,50.0,21.0,1.0,61.7,50.0
2021-01-05 15:15:00,25.0,5.0,61.6,50.0,20.0,1.0,62.3,50.0
2021-01-05 15:20:00,27.0,5.0,61.5,50.0,4.0,60.0,62.2,50.0
2021-01-05 15:25:00,23.0,5.0,61.25,50.0,8.0,5.0,62.0,50.0
2021-01-05 15:30:00,14.0,69.0,61.45,50.0,18.0,69.0,62.35,50.0
2021-01-05 15:35:00,29.0,60.0,61.65,50.0,29.0,5.0,62.5,50.0
2021-01-05 15:40:00,23.0,9.0,59.85,50.0,16.0,4.0,60.75,50.0
2021-01-05 15:45:00,28.0,9.0,60.2,50.0,58.0,43.0,62.55,50.0
2021-01-05 15:50:00,15.0,5.0,59.05,50.0,12.0,4.0,60.05,50.0
2021-01-05 15:55:00,9.0,4.0,59.5,50.0,1.0,4.0,60.05,50.0
2021-01-06 09:30:00,0.0,1.0,0.0,50.0,0.0,1.0,0.0,50.0
2021-01-06 09:35:00,10.0,46.0,71.25,50.0,1.0,11.0,72.15,50.0
2021-01-06 09:40:00,12.0,60.0,73.9,50.0,26.0,5.0,76.3,50.0
2021-01-06 09:45:00,3.0,4.0,73.05,50.0,15.0,31.0,74.85,50.0
2021-01-06 09:50:00,25.0,43.0,72.15,50.0,16.0,43.0,74.95,50.0
2021-01-06 09:55:00,7.0,4.0,71.8,50.0,1.0,11.0,72.65,50.0
2021-01-06 10:00:00,8.0,60.0,70.1,50.0,12.0,1.0,71.05,50.0
2021-01-06 10:05:00,20.0,43.0,72.1,50.0,42.0,5.0,74.75,50.0
