datetime,bid_size,bid_exchange,bid,bid_condition,ask_size,ask_exchange,ask,ask_condition
2021-05-17 09:30:00,0.0,47.0,0.0,50.0,0.0,47.0,0.0,50.0
2021-05-17 09:35:00,1.0,42.0,44.6,50.0,1.0,4.0,44.9,50.0
2021-05-17 09:40:00,13.0,69.0,45.15,50.0,1.0,5.0,45.6,50.0
2021-05-17 09:45:00,24.0,65.0,44.65,50.0,29.0,65.0,45.05,50.0
2021-05-17 09:50:00,3.0,65.0,48.1,50.0,25.0,65.0,48.35,50.0
2021-05-17 09:55:00,14.0,69.0,45.95,50.0,2.0,4.0,46.2,50.0
2021-05-17 10:00:00,15.0,65.0,45.25,50.0,12.0,60.0,45.6,50.0
2021-05-17 10:05:00,10.0,5.0,43.2,50.0,10.0,42.0,43.55,50.0
2021-05-17 10:10:00,13.0,69.0,42.75,50.0,1.0,60.0,42.95,50.0
2021-05-17 10:15:00,2.0,69.0,43.5,50.0,17.0,69.0,43.75,50.0
2021-05-17 10:20:00,1.0,69.0,44.0,50.0,6.0,43.0,44.2,50.0
2021-05-17 10:25:00,29.0,65.0,44.8,50.0,22.0,60.0,45.15,50.0
2021-05-17 10:30:00,1.0,22.0,42.7,50.0,16.0,4.0,42.95,50.0
2021-05-17 10:35:00,22.0,1.0,42.65,50.0,1.0,4.0,42.9,50.0
2021-05-17 10:40:00,15.0,69.0,44.7,50.0,20.0,5.0,45.0,50.0
2021-05-17 10:45:00,25.0,1.0,45.15,50.0,15.0,4.0,45.45,50.0
2021-05-17 10:50:00,34.0,5.0,44.55,50.0,12.0,60.0,44.85,50.0
2021-05-17 10:55:00,10.0,1.0,43.75,50.0,4.0,60.0,44.05,50.0
2021-05-17 11:00:00,20.0,65.0,43.35,50.0,14.0,69.0,43.6,50.0
2021-05-17 11:05:00,29.0,65.0,43.25,50.0,27.0,5.0,43.6,50.0
2021-05-17 11:10:00,31.0,65.0,42.1,50.0,22.0,60.0,42.4,50.0
2021-05-17 11:15:00,7.0,65.0,42.05,50.0,1.0,5.0,42.25,50.0
2021-05-17 11:20:00,23.0,65.0,41.5,50.0,28.0,65.0,41.8,50.0
2021-05-17 11:25:00,23.0,60.0,42.35,50.0,17.0,60.0,42.6,50.0
2021-05-17 11:30:00,25.0,5.0,42.2,50.0,10.0,1.0,42.45,50.0
