datetime,bid_size,bid_exchange,bid,bid_condition,ask_size,ask_exchange,ask,ask_condition,open,high,low,close,volume,count,mid_price
2021-05-17 09:30:00,0.0,47.0,0.0,50.0,0.0,47.0,0.0,50.0,43.5,43.5,42.0,42.8,13.0,4.0,43.15
2021-05-17 09:35:00,1.0,42.0,44.6,50.0,1.0,4.0,44.9,50.0,45.07,46.4,45.0,46.0,47.0,9.0,44.75
2021-05-17 09:40:00,13.0,69.0,45.15,50.0,1.0,5.0,45.6,50.0,43.91,44.12,43.85,43.85,17.0,6.0,45.375
2021-05-17 09:45:00,24.0,65.0,44.65,50.0,29.0,65.0,45.05,50.0,48.35,48.35,48.25,48.25,31.0,2.0,44.849999999999994
2021-05-17 09:50:00,3.0,65.0,48.1,50.0,25.0,65.0,48.35,50.0,49.5,49.5,46.05,46.05,14.0,3.0,48.225
2021-05-17 09:55:00,14.0,69.0,45.95,50.0,2.0,4.0,46.2,50.0,47.1,47.1,45.65,45.65,13.0,3.0,46.075
2021-05-17 10:00:00,15.0,65.0,45.25,50.0,12.0,60.0,45.6,50.0,45.0,45.15,43.05,43.05,9.0,6.0,45.425
2021-05-17 10:05:00,10.0,5.0,43.2,50.0,10.0,42.0,43.55,50.0,43.9,43.9,42.94,42.94,3.0,3.0,43.375
2021-05-17 10:10:00,13.0,69.0,42.75,50.0,1.0,60.0,42.95,50.0,44.0,44.3,44.0,44.3,3.0,2.0,42.85
2021-05-17 10:15:00,2.0,69.0,43.5,50.0,17.0,69.0,43.75,50.0,43.2,44.05,43.05,44.05,8.0,3.0,43.625
2021-05-17 10:20:00,1.0,69.0,44.0,50.0,6.0,43.0,44.2,50.0,44.25,45.4,44.25,45.4,5.0,3.0,44.1
2021-05-17 10:25:00,29.0,65.0,44.8,50.0,22.0,60.0,45.15,50.0,43.8,43.8,42.9,42.9,23.0,3.0,44.974999999999994
2021-05-17 10:30:00,1.0,22.0,42.7,50.0,16.0,4.0,42.95,50.0,42.91,43.28,42.91,43.28,4.0,3.0,42.825
2021-05-17 10:35:00,22.0,1.0,42.65,50.0,1.0,4.0,42.9,50.0,42.9,44.1,42.9,44.1,2.0,2.0,42.775
2021-05-17 10:40:00,15.0,69.0,44.7,50.0,20.0,5.0,45.0,50.0,46.2,46.2,46.2,46.2,1.0,1.0,44.85
2021-05-17 10:45:00,25.0,1.0,45.15,50.0,15.0,4.0,45.45,50.0,45.35,45.35,44.1,44.1,6.0,4.0,45.3
2021-05-17 10:50:00,34.0,5.0,44.55,50.0,12.0,60.0,44.85,50.0,0.0,0.0,0.0,0.0,0.0,0.0,44.7
2021-05-17 10:55:00,10.0,1.0,43.75,50.0,4.0,60.0,44.05,50.0,0.0,0.0,0.0,0.0,0.0,0.0,43.9
2021-05-17 11:00:00,20.0,65.0,43.35,50.0,14.0,69.0,43.6,50.0,43.95,43.95,43.5,43.5,2.0,2.0,43.475
2021-05-17 11:05:00,29.0,65.0,43.25,50.0,27.0,5.0,43.6,50.0,43.45,43.45,42.56,42.56,3.0,2.0,43.425
2021-05-17 11:10:00,31.0,65.0,42.1,50.0,22.0,60.0,42.4,50.0,42.0,42.0,41.95,41.95,2.0,2.0,42.25
2021-05-17 11:15:00,7.0,65.0,42.05,50.0,1.0,5.0,42.25,50.0,41.95,41.95,41.53,41.53,6.0,3.0,42.15
2021-05-17 11:20:00,23.0,65.0,41.5,50.0,28.0,65.0,41.8,50.0,41.85,42.6,41.85,42.55,5.0,5.0,41.65
2021-05-17 11:25:00,23.0,60.0,42.35,50.0,17.0,60.0,42.6,50.0,42.7,43.0,42.7,43.0,12.0,3.0,42.475
2021-05-17 11:30:00,25.0,5.0,42.2,50.0,10.0,1.0,42.45,50.0,42.45,42.45,41.95,41.95,3.0,3.0,42.325
2021-05-17 11:35:00,2.0,65.0,42.4,50.0,28.0,5.0,42.6,50.0,42.7,42.8,42.7,42.8,20.0,6.0,42.5
2021-05-17 11:40:00,31.0,65.0,42.5,50.0,24.0,65.0,42.75,50.0,43.1,43.5,43.1,43.5,6.0,2.0,42.625
2021-05-17 11:45:00,1.0,69.0,43.95,50.0,15.0,4.0,44.1,50.0,44.6,44.6,44.4,44.4,4.0,4.0,44.025000000000006
2021-05-17 11:50:00,16.0,65.0,43.15,50.0,8.0,7.0,43.4,50.0,42.32,42.32,42.0,42.0,6.0,2.0,43.275
2021-05-17 11:55:00,18.0,69.0,42.25,50.0,12.0,69.0,42.45,50.0,41.83,41.83,41.59,41.59,2.0,2.0,42.35
2021-05-17 12:00:00,37.0,65.0,41.25,50.0,28.0,5.0,41.5,50.0,41.8,41.8,41.8,41.8,1.0,1.0,41.375
2021-05-17 12:05:00,18.0,69.0,41.8,50.0,40.0,5.0,42.05,50.0,42.16,42.16,42.16,42.16,1.0,1.0,41.925
