open,high,low,close,volume,count,datetime
650.97,658.51,649.33,652.1,1327039.0,23780.0,2021-07-26 09:30:00
651.896,654.6,648.0,651.0101,620370.0,13238.0,2021-07-26 09:35:00
651.02,652.1599,648.0,649.38,374569.0,8279.0,2021-07-26 09:40:00
649.28,650.29,647.11,648.074,449794.0,8771.0,2021-07-26 09:45:00
648.12,650.26,647.2,650.22,333802.0,8106.0,2021-07-26 09:50:00
650.234,651.5,648.54,651.25,245691.0,5984.0,2021-07-26 09:55:00
651.26,653.8399,651.26,652.81,448093.0,8915.0,2021-07-26 10:00:00
653.0799,657.64,652.5,657.3262,546209.0,11763.0,2021-07-26 10:05:00
657.46,658.23,656.29,657.7499,414204.0,8619.0,2021-07-26 10:10:00
657.55,659.5,656.97,657.7,471048.0,9126.0,2021-07-26 10:15:00
657.79,658.747,656.91,658.315,323864.0,6648.0,2021-07-26 10:20:00
658.365,661.47,658.0401,660.855,520565.0,10320.0,2021-07-26 10:25:00
661.0,661.1246,659.0501,660.34,346879.0,7433.0,2021-07-26 10:30:00
660.35,660.7,659.0,660.4999,300507.0,6206.0,2021-07-26 10:35:00
660.56,661.91,659.39,659.74,377055.0,6940.0,2021-07-26 10:40:00
659.97,660.38,657.87,658.72,333086.0,6901.0,2021-07-26 10:45:00
658.72,659.18,657.12,657.13,235437.0,5086.0,2021-07-26 10:50:00
657.11,659.1,656.72,657.6396,230080.0,5412.0,2021-07-26 10:55:00
657.69,660.1,657.55,659.665,236681.0,5250.0,2021-07-26 11:00:00
659.8,660.6399,659.1,659.88,294193.0,5048.0,2021-07-26 11:05:00
659.775,660.0039,658.9001,659.13,154994.0,3385.0,2021-07-26 11:10:00
659.12,659.5,658.0201,658.6,157676.0,3576.0,2021-07-26 11:15:00
658.69,659.8,657.66,659.1,183110.0,3968.0,2021-07-26 11:20:00
659.17,659.17,657.78,658.2,113511.0,2913.0,2021-07-26 11:25:00
658.25,658.8239,657.9695,658.19,134936.0,3154.0,2021-07-26 11:30:00
658.18,660.25,658.01,659.9299,268240.0,4807.0,2021-07-26 11:35:00
