datetime,bid_size,bid_exchange,bid,bid_condition,ask_size,ask_exchange,ask,ask_condition,open,high,low,close,volume,count,mid_price
2021-07-02 09:30:00,2.0,60.0,678.79,0.0,1.0,1.0,679.39,0.0,678.98,688.53,678.52,687.05,1472432.0,25619.0,679.0899999999999
2021-07-02 09:35:00,1.0,68.0,687.05,0.0,1.0,7.0,687.33,0.0,687.08,699.0,685.45,697.59,1764999.0,39477.0,687.19
2021-07-02 09:40:00,1.0,7.0,697.34,0.0,1.0,43.0,697.65,0.0,697.44,700.0,694.32,694.72,1677197.0,40064.0,697.495
2021-07-02 09:45:00,2.0,1.0,694.6,0.0,1.0,7.0,694.84,0.0,694.8,696.99,693.1001,696.64,1030962.0,19288.0,694.72
2021-07-02 09:50:00,1.0,3.0,696.2,0.0,1.0,7.0,696.5,0.0,696.28,696.7051,690.01,690.7,966280.0,18762.0,696.35
2021-07-02 09:55:00,1.0,7.0,690.6,0.0,2.0,1.0,690.8,0.0,690.75,691.8,688.34,688.8401,879203.0,17285.0,690.7
2021-07-02 10:00:00,2.0,3.0,688.84,0.0,2.0,11.0,689.1,0.0,688.97,689.0999,686.55,687.16,693810.0,13305.0,688.97
2021-07-02 10:05:00,1.0,60.0,686.97,0.0,2.0,1.0,687.2,0.0,687.1001,688.68,684.5,684.82,731189.0,13490.0,687.085
2021-07-02 10:10:00,1.0,65.0,684.75,0.0,1.0,1.0,684.84,0.0,684.8499,685.85,683.26,684.4683,449698.0,9065.0,684.7950000000001
2021-07-02 10:15:00,2.0,1.0,684.42,0.0,1.0,1.0,684.58,0.0,684.543,687.29,684.3804,686.79,498572.0,9236.0,684.5
2021-07-02 10:20:00,1.0,7.0,686.56,0.0,1.0,43.0,686.98,0.0,686.7483,688.49,684.75,687.77,437953.0,8385.0,686.77
2021-07-02 10:25:00,1.0,1.0,687.72,0.0,1.0,68.0,687.85,0.0,687.68,688.49,685.77,686.9099,285792.0,5850.0,687.7850000000001
2021-07-02 10:30:00,1.0,7.0,686.67,0.0,1.0,65.0,686.91,0.0,686.57,686.81,681.81,683.6607,472973.0,10559.0,686.79
2021-07-02 10:35:00,3.0,7.0,683.58,0.0,3.0,65.0,683.7,0.0,683.61,684.4315,682.39,683.9399,243568.0,5116.0,683.6400000000001
2021-07-02 10:40:00,2.0,7.0,683.7,0.0,1.0,1.0,683.94,0.0,683.7001,684.49,679.22,680.3927,579643.0,11793.0,683.82
2021-07-02 10:45:00,1.0,7.0,680.19,0.0,1.0,60.0,680.41,0.0,680.3094,681.5722,678.29,680.0,444410.0,8580.0,680.3
2021-07-02 10:50:00,1.0,1.0,679.98,0.0,1.0,1.0,680.18,0.0,680.18,680.5,677.36,677.665,450504.0,9321.0,680.0799999999999
2021-07-02 10:55:00,1.0,9.0,677.56,0.0,1.0,68.0,677.8,0.0,677.7,678.325,673.26,675.38,662074.0,13523.0,677.68
2021-07-02 11:00:00,2.0,1.0,675.3,0.0,2.0,1.0,675.48,0.0,675.3947,678.719,675.05,678.5812,586032.0,11211.0,675.39
2021-07-02 11:05:00,1.0,7.0,678.51,0.0,2.0,60.0,678.57,0.0,678.55,681.15,678.54,680.44,538373.0,9905.0,678.54
2021-07-02 11:10:00,2.0,1.0,680.37,0.0,2.0,7.0,680.51,0.0,680.44,681.4999,679.11,679.5315,395367.0,6938.0,680.44
2021-07-02 11:15:00,2.0,1.0,679.51,0.0,1.0,1.0,679.75,0.0,679.63,679.98,678.3601,678.6854,220332.0,4965.0,679.63
2021-07-02 11:20:00,2.0,11.0,678.63,0.0,1.0,7.0,678.8,0.0,678.7339,678.9598,676.46,677.9283,309182.0,6090.0,678.7149999999999
2021-07-02 11:25:00,1.0,7.0,677.76,0.0,46.0,1.0,677.96,0.0,677.76,678.69,676.9615,677.2327,247586.0,4935.0,677.86
2021-07-02 11:30:00,2.0,65.0,677.17,0.0,1.0,7.0,677.41,0.0,677.48,678.82,677.0,678.22,213888.0,4402.0,677.29
2021-07-02 11:35:00,2.0,1.0,678.21,0.0,1.0,4.0,678.42,0.0,678.3401,680.4,678.1301,680.07,252656.0,5529.0,678.315
