datetime,bid_size,bid_exchange,bid,bid_condition,ask_size,ask_exchange,ask,ask_condition,open,high,low,close,volume,count,mid_price
2021-02-01 09:30:00,0.0,1.0,0.0,50.0,0.0,1.0,0.0,50.0,67.16,68.74,67.16,68.74,8.0,4.0,67.94999999999999
2021-02-01 09:35:00,3.0,43.0,68.25,50.0,2.0,43.0,69.85,50.0,68.05,68.19,65.5,65.5,11.0,8.0,69.05
2021-02-01 09:40:00,12.0,69.0,64.4,50.0,9.0,65.0,65.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,64.85
2021-02-01 09:45:00,7.0,5.0,63.75,50.0,1.0,22.0,64.9,50.0,62.62,62.62,59.5,59.5,5.0,3.0,64.325
2021-02-01 09:50:00,5.0,4.0,57.55,50.0,5.0,69.0,58.55,50.0,55.73,55.73,55.73,55.73,1.0,1.0,58.05
2021-02-01 09:55:00,7.0,4.0,54.3,50.0,7.0,5.0,55.45,50.0,0.0,0.0,0.0,0.0,0.0,0.0,54.875
2021-02-01 10:00:00,4.0,69.0,58.0,50.0,2.0,1.0,59.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,58.55
2021-02-01 10:05:00,12.0,1.0,59.15,50.0,15.0,47.0,59.9,50.0,59.55,59.55,59.0,59.0,3.0,2.0,59.525
2021-02-01 10:10:00,26.0,60.0,56.1,50.0,9.0,65.0,56.95,50.0,0.0,0.0,0.0,0.0,0.0,0.0,56.525000000000006
2021-02-01 10:15:00,8.0,46.0,58.15,50.0,11.0,4.0,59.1,50.0,57.9,57.9,57.9,57.9,1.0,1.0,58.625
2021-02-01 10:20:00,4.0,60.0,57.5,50.0,11.0,9.0,58.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,57.9
2021-02-01 10:25:00,4.0,4.0,58.05,50.0,20.0,4.0,58.75,50.0,0.0,0.0,0.0,0.0,0.0,0.0,58.4
2021-02-01 10:30:00,5.0,65.0,60.5,50.0,9.0,65.0,61.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9
2021-02-01 10:35:00,13.0,5.0,60.0,50.0,14.0,60.0,60.9,50.0,59.35,59.35,59.35,59.35,2.0,1.0,60.45
2021-02-01 10:40:00,20.0,69.0,59.55,50.0,9.0,4.0,60.35,50.0,0.0,0.0,0.0,0.0,0.0,0.0,59.95
2021-02-01 10:45:00,12.0,60.0,61.4,50.0,20.0,1.0,62.25,50.0,61.8,61.8,61.8,61.8,1.0,1.0,61.825
2021-02-01 10:50:00,12.0,43.0,61.8,50.0,13.0,60.0,62.55,50.0,61.7,61.7,61.7,61.7,1.0,1.0,62.175
2021-02-01 10:55:00,11.0,43.0,59.95,50.0,11.0,4.0,60.85,50.0,60.09,60.09,60.09,60.09,2.0,1.0,60.400000000000006
2021-02-01 11:00:00,23.0,60.0,60.65,50.0,8.0,4.0,61.5,50.0,60.55,60.55,60.55,60.55,1.0,1.0,61.075
2021-02-01 11:05:00,17.0,5.0,60.1,50.0,15.0,9.0,60.85,50.0,60.77,60.77,60.77,60.77,2.0,2.0,60.475
2021-02-01 11:10:00,17.0,5.0,60.75,50.0,16.0,4.0,61.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,61.125
2021-02-01 11:15:00,13.0,4.0,59.8,50.0,5.0,47.0,60.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,60.15
2021-02-01 11:20:00,25.0,5.0,59.85,50.0,17.0,69.0,60.65,50.0,0.0,0.0,0.0,0.0,0.0,0.0,60.25
2021-02-01 11:25:00,14.0,43.0,61.4,50.0,10.0,4.0,62.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,61.75
2021-02-01 11:30:00,23.0,60.0,61.9,50.0,15.0,5.0,62.65,50.0,61.8,63.05,61.8,63.05,3.0,3.0,62.275
2021-02-01 11:35:00,15.0,4.0,63.05,50.0,14.0,4.0,63.95,50.0,64.7,65.05,64.64,65.05,3.0,3.0,63.5
2021-02-01 11:40:00,21.0,60.0,65.15,50.0,21.0,60.0,66.0,50.0,64.55,65.25,64.55,65.25,46.0,2.0,65.575
2021-02-01 11:45:00,15.0,43.0,64.55,50.0,12.0,43.0,65.5,50.0,66.55,67.08,66.55,67.0,11.0,5.0,65.025
2021-02-01 11:50:00,27.0,9.0,66.35,50.0,9.0,4.0,67.4,50.0,0.0,0.0,0.0,0.0,0.0,0.0,66.875
2021-02-01 11:55:00,8.0,60.0,67.1,50.0,2.0,4.0,67.9,50.0,0.0,0.0,0.0,0.0,0.0,0.0,67.5
2021-02-01 12:00:00,24.0,9.0,66.2,50.0,13.0,43.0,67.1,50.0,66.95,66.95,66.95,66.95,3.0,1.0,66.65
2021-02-01 12:05:00,20.0,1.0,67.7,50.0,1.0,1.0,68.45,50.0,70.0,71.4,70.0,71.4,9.0,6.0,68.075
2021-02-01 12:10:00,5.0,6.0,70.4,50.0,7.0,4.0,71.4,50.0,0.0,0.0,0.0,0.0,0.0,0.0,70.9
2021-02-01 12:15:00,15.0,9.0,69.9,50.0,12.0,43.0,70.75,50.0,70.5,70.5,70.5,70.5,1.0,1.0,70.325
2021-02-01 12:20:00,23.0,69.0,69.25,50.0,13.0,69.0,70.15,50.0,70.43,71.18,69.95,71.18,8.0,4.0,69.7
2021-02-01 12:25:00,20.0,1.0,70.45,50.0,20.0,60.0,71.4,50.0,71.0,71.0,71.0,71.0,2.0,1.0,70.92500000000001
2021-02-01 12:30:00,13.0,9.0,70.05,50.0,6.0,4.0,70.8,50.0,73.4,73.4,73.4,73.4,1.0,1.0,70.425
2021-02-01 12:35:00,16.0,60.0,71.7,50.0,4.0,46.0,72.55,50.0,70.1,70.1,70.1,70.1,1.0,1.0,72.125
2021-02-01 12:40:00,21.0,9.0,69.6,50.0,1.0,60.0,70.1,50.0,70.1,70.1,70.1,70.1,2.0,2.0,69.85
2021-02-01 12:45:00,17.0,69.0,69.65,50.0,12.0,43.0,70.4,50.0,0.0,0.0,0.0,0.0,0.0,0.0,70.025
2021-02-01 12:50:00,14.0,4.0,68.45,50.0,9.0,4.0,69.25,50.0,0.0,0.0,0.0,0.0,0.0,0.0,68.85
2021-02-01 12:55:00,21.0,60.0,69.3,50.0,14.0,60.0,70.15,50.0,0.0,0.0,0.0,0.0,0.0,0.0,69.725
2021-02-01 13:00:00,5.0,4.0,68.65,50.0,6.0,4.0,69.6,50.0,67.42,67.42,67.42,67.42,4.0,2.0,69.125
2021-02-01 13:05:00,18.0,1.0,66.85,50.0,17.0,4.0,67.7,50.0,0.0,0.0,0.0,0.0,0.0,0.0,67.275
2021-02-01 13:10:00,17.0,9.0,68.05,50.0,7.0,60.0,68.85,50.0,0.0,0.0,0.0,0.0,0.0,0.0,68.44999999999999
2021-02-01 13:15:00,8.0,1.0,67.15,50.0,17.0,60.0,67.9,50.0,0.0,0.0,0.0,0.0,0.0,0.0,67.525
2021-02-01 13:20:00,16.0,4.0,67.0,50.0,17.0,9.0,67.7,50.0,0.0,0.0,0.0,0.0,0.0,0.0,67.35
2021-02-01 13:25:00,8.0,60.0,67.55,50.0,19.0,9.0,68.35,50.0,0.0,0.0,0.0,0.0,0.0,0.0,67.94999999999999
2021-02-01 13:30:00,3.0,4.0,66.55,50.0,19.0,60.0,67.25,50.0,66.4,66.56,66.4,66.4,3.0,3.0,66.9
2021-02-01 13:35:00,18.0,60.0,66.1,50.0,19.0,9.0,66.9,50.0,0.0,0.0,0.0,0.0,0.0,0.0,66.5
2021-02-01 13:40:00,16.0,1.0,65.85,50.0,7.0,60.0,66.6,50.0,66.52,66.52,66.52,66.52,1.0,1.0,66.225
2021-02-01 13:45:00,18.0,1.0,66.15,50.0,12.0,43.0,66.9,50.0,0.0,0.0,0.0,0.0,0.0,0.0,66.525
2021-02-01 13:50:00,20.0,1.0,67.0,50.0,7.0,4.0,67.65,50.0,67.3,68.4,67.3,68.4,3.0,3.0,67.325
2021-02-01 13:55:00,10.0,9.0,69.0,50.0,6.0,4.0,69.6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,69.3
2021-02-01 14:00:00,15.0,43.0,69.15,50.0,4.0,4.0,70.05,50.0,69.1,69.1,69.1,69.1,1.0,1.0,69.6
2021-02-01 14:05:00,12.0,4.0,69.65,50.0,11.0,60.0,70.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,69.975
2021-02-01 14:10:00,13.0,9.0,69.35,50.0,14.0,9.0,70.2,50.0,0.0,0.0,0.0,0.0,0.0,0.0,69.775
2021-02-01 14:15:00,14.0,43.0,70.35,50.0,6.0,4.0,71.15,50.0,0.0,0.0,0.0,0.0,0.0,0.0,70.75
2021-02-01 14:20:00,13.0,9.0,69.65,50.0,15.0,4.0,70.4,50.0,0.0,0.0,0.0,0.0,0.0,0.0,70.025
2021-02-01 14:25:00,8.0,69.0,69.1,50.0,12.0,43.0,69.8,50.0,0.0,0.0,0.0,0.0,0.0,0.0,69.44999999999999
2021-02-01 14:30:00,17.0,69.0,69.0,50.0,19.0,69.0,69.9,50.0,0.0,0.0,0.0,0.0,0.0,0.0,69.45
2021-02-01 14:35:00,15.0,60.0,68.0,50.0,12.0,43.0,68.65,50.0,0.0,0.0,0.0,0.0,0.0,0.0,68.325
2021-02-01 14:40:00,16.0,4.0,68.75,50.0,7.0,4.0,69.45,50.0,0.0,0.0,0.0,0.0,0.0,0.0,69.1
2021-02-01 14:45:00,5.0,65.0,69.6,50.0,8.0,5.0,70.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,69.94999999999999
2021-02-01 14:50:00,19.0,5.0,69.9,50.0,13.0,43.0,70.7,50.0,69.82,69.82,69.82,69.82,1.0,1.0,70.30000000000001
2021-02-01 14:55:00,26.0,9.0,69.4,50.0,11.0,4.0,70.2,50.0,0.0,0.0,0.0,0.0,0.0,0.0,69.80000000000001
2021-02-01 15:00:00,23.0,9.0,68.8,50.0,14.0,60.0,69.6,50.0,70.6,70.6,70.6,70.6,1.0,1.0,69.19999999999999
2021-02-01 15:05:00,23.0,9.0,70.9,50.0,11.0,9.0,71.75,50.0,0.0,0.0,0.0,0.0,0.0,0.0,71.325
2021-02-01 15:10:00,18.0,65.0,70.45,50.0,14.0,4.0,71.25,50.0,0.0,0.0,0.0,0.0,0.0,0.0,70.85
2021-02-01 15:15:00,13.0,60.0,69.65,50.0,15.0,43.0,70.55,50.0,0.0,0.0,0.0,0.0,0.0,0.0,70.1
2021-02-01 15:20:00,18.0,9.0,69.75,50.0,5.0,65.0,70.55,50.0,69.94,69.94,69.8,69.8,2.0,2.0,70.15
2021-02-01 15:25:00,5.0,60.0,69.85,50.0,10.0,65.0,70.7,50.0,0.0,0.0,0.0,0.0,0.0,0.0,70.275
2021-02-01 15:30:00,16.0,9.0,69.7,50.0,11.0,65.0,70.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,70.1
2021-02-01 15:35:00,15.0,5.0,70.05,50.0,13.0,5.0,70.9,50.0,70.6,70.6,70.6,70.6,1.0,1.0,70.475
2021-02-01 15:40:00,19.0,4.0,71.55,50.0,5.0,4.0,72.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,72.025
2021-02-01 15:45:00,16.0,4.0,71.8,50.0,5.0,46.0,72.7,50.0,0.0,0.0,0.0,0.0,0.0,0.0,72.25
2021-02-01 15:50:00,1.0,5.0,71.85,50.0,8.0,4.0,72.75,50.0,72.1,72.1,72.1,72.1,2.0,1.0,72.3
2021-02-01 15:55:00,20.0,5.0,72.45,50.0,10.0,65.0,73.35,50.0,73.35,73.46,73.35,73.46,2.0,2.0,72.9
2021-02-02 09:30:00,0.0,1.0,0.0,50.0,0.0,1.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,75.525
2021-02-02 09:35:00,16.0,47.0,74.95,50.0,14.0,4.0,76.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,75.525
2021-02-02 09:40:00,5.0,60.0,81.1,50.0,7.0,65.0,82.1,50.0,80.4,87.3,80.4,87.3,15.0,4.0,81.6
2021-02-02 09:45:00,2.0,6.0,85.85,50.0,5.0,5.0,87.0,50.0,85.55,85.55,85.55,85.55,45.0,1.0,86.425
2021-02-02 09:50:00,6.0,4.0,83.9,50.0,7.0,65.0,84.95,50.0,81.3,81.3,81.3,81.3,1.0,1.0,84.42500000000001
2021-02-02 09:55:00,6.0,5.0,82.2,50.0,17.0,4.0,83.1,50.0,81.5,81.5,81.5,81.5,1.0,1.0,82.65
2021-02-02 10:00:00,6.0,1.0,81.7,50.0,14.0,4.0,82.7,50.0,0.0,0.0,0.0,0.0,0.0,0.0,82.2
2021-02-02 10:05:00,15.0,9.0,83.3,50.0,9.0,5.0,84.25,50.0,0.0,0.0,0.0,0.0,0.0,0.0,83.775
2021-02-02 10:10:00,3.0,6.0,84.15,50.0,8.0,4.0,85.15,50.0,87.3,87.3,87.3,87.3,1.0,1.0,84.65
2021-02-02 10:15:00,11.0,4.0,87.35,50.0,9.0,4.0,88.4,50.0,87.0,88.57,87.0,88.57,11.0,2.0,87.875
2021-02-02 10:20:00,7.0,4.0,88.85,50.0,3.0,4.0,89.85,50.0,0.0,0.0,0.0,0.0,0.0,0.0,89.35
2021-02-02 10:25:00,1.0,6.0,92.9,50.0,5.0,5.0,93.75,50.0,0.0,0.0,0.0,0.0,0.0,0.0,93.325
2021-02-02 10:30:00,5.0,60.0,87.9,50.0,12.0,4.0,88.9,50.0,0.0,0.0,0.0,0.0,0.0,0.0,88.4
2021-02-02 10:35:00,3.0,60.0,90.2,50.0,3.0,60.0,91.2,50.0,0.0,0.0,0.0,0.0,0.0,0.0,90.7
2021-02-02 10:40:00,8.0,4.0,89.85,50.0,7.0,69.0,90.95,50.0,89.52,89.52,89.52,89.52,2.0,1.0,90.4
2021-02-02 10:45:00,11.0,43.0,87.55,50.0,6.0,5.0,88.6,50.0,88.0,88.0,88.0,88.0,1.0,1.0,88.07499999999999
2021-02-02 10:50:00,6.0,65.0,89.45,50.0,9.0,4.0,90.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,89.875
2021-02-02 10:55:00,11.0,9.0,90.1,50.0,6.0,4.0,91.25,50.0,0.0,0.0,0.0,0.0,0.0,0.0,90.675
2021-02-02 11:00:00,7.0,1.0,89.7,50.0,12.0,4.0,90.65,50.0,0.0,0.0,0.0,0.0,0.0,0.0,90.17500000000001
2021-02-02 11:05:00,12.0,60.0,88.65,50.0,11.0,4.0,89.7,50.0,0.0,0.0,0.0,0.0,0.0,0.0,89.17500000000001
2021-02-02 11:10:00,15.0,47.0,88.15,50.0,4.0,4.0,89.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,88.825
2021-02-02 11:15:00,13.0,4.0,89.6,50.0,11.0,4.0,90.4,50.0,92.31,92.31,92.31,92.31,1.0,1.0,90.0
2021-02-02 11:20:00,17.0,9.0,91.85,50.0,1.0,4.0,92.75,50.0,0.0,0.0,0.0,0.0,0.0,0.0,92.3
2021-02-02 11:25:00,10.0,60.0,91.5,50.0,4.0,4.0,92.35,50.0,0.0,0.0,0.0,0.0,0.0,0.0,91.925
2021-02-02 11:30:00,10.0,65.0,91.85,50.0,12.0,4.0,92.7,50.0,0.0,0.0,0.0,0.0,0.0,0.0,92.275
2021-02-02 11:35:00,12.0,43.0,90.35,50.0,5.0,11.0,91.15,50.0,0.0,0.0,0.0,0.0,0.0,0.0,90.75
2021-02-02 11:40:00,12.0,43.0,92.45,50.0,7.0,4.0,93.45,50.0,0.0,0.0,0.0,0.0,0.0,0.0,92.95
2021-02-02 11:45:00,14.0,9.0,93.0,50.0,12.0,4.0,93.9,50.0,0.0,0.0,0.0,0.0,0.0,0.0,93.45
2021-02-02 11:50:00,11.0,9.0,93.7,50.0,6.0,4.0,94.7,50.0,0.0,0.0,0.0,0.0,0.0,0.0,94.2
2021-02-02 11:55:00,14.0,9.0,94.0,50.0,3.0,60.0,94.9,50.0,0.0,0.0,0.0,0.0,0.0,0.0,94.45
2021-02-02 12:00:00,14.0,5.0,94.5,50.0,1.0,47.0,95.4,50.0,0.0,0.0,0.0,0.0,0.0,0.0,94.95
2021-02-02 12:05:00,13.0,4.0,93.95,50.0,10.0,4.0,94.8,50.0,93.0,93.0,93.0,93.0,1.0,1.0,94.375
2021-02-02 12:10:00,12.0,4.0,92.2,50.0,7.0,65.0,93.35,50.0,0.0,0.0,0.0,0.0,0.0,0.0,92.775
