,boro_name,borough,DP02_0001E,DP02_0001M,DP02_0001PE,DP02_0001PM,DP02_0001V,DP02_0014E,DP02_0014M,DP02_0014PE,DP02_0014PM,DP02_0014V,DP02_0053E,DP02_0053M,DP02_0053PE,DP02_0053PM,DP02_0053V,DP02_0054E,DP02_0054M,DP02_0054PE,DP02_0054PM,DP02_0054V,DP02_0055E,DP02_0055M,DP02_0055PE,DP02_0055PM,DP02_0055V,DP02_0056E,DP02_0056M,DP02_0056PE,DP02_0056PM,DP02_0056V,DP02_0057E,DP02_0057M,DP02_0057PE,DP02_0057PM,DP02_0057V,DP02_0058E,DP02_0058M,DP02_0058PE,DP02_0058PM,DP02_0058V,DP02_0059E,DP02_0059M,DP02_0059PE,DP02_0059PM,DP02_0059V,DP02_0060E,DP02_0060M,DP02_0060PE,DP02_0060PM,DP02_0060V,DP02_0061E,DP02_0061M,DP02_0061PE,DP02_0061PM,DP02_0061V,DP02_0062E,DP02_0062M,DP02_0062PE,DP02_0062PM,DP02_0062V,DP02_0068E,DP02_0068M,DP02_0068PE,DP02_0068PM,DP02_0068V,DP02_0069E,DP02_0069M,DP02_0069PE,DP02_0069PM,DP02_0069V,DP02_0070E,DP02_0070M,DP02_0070PE,DP02_0070PM,DP02_0070V,DP02_0071E,DP02_0071M,DP02_0071PE,DP02_0071PM,DP02_0071V,DP02_0072E,DP02_0072M,DP02_0072PE,DP02_0072PM,DP02_0072V,DP02_0073E,DP02_0073M,DP02_0073PE,DP02_0073PM,DP02_0073V,DP02_0074E,DP02_0074M,DP02_0074PE,DP02_0074PM,DP02_0074V,DP02_0075E,DP02_0075M,DP02_0075PE,DP02_0075PM,DP02_0075V,DP02_0076E,DP02_0076M,DP02_0076PE,DP02_0076PM,DP02_0076V,DP02_0077E,DP02_0077M,DP02_0077PE,DP02_0077PM,DP02_0077V,DP02_0078E,DP02_0078M,DP02_0078PE,DP02_0078PM,DP02_0078V,DP02_0079E,DP02_0079M,DP02_0079PE,DP02_0079PM,DP02_0079V,DP02_0080E,DP02_0080M,DP02_0080PE,DP02_0080PM,DP02_0080V,DP02_0082E,DP02_0082M,DP02_0082PE,DP02_0082PM,DP02_0082V,DP02_0087E,DP02_0087M,DP02_0087PE,DP02_0087PM,DP02_0087V,DP02_0088E,DP02_0088M,DP02_0088PE,DP02_0088PM,DP02_0088V,DP02_0089E,DP02_0089M,DP02_0089PE,DP02_0089PM,DP02_0089V,DP02_0090E,DP02_0090M,DP02_0090PE,DP02_0090PM,DP02_0090V,DP02_0093E,DP02_0093M,DP02_0093PE,DP02_0093PM,DP02_0093V,DP02_0094E,DP02_0094M,DP02_0094PE,DP02_0094PM,DP02_0094V,DP02_0096E,DP02_0096M,DP02_0096PE,DP02_0096PM,DP02_0096V,DP02_0097E,DP02_0097M,DP02_0097PE,DP02_0097PM,DP02_0097V,DP02_0106E,DP02_0106M,DP02_0106PE,DP02_0106PM,DP02_0106V,DP02_0107E,DP02_0107M,DP02_0107PE,DP02_0107PM,DP02_0107V,DP02_0108E,DP02_0108M,DP02_0108PE,DP02_0108PM,DP02_0108V,DP02_0109E,DP02_0109M,DP02_0109PE,DP02_0109PM,DP02_0109V,DP02_0110E,DP02_0110M,DP02_0110PE,DP02_0110PM,DP02_0110V,DP02_0111E,DP02_0111M,DP02_0111PE,DP02_0111PM,DP02_0111V,DP02_0112E,DP02_0112M,DP02_0112PE,DP02_0112PM,DP02_0112V,DP02_0113E,DP02_0113M,DP02_0113PE,DP02_0113PM,DP02_0113V,DP02_0115E,DP02_0115M,DP02_0115PE,DP02_0115PM,DP02_0115V,DP02_0116E,DP02_0116M,DP02_0116PE,DP02_0116PM,DP02_0116V,DP02_0153E,DP02_0153M,DP02_0153PE,DP02_0153PM,DP02_0153V,DP02_0154E,DP02_0154M,DP02_0154PE,DP02_0154PM,DP02_0154V,DP03_0001E,DP03_0001M,DP03_0001PE,DP03_0001PM,DP03_0001V,DP03_0002E,DP03_0002M,DP03_0002PE,DP03_0002PM,DP03_0002V,DP03_0004E,DP03_0004M,DP03_0004PE,DP03_0004PM,DP03_0004V,DP03_0005E,DP03_0005M,DP03_0005PE,DP03_0005PM,DP03_0005V,DP03_0006E,DP03_0006M,DP03_0006PE,DP03_0006PM,DP03_0006V,DP03_0007E,DP03_0007M,DP03_0007PE,DP03_0007PM,DP03_0007V,DP03_0009E,DP03_0009M,DP03_0009PE,DP03_0009PM,DP03_0009V,DP03_0018E,DP03_0018M,DP03_0018PE,DP03_0018PM,DP03_0018V,DP03_0019E,DP03_0019M,DP03_0019PE,DP03_0019PM,DP03_0019V,DP03_0020E,DP03_0020M,DP03_0020PE,DP03_0020PM,DP03_0020V,DP03_0021E,DP03_0021M,DP03_0021PE,DP03_0021PM,DP03_0021V,DP03_0022E,DP03_0022M,DP03_0022PE,DP03_0022PM,DP03_0022V,DP03_0024E,DP03_0024M,DP03_0024PE,DP03_0024PM,DP03_0024V,DP03_0032E,DP03_0032M,DP03_0032PE,DP03_0032PM,DP03_0032V,DP03_0033E,DP03_0033M,DP03_0033PE,DP03_0033PM,DP03_0033V,DP03_0034E,DP03_0034M,DP03_0034PE,DP03_0034PM,DP03_0034V,DP03_0035E,DP03_0035M,DP03_0035PE,DP03_0035PM,DP03_0035V,DP03_0036E,DP03_0036M,DP03_0036PE,DP03_0036PM,DP03_0036V,DP03_0037E,DP03_0037M,DP03_0037PE,DP03_0037PM,DP03_0037V,DP03_0038E,DP03_0038M,DP03_0038PE,DP03_0038PM,DP03_0038V,DP03_0039E,DP03_0039M,DP03_0039PE,DP03_0039PM,DP03_0039V,DP03_0040E,DP03_0040M,DP03_0040PE,DP03_0040PM,DP03_0040V,DP03_0041E,DP03_0041M,DP03_0041PE,DP03_0041PM,DP03_0041V,DP03_0042E,DP03_0042M,DP03_0042PE,DP03_0042PM,DP03_0042V,DP03_0043E,DP03_0043M,DP03_0043PE,DP03_0043PM,DP03_0043V,DP03_0044E,DP03_0044M,DP03_0044PE,DP03_0044PM,DP03_0044V,DP03_0045E,DP03_0045M,DP03_0045PE,DP03_0045PM,DP03_0045V,DP03_0052E,DP03_0052M,DP03_0052PE,DP03_0052PM,DP03_0052V,DP03_0053E,DP03_0053M,DP03_0053PE,DP03_0053PM,DP03_0053V,DP03_0054E,DP03_0054M,DP03_0054PE,DP03_0054PM,DP03_0054V,DP03_0055E,DP03_0055M,DP03_0055PE,DP03_0055PM,DP03_0055V,DP03_0056E,DP03_0056M,DP03_0056PE,DP03_0056PM,DP03_0056V,DP03_0057E,DP03_0057M,DP03_0057PE,DP03_0057PM,DP03_0057V,DP03_0058E,DP03_0058M,DP03_0058PE,DP03_0058PM,DP03_0058V,DP03_0059E,DP03_0059M,DP03_0059PE,DP03_0059PM,DP03_0059V,DP03_0060E,DP03_0060M,DP03_0060PE,DP03_0060PM,DP03_0060V,DP03_0061E,DP03_0061M,DP03_0061PE,DP03_0061PM,DP03_0061V,DP03_0064E,DP03_0064M,DP03_0064PE,DP03_0064PM,DP03_0064V,DP03_0066E,DP03_0066M,DP03_0066PE,DP03_0066PM,DP03_0066V,DP03_0068E,DP03_0068M,DP03_0068PE,DP03_0068PM,DP03_0068V,DP03_0070E,DP03_0070M,DP03_0070PE,DP03_0070PM,DP03_0070V,DP03_0072E,DP03_0072M,DP03_0072PE,DP03_0072PM,DP03_0072V,DP03_0074E,DP03_0074M,DP03_0074PE,DP03_0074PM,DP03_0074V,DP03_0096E,DP03_0096M,DP03_0096PE,DP03_0096PM,DP03_0096V,DP03_0097E,DP03_0097M,DP03_0097PE,DP03_0097PM,DP03_0097V,DP03_0098E,DP03_0098M,DP03_0098PE,DP03_0098PM,DP03_0098V,DP03_0099E,DP03_0099M,DP03_0099PE,DP03_0099PM,DP03_0099V,DP05_0002E,DP05_0002M,DP05_0002PE,DP05_0002PM,DP05_0002V,DP05_0003E,DP05_0003M,DP05_0003PE,DP05_0003PM,DP05_0003V,DP05_0005E,DP05_0005M,DP05_0005PE,DP05_0005PM,DP05_0005V,DP05_0006E,DP05_0006M,DP05_0006PE,DP05_0006PM,DP05_0006V,DP05_0007E,DP05_0007M,DP05_0007PE,DP05_0007PM,DP05_0007V,DP05_0008E,DP05_0008M,DP05_0008PE,DP05_0008PM,DP05_0008V,DP05_0009E,DP05_0009M,DP05_0009PE,DP05_0009PM,DP05_0009V,DP05_0010E,DP05_0010M,DP05_0010PE,DP05_0010PM,DP05_0010V,DP05_0011E,DP05_0011M,DP05_0011PE,DP05_0011PM,DP05_0011V,DP05_0012E,DP05_0012M,DP05_0012PE,DP05_0012PM,DP05_0012V,DP05_0013E,DP05_0013M,DP05_0013PE,DP05_0013PM,DP05_0013V,DP05_0014E,DP05_0014M,DP05_0014PE,DP05_0014PM,DP05_0014V,DP05_0015E,DP05_0015M,DP05_0015PE,DP05_0015PM,DP05_0015V,DP05_0016E,DP05_0016M,DP05_0016PE,DP05_0016PM,DP05_0016V,DP05_0017E,DP05_0017M,DP05_0017PE,DP05_0017PM,DP05_0017V,DP05_0019E,DP05_0019M,DP05_0019PE,DP05_0019PM,DP05_0019V,DP05_0021E,DP05_0021M,DP05_0021PE,DP05_0021PM,DP05_0021V,DP05_0024E,DP05_0024M,DP05_0024PE,DP05_0024PM,DP05_0024V,DP05_0035E,DP05_0035M,DP05_0035PE,DP05_0035PM,DP05_0035V,DP05_0037E,DP05_0037M,DP05_0037PE,DP05_0037PM,DP05_0037V,DP05_0038E,DP05_0038M,DP05_0038PE,DP05_0038PM,DP05_0038V,DP05_0039E,DP05_0039M,DP05_0039PE,DP05_0039PM,DP05_0039V,DP05_0047E,DP05_0047M,DP05_0047PE,DP05_0047PM,DP05_0047V,DP05_0055E,DP05_0055M,DP05_0055PE,DP05_0055PM,DP05_0055V,DP05_0060E,DP05_0060M,DP05_0060PE,DP05_0060PM,DP05_0060V,DP05_0076E,DP05_0076M,DP05_0076PE,DP05_0076PM,DP05_0076V,DP05_0081E,DP05_0081M,DP05_0081PE,DP05_0081PM,DP05_0081V,DP05_0082E,DP05_0082M,DP05_0082PE,DP05_0082PM,DP05_0082V,DP05_0083E,DP05_0083M,DP05_0083PE,DP05_0083PM,DP05_0083V,DP05_0084E,DP05_0084M,DP05_0084PE,DP05_0084PM,DP05_0084V,DP05_0085E,DP05_0085M,DP05_0085PE,DP05_0085PM,DP05_0085V,DP05_0086E,DP05_0086M,DP05_0086PE,DP05_0086PM,DP05_0086V,DP05_0087E,DP05_0087M,DP05_0087PE,DP05_0087PM,DP05_0087V,DP05_0088E,DP05_0088M,DP05_0088PE,DP05_0088PM,DP05_0088V
0,Staten Island,Staten Island,170047,989,100,,0.35,56691,1410,33.3,0.8,1.51,120085,1717,24.37,,0.87,8230,833,6.9,0.7,6.15,5516,649,4.6,0.6,7.15,47561,1008,39.6,0.8,1.29,26706,735,22.2,0.7,1.67,32072,1399,26.7,0.9,2.65,345412,51,70.1,,0.01,18904,1161,5.5,0.3,3.73,20693,1539,6.0,0.4,4.52,101569,2973,29.4,0.9,1.78,123573,2694,35.8,0.8,1.33,385077,199,78.15,,0.03,11154,799,2.9,0.2,4.35,489330,140,99.31,,0.02,50841,1882,10.4,0.4,2.25,107274,135,21.77,,0.08,2833,420,2.6,0.4,9.01,301153,236,61.12,,0.05,23835,1507,7.9,0.5,3.84,80903,180,16.42,,0.14,24173,1105,29.9,1.4,2.78,487400,575,98.92,,0.07,459482,2752,94.3,0.5,0.36,25602,2531,5.3,0.5,6.01,2316,925,0.5,0.2,24.28,492734,,100,,,368805,4205,74.8,0.9,0.69,358195,4182,72.7,0.8,0.71,10610,1105,2.2,0.2,6.33,123929,4205,25.2,0.9,2.06,84948,3183,68.5,1.4,2.28,38981,2335,31.5,1.4,3.64,35734,2388,28.8,1.4,4.06,48299,1634,39.0,1.2,2.06,11467,1238,9.3,0.9,6.56,71,53,0.1,0.1,45.38,27635,1880,22.3,1.3,4.14,723,250,0.6,0.2,21.02,465908,15,94.56,,0.0,299309,4874,64.2,1.0,0.99,66732,2468,14.3,0.5,2.25,49879,1969,10.7,0.4,2.4,161127,1239,94.8,0.5,0.47,152201,1474,89.5,0.8,0.59,398553,612,80.89,,0.09,240392,2507,60.3,0.6,0.63,226877,2372,56.9,0.6,0.64,13201,1214,3.3,0.3,5.59,314,123,0.1,0.1,23.81,158161,2515,39.7,0.6,0.97,,,5.49,0.5,5.59,221444,2302,44.94,,0.63,116699,2599,52.7,1.0,1.35,20276,1224,9.2,0.5,3.67,53801,1834,24.3,0.8,2.07,6008,807,2.7,0.4,8.17,21136,1434,9.5,0.6,4.12,226877,2372,46.04,,0.64,328,173,0.1,0.1,32.06,15693,1185,6.9,0.5,4.59,5586,685,2.5,0.3,7.45,3947,608,1.7,0.3,9.36,20004,1347,8.8,0.6,4.09,17378,1227,7.7,0.5,4.29,5251,557,2.3,0.2,6.45,19742,1215,8.7,0.5,3.74,25812,1290,11.4,0.6,3.04,73959,2417,32.6,1.0,1.99,14989,1114,6.6,0.5,4.52,9737,804,4.3,0.4,5.02,14451,1039,6.4,0.5,4.37,9041,885,5.3,0.5,5.95,4512,738,2.7,0.4,9.94,8673,786,5.1,0.5,5.51,8819,747,5.2,0.4,5.15,14019,1016,8.2,0.6,4.41,21431,1190,12.6,0.7,3.38,19503,1049,11.5,0.6,3.27,32089,1358,18.9,0.8,2.57,21058,1127,12.4,0.7,3.25,30902,1272,18.2,0.7,2.5,131856,1569,77.5,0.8,0.72,58933,1302,34.7,0.8,1.34,46852,1404,27.6,0.8,1.82,9793,919,5.8,0.5,5.7,7087,631,4.2,0.4,5.41,22066,1269,13.0,0.7,3.5,470228,1618,96.1,0.3,0.21,341076,4621,69.7,0.9,0.82,183992,4095,37.6,0.8,1.35,19102,1613,3.9,0.3,5.13,241222,174,49.0,0.1,0.04,251512,174,51.0,0.1,0.04,26826,15,5.4,0.1,0.03,28782,1348,5.8,0.3,2.85,32010,1344,6.5,0.3,2.55,30725,103,6.2,0.1,0.2,28979,106,5.9,0.1,0.22,65285,103,13.2,0.1,0.1,62557,59,12.7,0.1,0.06,65719,90,13.3,0.1,0.08,33516,1278,6.8,0.3,2.32,35432,1276,7.2,0.3,2.19,49938,72,10.1,0.1,0.09,23940,792,4.9,0.2,2.01,9025,795,1.8,0.2,5.35,107343,131.0,21.8,0.1,0.07,385391,131.0,78.2,0.1,0.02,82903,86,16.8,0.1,0.06,45470,2952,9.2,0.6,3.95,309682,2903,62.8,0.6,0.57,48956,1279,9.9,0.3,1.59,2588,830,0.5,0.2,19.5,59608,933,12.1,0.2,0.95,154,160,0.0,0.1,63.16,26276,2289,5.3,0.5,5.3,96147,,19.5,,,396587,,80.5,,,278796,660,56.6,0.1,0.14,44439,737,9.0,0.1,1.01,765,147,0.2,0.1,11.68,59191,924,12.0,0.2,0.95,10,17,0.0,0.1,103.34,2657,616,0.5,0.1,14.09,10729,1142,2.2,0.2,6.47
1,The Bronx,The Bronx,530067,1380,100,,0.16,178414,2935,33.7,0.5,1.0,382491,4165,26.95,,0.66,25389,1694,6.6,0.4,4.06,18917,1477,4.9,0.4,4.75,156183,2082,40.8,0.6,0.81,78782,1677,20.6,0.5,1.29,103220,3532,27.0,0.7,2.08,937893,185,66.08,,0.01,115476,3640,12.3,0.4,1.92,116187,3652,12.4,0.4,1.91,266402,4579,28.4,0.5,1.04,205925,3870,22.0,0.4,1.14,1071117,282,75.47,,0.02,22765,1391,2.1,0.1,3.71,1402547,1250,98.82,,0.05,231740,5236,16.5,0.4,1.37,347070,48,24.45,,0.01,23534,1535,6.8,0.4,3.97,866896,1176,61.08,,0.08,124773,3732,14.4,0.4,1.82,188581,353,13.29,,0.11,83433,2022,44.2,1.1,1.47,1401957,1356,98.78,,0.06,1290793,4782,92.1,0.3,0.23,99329,4486,7.1,0.3,2.75,11835,1389,0.8,0.1,7.13,1419250,,100,,,933782,6770,65.8,0.5,0.44,827049,5958,58.3,0.4,0.44,106733,3856,7.5,0.3,2.2,485468,6770,34.2,0.5,0.85,260488,5221,53.7,0.8,1.22,224980,5324,46.3,0.8,1.44,23077,1476,4.8,0.3,3.89,40896,1468,8.4,0.3,2.18,59155,3265,12.2,0.6,3.36,102,70,0.0,0.1,41.72,360824,6024,74.3,0.7,1.01,1414,367,0.3,0.1,15.78,1324122,30,93.3,,0.0,568005,6449,42.9,0.5,0.69,335176,5538,25.3,0.4,1.0,599789,4418,45.3,0.3,0.45,491700,1971,92.8,0.3,0.24,452006,2939,85.3,0.5,0.4,1109966,1127,78.21,,0.06,647763,4618,58.4,0.4,0.43,575057,4729,51.8,0.4,0.5,71936,2730,6.5,0.2,2.31,770,276,0.1,0.1,21.79,462203,4739,41.6,0.4,0.62,,,11.11,0.41,2.31,554891,4702,39.1,,0.52,130468,3462,23.5,0.6,1.61,22363,1487,4.0,0.3,4.04,297887,4881,53.7,0.7,1.0,42131,2193,7.6,0.4,3.16,44065,2237,7.9,0.4,3.09,575057,4729,40.52,,0.5,929,338,0.2,0.1,22.12,30106,1815,5.2,0.3,3.66,17471,1258,3.0,0.2,4.38,7767,932,1.4,0.2,7.29,58548,2287,10.2,0.4,2.37,49996,2120,8.7,0.4,2.58,9139,899,1.6,0.2,5.98,34950,2007,6.1,0.3,3.49,57460,2437,10.0,0.4,2.58,201289,3690,35.0,0.6,1.11,57380,2333,10.0,0.4,2.47,29555,1577,5.1,0.3,3.24,20467,1224,3.6,0.2,3.64,60095,2079,11.3,0.4,2.1,46950,2112,8.9,0.4,2.73,54042,1856,10.2,0.4,2.09,44356,2152,8.4,0.4,2.95,63679,2470,12.0,0.5,2.36,81986,2952,15.5,0.6,2.19,57749,2683,10.9,0.5,2.82,62685,2415,11.8,0.5,2.34,30838,1665,5.8,0.3,3.28,27687,1473,5.2,0.3,3.23,383040,3385,72.3,0.6,0.54,148239,2320,28.0,0.4,0.95,88939,2846,16.8,0.5,1.95,63177,2362,11.9,0.4,2.27,47238,2396,8.9,0.4,3.08,195580,3747,36.9,0.7,1.16,1300075,3783,92.7,0.2,0.18,631866,8609,45.1,0.6,0.83,822851,7777,58.7,0.6,0.57,102472,3344,7.3,0.2,1.98,670728,170,47.3,0.1,0.02,748522,170,52.7,0.1,0.01,95128,30,6.7,0.1,0.02,91635,2403,6.5,0.2,1.59,103340,2426,7.3,0.2,1.43,94835,203,6.7,0.1,0.13,96419,243,6.8,0.1,0.15,215669,208,15.2,0.1,0.06,182695,213,12.9,0.1,0.07,171704,201,12.1,0.1,0.07,90227,2161,6.4,0.2,1.46,79896,2185,5.6,0.2,1.66,113532,170,8.0,0.1,0.09,60270,1277,4.2,0.1,1.29,23900,1281,1.7,0.1,3.26,347363,29.0,24.5,0.1,0.01,1071887,29.0,75.5,0.1,0.0,197702,169,13.9,0.1,0.05,183443,6509,12.9,0.5,2.16,223793,4790,15.8,0.3,1.3,484151,5200,34.1,0.4,0.65,16746,2191,1.2,0.2,7.95,57790,988,4.1,0.1,1.04,2094,626,0.1,0.1,18.17,451233,8159,31.8,0.6,1.1,779093,,54.9,,,640157,,45.1,,,125116,960,8.8,0.1,0.47,412484,2107,29.1,0.1,0.31,3533,427,0.2,0.1,7.35,56102,892,4.0,0.1,0.97,627,191,0.0,0.1,18.52,14126,1787,1.0,0.1,7.69,28169,1915,2.0,0.1,4.13
2,Manhattan,Manhattan,775376,4253,100,,0.33,133766,3384,17.3,0.4,1.54,317517,3929,19.51,,0.75,19694,1437,6.2,0.4,4.44,13181,1177,4.2,0.4,5.43,98616,1888,31.1,0.6,1.16,48973,1421,15.4,0.5,1.76,137053,3656,43.2,0.7,1.62,1260428,144,77.43,,0.01,72130,3339,5.7,0.3,2.81,64334,2698,5.1,0.2,2.55,148866,4303,11.8,0.3,1.76,806709,5562,64.0,0.4,0.42,1397964,182,85.88,,0.01,26015,1951,1.9,0.1,4.56,1619600,206,99.5,,0.01,185611,4840,11.5,0.3,1.59,229345,80,14.09,,0.02,9936,1121,4.3,0.5,6.86,1106072,264,67.95,,0.01,85085,3366,7.7,0.3,2.4,284183,248,17.46,,0.05,90590,3151,31.9,1.1,2.11,1612702,1072,99.07,,0.04,1345655,6575,83.4,0.4,0.3,237540,6231,14.7,0.4,1.59,29507,2744,1.8,0.2,5.65,1627788,,100,,,1170204,7288,71.9,0.4,0.38,1120042,7615,68.8,0.5,0.41,50162,2465,3.1,0.2,2.99,457584,7288,28.1,0.4,0.97,247084,5266,54.0,0.9,1.3,210500,5785,46.0,0.9,1.67,84944,3870,18.6,0.7,2.77,147344,3576,32.2,0.7,1.48,23456,2481,5.1,0.5,6.43,7016,1272,1.5,0.3,11.02,181540,4691,39.7,0.9,1.57,13221,1403,2.9,0.3,6.45,1557854,144,95.7,,0.01,980592,7191,62.9,0.5,0.45,207870,3993,13.3,0.3,1.17,302930,4159,19.4,0.3,0.83,734954,4554,94.8,0.3,0.38,706624,4716,91.1,0.4,0.41,1421588,1003,87.33,,0.04,950372,6148,66.9,0.4,0.39,883486,6885,62.1,0.5,0.47,66581,3110,4.7,0.2,2.84,305,169,0.0,0.1,33.68,471216,6175,33.1,0.4,0.8,,,7.01,0.32,2.84,866067,7009,53.21,,0.49,49248,2344,5.7,0.3,2.89,12226,1470,1.4,0.2,7.31,394076,6247,45.5,0.7,0.96,161038,4887,18.6,0.5,1.84,198873,5297,23.0,0.6,1.62,883486,6885,54.28,,0.47,823,423,0.1,0.1,31.24,15707,1269,1.8,0.1,4.91,24114,1930,2.7,0.2,4.87,14485,1561,1.6,0.2,6.55,61022,2867,6.9,0.3,2.86,26099,1774,3.0,0.2,4.13,50706,2689,5.7,0.3,3.22,141505,3825,16.0,0.4,1.64,189600,4821,21.5,0.5,1.55,218959,5875,24.8,0.6,1.63,77629,3067,8.8,0.4,2.4,35007,2113,4.0,0.2,3.67,27830,2216,3.2,0.3,4.84,56257,2446,7.3,0.3,2.64,38340,2199,4.9,0.3,3.49,48031,2645,6.2,0.3,3.35,37073,2212,4.8,0.3,3.63,50035,2103,6.5,0.3,2.56,79452,3213,10.2,0.4,2.46,66750,2475,8.6,0.3,2.25,103747,3253,13.4,0.4,1.91,72952,3065,9.4,0.4,2.55,222739,4457,28.7,0.5,1.22,599840,5702,77.4,0.5,0.58,196547,3175,25.3,0.4,0.98,131766,3227,17.0,0.4,1.49,43581,1895,5.6,0.2,2.64,33951,1820,4.4,0.2,3.26,107223,2709,13.8,0.3,1.54,1549982,3508,95.7,0.2,0.14,1143087,7989,70.6,0.5,0.42,568075,8121,35.1,0.5,0.87,69618,3472,4.3,0.2,3.03,777241,320,47.7,0.1,0.03,850547,320,52.3,0.1,0.02,69934,144,4.3,0.1,0.13,60127,1838,3.7,0.1,1.86,63943,1849,3.9,0.1,1.76,69805,767,4.3,0.1,0.67,103551,765,6.4,0.1,0.45,343010,217,21.1,0.1,0.04,238575,253,14.7,0.1,0.06,198801,220,12.2,0.1,0.07,98189,2096,6.0,0.1,1.3,92513,2112,5.7,0.1,1.39,158145,178,9.7,0.1,0.07,91644,2002,5.6,0.1,1.33,39551,2005,2.4,0.1,3.08,229519,57.0,14.1,0.1,0.02,1398269,57.0,85.9,0.1,0.0,289340,184,17.8,0.1,0.04,173347,5855,10.6,0.4,2.05,820395,4065,50.4,0.2,0.3,227801,3347,14.0,0.2,0.89,7405,1361,0.5,0.1,11.17,201924,1954,12.4,0.1,0.59,834,217,0.1,0.1,15.82,196082,5782,12.0,0.4,1.79,395429,,24.3,,,1232359,,75.7,,,754045,1875,46.3,0.1,0.15,204185,2313,12.5,0.1,0.69,1679,334,0.1,0.1,12.09,200758,1946,12.3,0.1,0.59,638,141,0.0,0.1,13.43,13046,2033,0.8,0.1,9.47,58008,3087,3.6,0.2,3.24
