datetime,bid_size,bid_exchange,bid,bid_condition,ask_size,ask_exchange,ask,ask_condition,open,high,low,close,volume,count,mid_price
2021-01-19 09:30:00,3.0,7.0,837.5,0.0,1.0,7.0,837.8,0.0,837.8,845.1,835.5,843.3627,1541861.0,34109.0,837.65
2021-01-19 09:35:00,1.0,68.0,843.3,0.0,1.0,1.0,843.51,0.0,843.51,844.87,840.4,843.9326,686742.0,19279.0,843.405
2021-01-19 09:40:00,1.0,9.0,843.46,0.0,2.0,7.0,844.0,0.0,843.7819,850.0,843.7401,844.7725,1087143.0,26514.0,843.73
2021-01-19 09:45:00,1.0,65.0,844.48,0.0,1.0,43.0,845.14,0.0,844.48,848.76,842.5,843.73,839556.0,19254.0,844.81
2021-01-19 09:50:00,1.0,1.0,843.73,0.0,1.0,43.0,844.0,0.0,844.0,844.6199,840.6797,841.24,499173.0,14478.0,843.865
2021-01-19 09:55:00,1.0,1.0,841.24,0.0,1.0,63.0,841.55,0.0,841.24,842.2599,839.2,841.62,573576.0,15805.0,841.395
2021-01-19 10:00:00,1.0,1.0,841.45,0.0,1.0,43.0,841.86,0.0,841.49,843.65,838.12,841.2847,508515.0,13666.0,841.655
2021-01-19 10:05:00,1.0,7.0,840.99,0.0,1.0,17.0,841.3,0.0,841.01,845.6583,840.98,845.51,578358.0,13329.0,841.145
2021-01-19 10:10:00,1.0,1.0,845.42,0.0,1.0,65.0,845.6,0.0,845.4327,845.66,843.25,844.66,366061.0,9213.0,845.51
2021-01-19 10:15:00,1.0,43.0,844.47,0.0,1.0,65.0,844.88,0.0,844.628,844.74,840.09,840.27,328161.0,8890.0,844.675
2021-01-19 10:20:00,2.0,60.0,840.2,0.0,1.0,7.0,840.39,0.0,840.22,842.125,839.0,840.82,408454.0,10332.0,840.2950000000001
2021-01-19 10:25:00,1.0,68.0,840.75,0.0,1.0,68.0,840.96,0.0,840.8,841.94,839.18,840.4567,219038.0,6482.0,840.855
2021-01-19 10:30:00,1.0,43.0,840.23,0.0,1.0,1.0,840.46,0.0,840.46,843.38,840.46,841.6913,329525.0,8009.0,840.345
2021-01-19 10:35:00,1.0,68.0,841.46,0.0,2.0,65.0,841.79,0.0,841.6713,843.35,836.917,842.1804,179712.0,5237.0,841.625
2021-01-19 10:40:00,1.0,65.0,842.17,0.0,1.0,65.0,842.36,0.0,842.18,842.18,839.5,840.745,220601.0,6302.0,842.265
2021-01-19 10:45:00,1.0,43.0,840.67,0.0,1.0,1.0,840.89,0.0,840.8899,842.09,839.62,840.4251,200897.0,6338.0,840.78
2021-01-19 10:50:00,1.0,60.0,840.15,0.0,1.0,1.0,840.48,0.0,840.4799,840.4799,836.1105,837.0,432270.0,13105.0,840.315
2021-01-19 10:55:00,8.0,65.0,836.62,0.0,1.0,43.0,837.0,0.0,837.1042,838.2,833.02,833.25,527430.0,15369.0,836.81
2021-01-19 11:00:00,1.0,1.0,833.13,0.0,1.0,43.0,833.46,0.0,833.3078,837.76,833.0,837.0,367313.0,8942.0,833.2950000000001
2021-01-19 11:05:00,1.0,1.0,836.85,0.0,1.0,60.0,837.06,0.0,836.9841,839.5205,836.12,838.185,299529.0,7715.0,836.9549999999999
2021-01-19 11:10:00,2.0,1.0,838.05,0.0,2.0,43.0,838.32,0.0,838.1344,838.8,836.058,837.9999,400677.0,7305.0,838.185
2021-01-19 11:15:00,1.0,65.0,837.67,0.0,1.0,1.0,838.0,0.0,837.7273,837.825,835.0296,836.46,255390.0,6891.0,837.835
2021-01-19 11:20:00,1.0,65.0,836.46,0.0,1.0,43.0,836.79,0.0,836.665,837.25,834.48,836.0,208464.0,6177.0,836.625
2021-01-19 11:25:00,1.0,43.0,835.89,0.0,2.0,1.0,836.2,0.0,836.19,839.21,835.9,838.28,281879.0,6945.0,836.0450000000001
2021-01-19 11:30:00,1.0,63.0,838.28,0.0,1.0,68.0,838.46,0.0,838.4105,840.0,836.6501,839.895,291885.0,6834.0,838.37
2021-01-19 11:35:00,1.0,43.0,839.71,0.0,17.0,1.0,840.0,0.0,839.85,840.1,838.38,838.7975,197582.0,5389.0,839.855
2021-01-19 11:40:00,2.0,1.0,838.71,0.0,1.0,7.0,838.99,0.0,839.0,839.71,837.125,837.25,179082.0,4943.0,838.85
2021-01-19 11:45:00,4.0,1.0,837.25,0.0,1.0,68.0,837.42,0.0,837.5,838.1999,835.3178,836.64,186497.0,5458.0,837.335
2021-01-19 11:50:00,1.0,43.0,836.52,0.0,1.0,9.0,836.8,0.0,836.65,838.45,836.1722,837.7999,155336.0,3929.0,836.66
2021-01-19 11:55:00,1.0,1.0,837.52,0.0,1.0,7.0,837.81,0.0,837.665,839.34,837.665,839.02,132097.0,3542.0,837.665
2021-01-19 12:00:00,1.0,1.0,838.74,0.0,1.0,1.0,839.07,0.0,839.025,840.1799,838.7401,839.88,180368.0,4703.0,838.905
