,boro_name,borough,DP02_0001E,DP02_0001M,DP02_0001PE,DP02_0001PM,DP02_0001V,DP02_0013E,DP02_0013M,DP02_0013PE,DP02_0013PM,DP02_0013V,DP02_0052E,DP02_0052M,DP02_0052PE,DP02_0052PM,DP02_0052V,DP02_0053E,DP02_0053M,DP02_0053PE,DP02_0053PM,DP02_0053V,DP02_0054E,DP02_0054M,DP02_0054PE,DP02_0054PM,DP02_0054V,DP02_0055E,DP02_0055M,DP02_0055PE,DP02_0055PM,DP02_0055V,DP02_0056E,DP02_0056M,DP02_0056PE,DP02_0056PM,DP02_0056V,DP02_0057E,DP02_0057M,DP02_0057PE,DP02_0057PM,DP02_0057V,DP02_0058E,DP02_0058M,DP02_0058PE,DP02_0058PM,DP02_0058V,DP02_0059E,DP02_0059M,DP02_0059PE,DP02_0059PM,DP02_0059V,DP02_0060E,DP02_0060M,DP02_0060PE,DP02_0060PM,DP02_0060V,DP02_0061E,DP02_0061M,DP02_0061PE,DP02_0061PM,DP02_0061V,DP02_0067E,DP02_0067M,DP02_0067PE,DP02_0067PM,DP02_0067V,DP02_0068E,DP02_0068M,DP02_0068PE,DP02_0068PM,DP02_0068V,DP02_0069E,DP02_0069M,DP02_0069PE,DP02_0069PM,DP02_0069V,DP02_0078E,DP02_0078M,DP02_0078PE,DP02_0078PM,DP02_0078V,DP02_0079E,DP02_0079M,DP02_0079PE,DP02_0079PM,DP02_0079V,DP02_0080E,DP02_0080M,DP02_0080PE,DP02_0080PM,DP02_0080V,DP02_0085E,DP02_0085M,DP02_0085PE,DP02_0085PM,DP02_0085V,DP02_0086E,DP02_0086M,DP02_0086PE,DP02_0086PM,DP02_0086V,DP02_0087E,DP02_0087M,DP02_0087PE,DP02_0087PM,DP02_0087V,DP02_0088E,DP02_0088M,DP02_0088PE,DP02_0088PM,DP02_0088V,DP02_0091E,DP02_0091M,DP02_0091PE,DP02_0091PM,DP02_0091V,DP02_0092E,DP02_0092M,DP02_0092PE,DP02_0092PM,DP02_0092V,DP02_0094E,DP02_0094M,DP02_0094PE,DP02_0094PM,DP02_0094V,DP02_0095E,DP02_0095M,DP02_0095PE,DP02_0095PM,DP02_0095V,DP02_0104E,DP02_0104M,DP02_0104PE,DP02_0104PM,DP02_0104V,DP02_0105E,DP02_0105M,DP02_0105PE,DP02_0105PM,DP02_0105V,DP02_0106E,DP02_0106M,DP02_0106PE,DP02_0106PM,DP02_0106V,DP02_0107E,DP02_0107M,DP02_0107PE,DP02_0107PM,DP02_0107V,DP02_0108E,DP02_0108M,DP02_0108PE,DP02_0108PM,DP02_0108V,DP02_0109E,DP02_0109M,DP02_0109PE,DP02_0109PM,DP02_0109V,DP02_0110E,DP02_0110M,DP02_0110PE,DP02_0110PM,DP02_0110V,DP02_0111E,DP02_0111M,DP02_0111PE,DP02_0111PM,DP02_0111V,DP02_0113E,DP02_0113M,DP02_0113PE,DP02_0113PM,DP02_0113V,DP02_0114E,DP02_0114M,DP02_0114PE,DP02_0114PM,DP02_0114V,DP03_0001E,DP03_0001M,DP03_0001PE,DP03_0001PM,DP03_0001V,DP03_0002E,DP03_0002M,DP03_0002PE,DP03_0002PM,DP03_0002V,DP03_0004E,DP03_0004M,DP03_0004PE,DP03_0004PM,DP03_0004V,DP03_0005E,DP03_0005M,DP03_0005PE,DP03_0005PM,DP03_0005V,DP03_0006E,DP03_0006M,DP03_0006PE,DP03_0006PM,DP03_0006V,DP03_0007E,DP03_0007M,DP03_0007PE,DP03_0007PM,DP03_0007V,DP03_0009E,DP03_0009M,DP03_0009PE,DP03_0009PM,DP03_0009V,DP03_0018E,DP03_0018M,DP03_0018PE,DP03_0018PM,DP03_0018V,DP03_0019E,DP03_0019M,DP03_0019PE,DP03_0019PM,DP03_0019V,DP03_0020E,DP03_0020M,DP03_0020PE,DP03_0020PM,DP03_0020V,DP03_0021E,DP03_0021M,DP03_0021PE,DP03_0021PM,DP03_0021V,DP03_0022E,DP03_0022M,DP03_0022PE,DP03_0022PM,DP03_0022V,DP03_0024E,DP03_0024M,DP03_0024PE,DP03_0024PM,DP03_0024V,DP03_0032E,DP03_0032M,DP03_0032PE,DP03_0032PM,DP03_0032V,DP03_0033E,DP03_0033M,DP03_0033PE,DP03_0033PM,DP03_0033V,DP03_0034E,DP03_0034M,DP03_0034PE,DP03_0034PM,DP03_0034V,DP03_0035E,DP03_0035M,DP03_0035PE,DP03_0035PM,DP03_0035V,DP03_0036E,DP03_0036M,DP03_0036PE,DP03_0036PM,DP03_0036V,DP03_0037E,DP03_0037M,DP03_0037PE,DP03_0037PM,DP03_0037V,DP03_0038E,DP03_0038M,DP03_0038PE,DP03_0038PM,DP03_0038V,DP03_0039E,DP03_0039M,DP03_0039PE,DP03_0039PM,DP03_0039V,DP03_0040E,DP03_0040M,DP03_0040PE,DP03_0040PM,DP03_0040V,DP03_0041E,DP03_0041M,DP03_0041PE,DP03_0041PM,DP03_0041V,DP03_0042E,DP03_0042M,DP03_0042PE,DP03_0042PM,DP03_0042V,DP03_0043E,DP03_0043M,DP03_0043PE,DP03_0043PM,DP03_0043V,DP03_0044E,DP03_0044M,DP03_0044PE,DP03_0044PM,DP03_0044V,DP03_0045E,DP03_0045M,DP03_0045PE,DP03_0045PM,DP03_0045V,DP03_0052E,DP03_0052M,DP03_0052PE,DP03_0052PM,DP03_0052V,DP03_0053E,DP03_0053M,DP03_0053PE,DP03_0053PM,DP03_0053V,DP03_0054E,DP03_0054M,DP03_0054PE,DP03_0054PM,DP03_0054V,DP03_0055E,DP03_0055M,DP03_0055PE,DP03_0055PM,DP03_0055V,DP03_0056E,DP03_0056M,DP03_0056PE,DP03_0056PM,DP03_0056V,DP03_0057E,DP03_0057M,DP03_0057PE,DP03_0057PM,DP03_0057V,DP03_0058E,DP03_0058M,DP03_0058PE,DP03_0058PM,DP03_0058V,DP03_0059E,DP03_0059M,DP03_0059PE,DP03_0059PM,DP03_0059V,DP03_0060E,DP03_0060M,DP03_0060PE,DP03_0060PM,DP03_0060V,DP03_0061E,DP03_0061M,DP03_0061PE,DP03_0061PM,DP03_0061V,DP03_0064E,DP03_0064M,DP03_0064PE,DP03_0064PM,DP03_0064V,DP03_0066E,DP03_0066M,DP03_0066PE,DP03_0066PM,DP03_0066V,DP03_0068E,DP03_0068M,DP03_0068PE,DP03_0068PM,DP03_0068V,DP03_0070E,DP03_0070M,DP03_0070PE,DP03_0070PM,DP03_0070V,DP03_0072E,DP03_0072M,DP03_0072PE,DP03_0072PM,DP03_0072V,DP03_0074E,DP03_0074M,DP03_0074PE,DP03_0074PM,DP03_0074V,DP05_0002E,DP05_0002M,DP05_0002PE,DP05_0002PM,DP05_0002V,DP05_0003E,DP05_0003M,DP05_0003PE,DP05_0003PM,DP05_0003V,DP05_0004E,DP05_0004M,DP05_0004PE,DP05_0004PM,DP05_0004V,DP05_0005E,DP05_0005M,DP05_0005PE,DP05_0005PM,DP05_0005V,DP05_0006E,DP05_0006M,DP05_0006PE,DP05_0006PM,DP05_0006V,DP05_0007E,DP05_0007M,DP05_0007PE,DP05_0007PM,DP05_0007V,DP05_0008E,DP05_0008M,DP05_0008PE,DP05_0008PM,DP05_0008V,DP05_0009E,DP05_0009M,DP05_0009PE,DP05_0009PM,DP05_0009V,DP05_0010E,DP05_0010M,DP05_0010PE,DP05_0010PM,DP05_0010V,DP05_0011E,DP05_0011M,DP05_0011PE,DP05_0011PM,DP05_0011V,DP05_0012E,DP05_0012M,DP05_0012PE,DP05_0012PM,DP05_0012V,DP05_0013E,DP05_0013M,DP05_0013PE,DP05_0013PM,DP05_0013V,DP05_0014E,DP05_0014M,DP05_0014PE,DP05_0014PM,DP05_0014V,DP05_0015E,DP05_0015M,DP05_0015PE,DP05_0015PM,DP05_0015V,DP05_0016E,DP05_0016M,DP05_0016PE,DP05_0016PM,DP05_0016V,DP05_0018E,DP05_0018M,DP05_0018PE,DP05_0018PM,DP05_0018V,DP05_0021E,DP05_0021M,DP05_0021PE,DP05_0021PM,DP05_0021V,DP05_0053E,DP05_0053M,DP05_0053PE,DP05_0053PM,DP05_0053V,DP05_0059E,DP05_0059M,DP05_0059PE,DP05_0059PM,DP05_0059V,DP05_0060E,DP05_0060M,DP05_0060PE,DP05_0060PM,DP05_0060V,DP05_0061E,DP05_0061M,DP05_0061PE,DP05_0061PM,DP05_0061V,DP05_0062E,DP05_0062M,DP05_0062PE,DP05_0062PM,DP05_0062V,DP05_0063E,DP05_0063M,DP05_0063PE,DP05_0063PM,DP05_0063V,DP05_0064E,DP05_0064M,DP05_0064PE,DP05_0064PM,DP05_0064V,DP05_0066E,DP05_0066M,DP05_0066PE,DP05_0066PM,DP05_0066V,DP05_0071E,DP05_0071M,DP05_0071PE,DP05_0071PM,DP05_0071V,DP05_0072E,DP05_0072M,DP05_0072PE,DP05_0072PM,DP05_0072V,DP05_0073E,DP05_0073M,DP05_0073PE,DP05_0073PM,DP05_0073V,DP05_0074E,DP05_0074M,DP05_0074PE,DP05_0074PM,DP05_0074V,DP05_0075E,DP05_0075M,DP05_0075PE,DP05_0075PM,DP05_0075V,DP05_0076E,DP05_0076M,DP05_0076PE,DP05_0076PM,DP05_0076V,DP05_0077E,DP05_0077M,DP05_0077PE,DP05_0077PM,DP05_0077V,DP05_0078E,DP05_0078M,DP05_0078PE,DP05_0078PM,DP05_0078V
0,Staten Island,Staten Island,163747,1082,100,,0.4,62495,1131,38.2,0.7,1.1,122680,1448,26.32,,0.72,7152,605,5.8,0.5,5.14,6262,497,5.1,0.4,4.82,47820,851,39.0,0.8,1.08,27088,831,22.1,0.7,1.86,34358,1307,28.0,0.8,2.31,313545,67,67.28,,0.01,15901,995,5.1,0.3,3.8,23666,1296,7.5,0.4,3.33,104700,2030,33.4,0.6,1.18,,,28.9,0.6,1.26,356229,222,76.44,,0.04,21416,746,6.0,0.2,2.12,460487,586,98.81,,0.08,429973,2535,93.4,0.5,0.36,29350,2274,6.4,0.5,4.71,1164,277,0.3,0.1,14.47,466034,,100,,,368632,2519,79.1,0.5,0.42,358852,2543,77.0,0.5,0.43,9780,927,2.1,0.2,5.76,97402,2519,20.9,0.5,1.57,61074,1977,62.7,1.6,1.97,36328,1945,37.3,1.6,3.25,34900,1846,35.8,1.5,3.22,28973,863,29.7,1.0,1.81,8286,1093,8.5,1.1,8.02,44,40,0.0,0.1,55.26,24737,1651,25.4,1.5,4.06,462,155,0.5,0.2,20.4,437689,92.0,93.92,,0.01,306423,2846,70.0,0.6,0.56,50123,1934,11.5,0.4,2.35,45054,1485,10.3,0.3,2.0,370799,451,79.56,,0.07,222747,1855,60.1,0.5,0.51,206836,2008,55.8,0.5,0.59,15166,688,4.1,0.2,2.76,745,169,0.2,0.1,13.79,148052,1882,39.9,0.5,0.77,,,6.81,0.3,2.76,203163,2040,43.59,,0.61,111837,2167,55.0,0.9,1.18,17885,1200,8.8,0.6,4.08,61515,1953,30.3,0.9,1.93,5366,642,2.6,0.3,7.27,4521,425,2.2,0.2,5.71,206836,2008,44.38,,0.59,85,51,0.0,0.1,36.47,15187,1050,7.3,0.5,4.2,6236,539,3.0,0.3,5.25,3979,429,1.9,0.2,6.55,19857,1010,9.6,0.5,3.09,14404,786,7.0,0.4,3.32,5304,530,2.6,0.3,6.07,24084,1272,11.6,0.6,3.21,21763,1034,10.5,0.5,2.89,57462,1398,27.8,0.6,1.48,12511,873,6.0,0.4,4.24,9859,752,4.8,0.4,4.64,16105,946,7.8,0.5,3.57,10118,821,6.2,0.5,4.93,6270,620,3.8,0.4,6.01,12988,742,7.9,0.5,3.47,11592,677,7.1,0.4,3.55,16374,866,10.0,0.5,3.22,26942,800,16.5,0.5,1.81,24119,936,14.7,0.6,2.36,29813,1212,18.2,0.7,2.47,14840,818,9.1,0.5,3.35,10691,647,6.5,0.4,3.68,129388,1247,79.0,0.6,0.59,46960,1002,28.7,0.5,1.3,33525,1106,20.5,0.6,2.01,7399,536,4.5,0.3,4.4,4817,515,2.9,0.3,6.5,15556,831,9.5,0.5,3.25,226036,89,48.5,0.1,0.02,239998,89,51.5,0.1,0.02,28345,92.0,6.1,0.1,0.2,29250,841,6.3,0.2,1.75,31320,834,6.7,0.2,1.62,32707,84,7.0,0.1,0.16,30867,75,6.6,0.1,0.15,59868,112,12.8,0.1,0.11,66755,51,14.3,0.1,0.05,71097,92,15.3,0.1,0.08,31052,909,6.7,0.2,1.78,26246,897,5.6,0.2,2.08,31792,21,6.8,0.1,0.04,19127,475,4.1,0.1,1.51,7608,461,1.6,0.1,3.68,356974,120.0,76.6,0.1,0.02,58527,65,12.6,0.1,0.07,8090,942,1.7,0.2,7.08,360723,1958,77.4,0.4,0.33,52093,954,11.2,0.2,1.11,2482,399,0.5,0.1,9.77,38172,500,8.2,0.1,0.8,181,172,0.0,0.1,57.77,21017,2036,4.5,0.4,5.89,78238,,16.8,,,387796,,83.2,,,301599,326,64.7,0.1,0.07,44302,774,9.5,0.2,1.06,488,190,0.1,0.1,23.67,35500,371,7.6,0.1,0.64,0,89,0.0,0.1,,1172,515,0.3,0.1,26.71,4735,725,1.0,0.2,9.31
1,The Bronx,The Bronx,471923,1966,100,,0.25,193873,2053,41.1,0.4,0.64,398699,2546,29.0,,0.39,22189,925,5.6,0.2,2.53,19505,950,4.9,0.2,2.96,165589,1261,41.5,0.4,0.46,93364,1436,23.4,0.3,0.93,98052,2142,24.6,0.4,1.33,847414,206,61.65,,0.01,131162,2665,15.5,0.3,1.24,129996,2485,15.3,0.3,1.16,236036,3668,27.9,0.4,0.94,,,17.9,0.3,1.02,1003232,215,72.98,,0.01,37866,1219,3.8,0.1,1.96,1354368,992,98.53,,0.04,1189220,4684,87.8,0.3,0.24,152503,4710,11.3,0.3,1.88,12645,1250,0.9,0.1,6.01,1374593,,100,,,921127,5491,67.0,0.4,0.36,807016,4922,58.7,0.4,0.37,114111,2674,8.3,0.2,1.42,453466,5491,33.0,0.4,0.74,198125,3787,43.7,0.7,1.16,255341,4557,56.3,0.7,1.08,30673,1671,6.8,0.4,3.31,36034,1187,7.9,0.3,2.0,41150,2211,9.1,0.5,3.27,147,77,0.0,0.1,31.84,344958,4820,76.1,0.6,0.85,504,180,0.1,0.1,21.71,1270688,,92.44,,,555496,4583,43.7,0.4,0.5,319656,4519,25.2,0.4,0.86,588971,3470,46.4,0.3,0.36,1049705,960,76.36,,0.06,624890,3659,59.5,0.4,0.36,543122,3876,51.7,0.4,0.43,81000,2075,7.7,0.2,1.56,768,215,0.1,0.1,17.02,424815,3810,40.5,0.4,0.55,,,12.96,0.32,1.56,524832,3889,38.18,,0.45,127387,2450,24.3,0.5,1.17,29752,1524,5.7,0.3,3.11,301741,3684,57.5,0.5,0.74,40375,1838,7.7,0.3,2.77,15804,875,3.0,0.2,3.37,543122,3876,39.51,,0.43,1171,583,0.2,0.1,30.27,27791,1571,5.1,0.3,3.44,20877,1207,3.8,0.2,3.51,11445,979,2.1,0.2,5.2,63394,2140,11.7,0.4,2.05,38440,1646,7.1,0.3,2.6,11265,801,2.1,0.1,4.32,39253,1417,7.2,0.3,2.19,43573,1688,8.0,0.3,2.35,175203,2736,32.3,0.5,0.95,54254,2050,10.0,0.4,2.3,34864,1586,6.4,0.3,2.77,21592,1091,4.0,0.2,3.07,76119,1954,16.1,0.4,1.56,41581,1493,8.8,0.3,2.18,66050,1893,14.0,0.4,1.74,53401,1750,11.3,0.4,1.99,65614,1768,13.9,0.4,1.64,73432,1448,15.6,0.3,1.2,41983,1413,8.9,0.3,2.05,36466,1581,7.7,0.3,2.64,10788,713,2.3,0.2,4.02,6489,575,1.4,0.1,5.39,349379,2239,74.0,0.4,0.39,111783,1412,23.7,0.3,0.77,53639,1219,11.4,0.3,1.38,51656,1611,10.9,0.3,1.9,36511,1230,7.7,0.3,2.05,147009,2211,31.2,0.5,0.91,644641,196,46.9,0.1,0.02,729952,196,53.1,0.1,0.02,103905,,7.6,,,97502,1688,7.1,0.1,1.05,101847,1688,7.4,0.1,1.01,113833,122,8.3,0.1,0.07,110092,175,8.0,0.1,0.1,202068,76,14.7,0.1,0.02,189190,175,13.8,0.1,0.06,181858,129,13.2,0.1,0.04,71648,1300,5.2,0.1,1.1,58739,1311,4.3,0.1,1.36,78660,100,5.7,0.1,0.08,45461,727,3.3,0.1,0.97,19790,714,1.4,0.1,2.19,1004000,,73.0,,,143911,74,10.5,0.1,0.03,45707,2528,3.3,0.2,3.36,333124,5584,24.2,0.4,1.02,505390,3857,36.8,0.3,0.46,13381,1069,1.0,0.1,4.86,55367,828,4.0,0.1,0.91,1435,335,0.1,0.1,14.19,514352,5951,37.4,0.4,0.7,729048,,53.0,,,645545,,47.0,,,154240,751,11.2,0.1,0.3,417472,1300,30.4,0.1,0.19,2981,498,0.2,0.1,10.16,47497,826,3.5,0.1,1.06,158,98,0.0,0.1,37.71,10506,1270,0.8,0.1,7.35,12691,1467,0.9,0.1,7.03
2,Manhattan,Manhattan,733393,3471,100,,0.29,139095,2277,19.0,0.3,1.0,339755,3554,21.39,,0.64,21798,913,6.4,0.3,2.55,13304,850,3.9,0.2,3.88,95993,1147,28.3,0.5,0.73,55354,1315,16.3,0.4,1.44,153306,3253,45.1,0.6,1.29,1173112,82,73.86,,0.0,98711,2784,8.4,0.2,1.71,76828,2285,6.5,0.2,1.81,151336,3466,12.9,0.3,1.39,,,57.7,0.3,0.32,1348487,179,84.9,,0.01,47282,1345,3.5,0.1,1.73,1570529,925,98.88,,0.04,1307538,5684,83.3,0.4,0.26,231709,5336,14.8,0.3,1.4,31282,2066,2.0,0.1,4.01,1588257,,100,,,1134421,5100,71.4,0.3,0.27,1075972,4927,67.7,0.3,0.28,58449,2120,3.7,0.1,2.2,453836,5100,28.6,0.3,0.68,206639,3362,45.5,0.7,0.99,247197,4687,54.5,0.7,1.15,86724,2500,19.1,0.5,1.75,132869,2370,29.3,0.5,1.08,18681,1621,4.1,0.4,5.27,4462,573,1.0,0.1,7.81,200370,4057,44.2,0.6,1.23,10730,818,2.4,0.2,4.63,1509391,59.0,95.03,,0.0,902766,5506,59.8,0.4,0.37,254462,4586,16.9,0.3,1.1,347299,2988,23.0,0.2,0.52,1375407,608,86.6,,0.03,923916,4323,67.2,0.3,0.28,846255,4387,61.5,0.3,0.32,77297,2353,5.6,0.2,1.85,364,180,0.0,0.1,30.06,451491,4312,32.8,0.3,0.58,,,8.37,0.25,1.85,826698,4454,52.05,,0.33,56540,1908,6.8,0.2,2.05,17128,1021,2.1,0.1,3.62,481475,5086,58.2,0.5,0.64,177293,3203,21.4,0.4,1.1,53321,2067,6.4,0.2,2.36,846255,4387,53.28,,0.32,827,418,0.1,0.1,30.73,13968,1222,1.7,0.1,5.32,30902,1439,3.7,0.2,2.83,19055,1182,2.3,0.1,3.77,63936,2212,7.6,0.3,2.1,21211,1268,2.5,0.1,3.63,55351,1896,6.5,0.2,2.08,142028,3003,16.8,0.3,1.29,159979,3417,18.9,0.4,1.3,185933,3136,22.0,0.3,1.03,90711,2763,10.7,0.3,1.85,37757,1778,4.5,0.2,2.86,24597,1468,2.9,0.2,3.63,73248,1946,10.0,0.3,1.62,39686,1593,5.4,0.2,2.44,62141,2155,8.5,0.3,2.11,53629,1611,7.3,0.2,1.83,66385,1603,9.1,0.2,1.47,98650,2602,13.5,0.3,1.6,71626,1791,9.8,0.2,1.52,93464,2432,12.7,0.3,1.58,52483,1671,7.2,0.2,1.94,122081,2244,16.6,0.3,1.12,585348,3596,79.8,0.3,0.37,161191,2210,22.0,0.3,0.83,75869,1578,10.3,0.2,1.26,40603,1304,5.5,0.2,1.95,20352,982,2.8,0.1,2.93,88306,1999,12.0,0.3,1.38,746858,53,47.0,0.1,0.0,841399,53,53.0,0.1,0.0,78866,59.0,5.0,0.1,0.05,60612,1352,3.8,0.1,1.36,60587,1367,3.8,0.1,1.37,78072,101,4.9,0.1,0.08,137008,116,8.6,0.1,0.05,341751,144,21.5,0.1,0.03,240069,162,15.1,0.1,0.04,203331,153,12.8,0.1,0.05,93753,1692,5.9,0.1,1.1,82966,1680,5.2,0.1,1.23,112650,96,7.1,0.1,0.05,68597,1193,4.3,0.1,1.06,29995,1196,1.9,0.1,2.42,1348851,,84.9,,,211242,74,13.3,0.1,0.02,58886,2479,3.7,0.2,2.56,943376,4689,59.4,0.3,0.3,278727,2716,17.5,0.2,0.59,14302,1410,0.9,0.1,5.99,194346,826,12.2,0.1,0.26,1445,476,0.1,0.1,20.03,220045,4720,13.9,0.3,1.3,407066,,25.6,,,1181191,,74.4,,,758922,830,47.8,0.1,0.07,208269,1265,13.1,0.1,0.37,1786,266,0.1,0.1,9.05,175224,1167,11.0,0.1,0.4,259,175,0.0,0.1,41.07,7066,938,0.4,0.1,8.07,29665,1536,1.9,0.1,3.15
3,Brooklyn,Brooklyn,907785,2156,100,,0.14,311746,2675,34.3,0.3,0.52,668495,3216,26.89,,0.29,41736,1307,6.2,0.2,1.9,36057,1437,5.4,0.2,2.42,252697,1577,37.8,0.3,0.38,145058,1689,21.7,0.2,0.71,192947,2681,28.9,0.3,0.84,1631202,96,65.61,,0.0,180732,2947,11.1,0.2,0.99,178930,3464,11.0,0.2,1.18,461163,4793,28.3,0.3,0.63,,,29.2,0.3,0.62,1889437,298,76.0,,0.01,54941,1557,2.9,0.1,1.72,2450664,1086,98.57,,0.03,2222134,5185,90.7,0.2,0.14,206774,5093,8.4,0.2,1.5,21756,1631,0.9,0.1,4.56,2486119,,100,,,1559608,6499,62.7,0.3,0.25,1476094,6588,59.4,0.3,0.27,83514,2417,3.4,0.1,1.76,926511,6499,37.3,0.3,0.43,513090,5639,55.4,0.5,0.67,413421,5417,44.6,0.5,0.8,190081,3357,20.5,0.3,1.07,226651,3113,24.5,0.3,0.83,26639,1636,2.9,0.2,3.73,1768,331,0.2,0.1,11.38,474918,5597,51.3,0.4,0.72,6454,711,0.7,0.1,6.7,2309355,105.0,92.89,,0.0,1243971,5497,53.9,0.2,0.27,559911,5770,24.2,0.2,0.63,394484,3032,17.1,0.1,0.47,1960111,943,78.84,,0.03,1207772,4577,61.6,0.2,0.23,1092326,4401,55.7,0.2,0.24,114085,2480,5.8,0.1,1.32,1361,248,0.1,0.1,11.08,752339,4580,38.4,0.2,0.37,,,9.45,0.2,1.32,1068006,4397,42.96,,0.25,207716,2793,19.4,0.3,0.82,52930,1760,5.0,0.2,2.02,649563,4434,60.8,0.3,0.41,93356,2052,8.7,0.2,1.34,42027,1609,3.9,0.2,2.33,1092326,4401,43.94,,0.24,991,269,0.1,0.1,16.5,61046,2185,5.6,0.2,2.18,50317,1721,4.6,0.2,2.08,27547,1237,2.5,0.1,2.73,101865,2268,9.3,0.2,1.35,71098,2024,6.5,0.2,1.73,42545,1413,3.9,0.1,2.02,89528,1963,8.2,0.2,1.33,131020,2505,12.0,0.2,1.16,307387,3858,28.1,0.4,0.76,100853,2647,9.2,0.2,1.6,60745,1780,5.6,0.2,1.78,47384,1471,4.3,0.1,1.89,110452,1936,12.2,0.2,1.07,62309,1442,6.9,0.2,1.41,104935,2102,11.6,0.2,1.22,94957,2091,10.5,0.2,1.34,119677,2109,13.2,0.2,1.07,148916,2695,16.4,0.3,1.1,93854,1804,10.3,0.2,1.17,98701,1955,10.9,0.2,1.2,38281,1173,4.2,0.1,1.86,35703,1194,3.9,0.1,2.03,701966,2976,77.3,0.3,0.26,205730,1997,22.7,0.2,0.59,96891,1802,10.7,0.2,1.13,70525,1677,7.8,0.2,1.45,43157,1538,4.8,0.2,2.17,182460,2242,20.1,0.2,0.75,1171941,247,47.1,0.1,0.01,1314178,247,52.9,0.1,0.01,176764,105.0,7.1,0.1,0.04,159370,2310,6.4,0.1,0.88,156843,2280,6.3,0.1,0.88,169825,92,6.8,0.1,0.03,192115,176,7.7,0.1,0.06,419298,179,16.9,0.1,0.03,342483,160,13.8,0.1,0.03,322658,98,13.0,0.1,0.02,140923,1599,5.7,0.1,0.69,119186,1596,4.8,0.1,0.81,151569,124,6.1,0.1,0.05,96047,1263,3.9,0.1,0.8,39038,1243,1.6,0.1,1.94,1890798,155.0,76.1,0.1,0.0,286654,55,11.5,0.1,0.01,42943,2216,1.7,0.1,3.14,1126324,5241,45.3,0.2,0.28,873153,2847,35.1,0.1,0.2,15493,1139,0.6,0.1,4.47,272292,876,11.0,0.1,0.2,2666,382,0.1,0.1,8.71,242038,5229,9.7,0.2,1.31,492496,,19.8,,,1993623,,80.2,,,886855,622,35.7,0.1,0.04,807108,1521,32.5,0.1,0.11,3927,367,0.2,0.1,5.68,256869,1098,10.3,0.1,0.26,1217,181,0.0,0.1,9.04,9606,1012,0.4,0.1,6.4,28041,1732,1.1,0.1,3.75
