datetime,bid_size,bid_exchange,bid,bid_condition,ask_size,ask_exchange,ask,ask_condition
2021-08-26 09:30:00,0.0,1.0,0.0,50.0,0.0,1.0,0.0,50.0
2021-08-26 09:35:00,12.0,46.0,12.0,50.0,40.0,65.0,12.45,50.0
2021-08-26 09:40:00,34.0,65.0,11.75,50.0,22.0,60.0,12.05,50.0
2021-08-26 09:45:00,22.0,9.0,13.05,50.0,25.0,65.0,13.35,50.0
2021-08-26 09:50:00,33.0,1.0,12.65,50.0,23.0,1.0,12.9,50.0
2021-08-26 09:55:00,21.0,69.0,13.2,50.0,30.0,1.0,13.45,50.0
2021-08-26 10:00:00,5.0,43.0,13.05,50.0,26.0,5.0,13.3,50.0
2021-08-26 10:05:00,42.0,9.0,13.85,50.0,22.0,1.0,14.15,50.0
2021-08-26 10:10:00,25.0,60.0,13.3,50.0,63.0,9.0,13.55,50.0
2021-08-26 10:15:00,20.0,60.0,12.45,50.0,40.0,65.0,12.7,50.0
2021-08-26 10:20:00,20.0,43.0,12.75,50.0,13.0,4.0,12.95,50.0
2021-08-26 10:25:00,42.0,4.0,12.0,50.0,49.0,65.0,12.25,50.0
2021-08-26 10:30:00,27.0,43.0,11.35,50.0,23.0,4.0,11.55,50.0
2021-08-26 10:35:00,1.0,60.0,10.95,50.0,16.0,4.0,11.1,50.0
2021-08-26 10:40:00,31.0,65.0,11.05,50.0,47.0,65.0,11.25,50.0
2021-08-26 10:45:00,12.0,47.0,10.65,50.0,5.0,5.0,10.85,50.0
2021-08-26 10:50:00,52.0,65.0,9.95,50.0,12.0,1.0,10.15,50.0
2021-08-26 10:55:00,38.0,4.0,9.95,50.0,9.0,47.0,10.1,50.0
2021-08-26 11:00:00,34.0,65.0,10.05,50.0,41.0,1.0,10.25,50.0
2021-08-26 11:05:00,51.0,65.0,9.15,50.0,37.0,65.0,9.35,50.0
2021-08-26 11:10:00,3.0,47.0,9.5,50.0,13.0,47.0,9.65,50.0
2021-08-26 11:15:00,45.0,65.0,9.75,50.0,1.0,11.0,9.9,50.0
2021-08-26 11:20:00,46.0,65.0,10.1,50.0,5.0,47.0,10.25,50.0
2021-08-26 11:25:00,43.0,65.0,10.1,50.0,58.0,9.0,10.3,50.0
2021-08-26 11:30:00,48.0,9.0,9.7,50.0,1.0,69.0,9.85,50.0
2021-08-26 11:35:00,50.0,65.0,9.1,50.0,6.0,43.0,9.25,50.0
2021-08-26 11:40:00,51.0,65.0,9.5,50.0,38.0,65.0,9.7,50.0
2021-08-26 11:45:00,11.0,65.0,9.35,50.0,33.0,65.0,9.5,50.0
2021-08-26 11:50:00,53.0,9.0,9.1,50.0,41.0,65.0,9.3,50.0
2021-08-26 11:55:00,46.0,65.0,9.45,50.0,45.0,65.0,9.65,50.0
