datetime,bid_size,bid_exchange,bid,bid_condition,ask_size,ask_exchange,ask,ask_condition
2021-08-02 09:30:00,3.0,7.0,699.55,0.0,20.0,1.0,699.91,0.0
2021-08-02 09:35:00,1.0,7.0,708.39,0.0,1.0,7.0,708.76,0.0
2021-08-02 09:40:00,1.0,1.0,711.18,0.0,1.0,68.0,711.56,0.0
2021-08-02 09:45:00,6.0,65.0,710.5,0.0,1.0,65.0,710.77,0.0
2021-08-02 09:50:00,1.0,73.0,714.55,0.0,1.0,65.0,714.76,0.0
2021-08-02 09:55:00,1.0,1.0,716.63,0.0,1.0,1.0,716.86,0.0
2021-08-02 10:00:00,1.0,60.0,719.02,0.0,1.0,7.0,719.2,0.0
2021-08-02 10:05:00,9.0,65.0,720.65,0.0,1.0,60.0,720.85,0.0
2021-08-02 10:10:00,1.0,1.0,717.5,0.0,1.0,60.0,717.67,0.0
2021-08-02 10:15:00,2.0,1.0,721.82,0.0,1.0,9.0,722.01,0.0
2021-08-02 10:20:00,1.0,9.0,724.41,0.0,1.0,1.0,724.84,0.0
2021-08-02 10:25:00,1.0,7.0,722.61,0.0,1.0,65.0,722.87,0.0
2021-08-02 10:30:00,1.0,73.0,722.36,0.0,1.0,68.0,722.6,0.0
2021-08-02 10:35:00,1.0,68.0,720.05,0.0,1.0,9.0,720.36,0.0
2021-08-02 10:40:00,1.0,43.0,722.81,0.0,1.0,1.0,723.0,0.0
2021-08-02 10:45:00,1.0,64.0,724.45,0.0,1.0,43.0,724.73,0.0
2021-08-02 10:50:00,1.0,73.0,725.83,0.0,1.0,43.0,726.07,0.0
2021-08-02 10:55:00,1.0,7.0,725.02,0.0,2.0,43.0,725.24,0.0
2021-08-02 11:00:00,1.0,1.0,725.65,0.0,1.0,73.0,725.76,0.0
2021-08-02 11:05:00,1.0,65.0,724.0,0.0,3.0,7.0,724.11,0.0
2021-08-02 11:10:00,2.0,1.0,721.81,0.0,2.0,65.0,721.98,0.0
2021-08-02 11:15:00,2.0,60.0,724.33,0.0,1.0,68.0,724.65,0.0
2021-08-02 11:20:00,2.0,1.0,721.5,0.0,1.0,43.0,721.63,0.0
2021-08-02 11:25:00,1.0,73.0,721.98,0.0,1.0,1.0,722.1,0.0
2021-08-02 11:30:00,1.0,60.0,720.02,0.0,2.0,7.0,720.2,0.0
2021-08-02 11:35:00,3.0,1.0,718.16,0.0,1.0,1.0,718.29,0.0
2021-08-02 11:40:00,1.0,43.0,718.54,0.0,1.0,65.0,718.73,0.0
2021-08-02 11:45:00,1.0,60.0,719.36,0.0,2.0,43.0,719.6,0.0
2021-08-02 11:50:00,1.0,73.0,720.56,0.0,1.0,43.0,720.79,0.0
2021-08-02 11:55:00,2.0,73.0,718.79,0.0,1.0,73.0,719.0,0.0
2021-08-02 12:00:00,1.0,68.0,715.94,0.0,1.0,1.0,716.1,0.0
2021-08-02 12:05:00,1.0,43.0,715.77,0.0,1.0,9.0,715.96,0.0
2021-08-02 12:10:00,1.0,1.0,713.84,0.0,3.0,60.0,713.92,0.0
2021-08-02 12:15:00,2.0,43.0,715.44,0.0,1.0,1.0,715.64,0.0
2021-08-02 12:20:00,1.0,43.0,718.66,0.0,1.0,1.0,718.86,0.0
