datetime,bid_size,bid_exchange,bid,bid_condition,ask_size,ask_exchange,ask,ask_condition
2021-02-16 09:30:00,0.0,1.0,0.0,50.0,0.0,1.0,0.0,50.0
2021-02-16 09:35:00,5.0,43.0,67.7,50.0,17.0,4.0,68.35,50.0
2021-02-16 09:40:00,12.0,4.0,64.5,50.0,4.0,69.0,65.15,50.0
2021-02-16 09:45:00,4.0,65.0,65.5,50.0,1.0,47.0,65.95,50.0
2021-02-16 09:50:00,22.0,65.0,64.6,50.0,23.0,65.0,65.05,50.0
2021-02-16 09:55:00,21.0,65.0,65.45,50.0,4.0,69.0,65.75,50.0
2021-02-16 10:00:00,15.0,65.0,66.5,50.0,2.0,9.0,67.35,50.0
2021-02-16 10:05:00,2.0,4.0,65.95,50.0,22.0,4.0,66.3,50.0
2021-02-16 10:10:00,12.0,43.0,64.65,50.0,16.0,5.0,65.05,50.0
2021-02-16 10:15:00,22.0,4.0,64.4,50.0,25.0,65.0,64.85,50.0
2021-02-16 10:20:00,1.0,4.0,63.45,50.0,6.0,4.0,63.8,50.0
2021-02-16 10:25:00,8.0,69.0,62.5,50.0,7.0,4.0,62.85,50.0
2021-02-16 10:30:00,3.0,22.0,63.35,50.0,18.0,69.0,63.7,50.0
2021-02-16 10:35:00,1.0,22.0,62.5,50.0,14.0,69.0,62.85,50.0
2021-02-16 10:40:00,14.0,60.0,60.95,50.0,2.0,4.0,61.3,50.0
2021-02-16 10:45:00,19.0,9.0,60.75,50.0,8.0,65.0,61.15,50.0
2021-02-16 10:50:00,17.0,69.0,59.6,50.0,4.0,65.0,60.05,50.0
2021-02-16 10:55:00,11.0,43.0,59.05,50.0,14.0,60.0,59.45,50.0
2021-02-16 11:00:00,18.0,69.0,59.2,50.0,2.0,31.0,59.55,50.0
2021-02-16 11:05:00,19.0,5.0,59.4,50.0,5.0,65.0,59.7,50.0
2021-02-16 11:10:00,9.0,43.0,57.35,50.0,18.0,9.0,57.85,50.0
2021-02-16 11:15:00,17.0,69.0,58.05,50.0,3.0,69.0,58.4,50.0
2021-02-16 11:20:00,5.0,65.0,56.5,50.0,26.0,9.0,57.0,50.0
2021-02-16 11:25:00,12.0,65.0,55.5,50.0,1.0,69.0,55.85,50.0
2021-02-16 11:30:00,10.0,65.0,55.05,50.0,5.0,1.0,55.35,50.0
