datetime,bid_size,bid_exchange,bid,bid_condition,ask_size,ask_exchange,ask,ask_condition
2021-07-02 09:30:00,2.0,60.0,678.79,0.0,1.0,1.0,679.39,0.0
2021-07-02 09:35:00,1.0,68.0,687.05,0.0,1.0,7.0,687.33,0.0
2021-07-02 09:40:00,1.0,7.0,697.34,0.0,1.0,43.0,697.65,0.0
2021-07-02 09:45:00,2.0,1.0,694.6,0.0,1.0,7.0,694.84,0.0
2021-07-02 09:50:00,1.0,3.0,696.2,0.0,1.0,7.0,696.5,0.0
2021-07-02 09:55:00,1.0,7.0,690.6,0.0,2.0,1.0,690.8,0.0
2021-07-02 10:00:00,2.0,3.0,688.84,0.0,2.0,11.0,689.1,0.0
2021-07-02 10:05:00,1.0,60.0,686.97,0.0,2.0,1.0,687.2,0.0
2021-07-02 10:10:00,1.0,65.0,684.75,0.0,1.0,1.0,684.84,0.0
2021-07-02 10:15:00,2.0,1.0,684.42,0.0,1.0,1.0,684.58,0.0
2021-07-02 10:20:00,1.0,7.0,686.56,0.0,1.0,43.0,686.98,0.0
2021-07-02 10:25:00,1.0,1.0,687.72,0.0,1.0,68.0,687.85,0.0
2021-07-02 10:30:00,1.0,7.0,686.67,0.0,1.0,65.0,686.91,0.0
2021-07-02 10:35:00,3.0,7.0,683.58,0.0,3.0,65.0,683.7,0.0
2021-07-02 10:40:00,2.0,7.0,683.7,0.0,1.0,1.0,683.94,0.0
2021-07-02 10:45:00,1.0,7.0,680.19,0.0,1.0,60.0,680.41,0.0
2021-07-02 10:50:00,1.0,1.0,679.98,0.0,1.0,1.0,680.18,0.0
2021-07-02 10:55:00,1.0,9.0,677.56,0.0,1.0,68.0,677.8,0.0
2021-07-02 11:00:00,2.0,1.0,675.3,0.0,2.0,1.0,675.48,0.0
2021-07-02 11:05:00,1.0,7.0,678.51,0.0,2.0,60.0,678.57,0.0
2021-07-02 11:10:00,2.0,1.0,680.37,0.0,2.0,7.0,680.51,0.0
2021-07-02 11:15:00,2.0,1.0,679.51,0.0,1.0,1.0,679.75,0.0
2021-07-02 11:20:00,2.0,11.0,678.63,0.0,1.0,7.0,678.8,0.0
2021-07-02 11:25:00,1.0,7.0,677.76,0.0,46.0,1.0,677.96,0.0
2021-07-02 11:30:00,2.0,65.0,677.17,0.0,1.0,7.0,677.41,0.0
2021-07-02 11:35:00,2.0,1.0,678.21,0.0,1.0,4.0,678.42,0.0
2021-07-02 11:40:00,1.0,60.0,680.01,0.0,1.0,1.0,680.18,0.0
2021-07-02 11:45:00,1.0,43.0,681.4,0.0,1.0,1.0,681.6,0.0
2021-07-02 11:50:00,1.0,1.0,681.84,0.0,1.0,65.0,681.98,0.0
2021-07-02 11:55:00,1.0,7.0,681.01,0.0,1.0,7.0,681.1,0.0
2021-07-02 12:00:00,1.0,1.0,679.52,0.0,1.0,7.0,679.64,0.0
2021-07-02 12:05:00,1.0,3.0,679.28,0.0,1.0,7.0,679.44,0.0
2021-07-02 12:10:00,1.0,65.0,679.09,0.0,2.0,7.0,679.25,0.0
2021-07-02 12:15:00,1.0,43.0,679.63,0.0,1.0,1.0,679.79,0.0
2021-07-02 12:20:00,1.0,1.0,678.77,0.0,1.0,7.0,678.85,0.0
2021-07-02 12:25:00,1.0,68.0,677.51,0.0,2.0,43.0,677.66,0.0
2021-07-02 12:30:00,1.0,1.0,677.61,0.0,2.0,1.0,677.73,0.0
2021-07-02 12:35:00,1.0,68.0,677.71,0.0,2.0,43.0,677.88,0.0
2021-07-02 12:40:00,2.0,65.0,677.78,0.0,1.0,65.0,677.9,0.0
2021-07-02 12:45:00,1.0,7.0,676.43,0.0,1.0,7.0,676.71,0.0
2021-07-02 12:50:00,2.0,65.0,675.89,0.0,2.0,43.0,676.04,0.0
2021-07-02 12:55:00,1.0,65.0,675.75,0.0,1.0,7.0,675.93,0.0
2021-07-02 13:00:00,1.0,7.0,676.67,0.0,2.0,7.0,676.94,0.0
2021-07-02 13:05:00,4.0,60.0,677.87,0.0,2.0,1.0,677.99,0.0
2021-07-02 13:10:00,2.0,7.0,680.03,0.0,1.0,43.0,680.26,0.0
2021-07-02 13:15:00,1.0,60.0,680.45,0.0,1.0,1.0,680.59,0.0
2021-07-02 13:20:00,3.0,65.0,680.32,0.0,2.0,65.0,680.49,0.0
2021-07-02 13:25:00,1.0,68.0,681.25,0.0,30.0,1.0,681.4,0.0
2021-07-02 13:30:00,1.0,1.0,681.52,0.0,2.0,1.0,681.68,0.0
2021-07-02 13:35:00,2.0,65.0,681.04,0.0,1.0,1.0,681.16,0.0
