datetime,bid_size,bid_exchange,bid,bid_condition,ask_size,ask_exchange,ask,ask_condition
2021-06-01 09:30:00,1.0,1.0,627.35,0.0,1.0,1.0,627.36,0.0
2021-06-01 09:35:00,2.0,65.0,628.3,0.0,1.0,68.0,628.76,0.0
2021-06-01 09:40:00,1.0,1.0,631.52,0.0,2.0,7.0,631.67,0.0
2021-06-01 09:45:00,1.0,65.0,631.83,0.0,1.0,65.0,632.0,0.0
2021-06-01 09:50:00,2.0,1.0,630.43,0.0,1.0,8.0,630.69,0.0
2021-06-01 09:55:00,1.0,43.0,630.77,0.0,1.0,7.0,630.99,0.0
2021-06-01 10:00:00,21.0,3.0,630.71,0.0,1.0,1.0,630.87,0.0
2021-06-01 10:05:00,7.0,1.0,628.6,0.0,2.0,1.0,628.75,0.0
2021-06-01 10:10:00,2.0,43.0,629.19,0.0,2.0,43.0,629.48,0.0
2021-06-01 10:15:00,1.0,43.0,624.92,0.0,1.0,7.0,625.15,0.0
2021-06-01 10:20:00,2.0,43.0,626.38,0.0,1.0,60.0,626.59,0.0
2021-06-01 10:25:00,1.0,43.0,627.08,0.0,2.0,1.0,627.28,0.0
2021-06-01 10:30:00,2.0,43.0,626.62,0.0,1.0,7.0,626.82,0.0
2021-06-01 10:35:00,4.0,65.0,627.5,0.0,1.0,1.0,627.71,0.0
2021-06-01 10:40:00,1.0,7.0,625.61,0.0,2.0,43.0,625.78,0.0
2021-06-01 10:45:00,19.0,65.0,626.01,0.0,1.0,1.0,626.27,0.0
2021-06-01 10:50:00,1.0,1.0,624.47,0.0,1.0,43.0,624.67,0.0
2021-06-01 10:55:00,3.0,1.0,623.91,0.0,4.0,60.0,624.09,0.0
2021-06-01 11:00:00,1.0,43.0,624.35,0.0,1.0,1.0,624.51,0.0
2021-06-01 11:05:00,1.0,1.0,623.97,0.0,1.0,1.0,624.04,0.0
2021-06-01 11:10:00,1.0,7.0,623.92,0.0,1.0,43.0,624.1,0.0
2021-06-01 11:15:00,8.0,65.0,624.0,0.0,2.0,43.0,624.18,0.0
2021-06-01 11:20:00,1.0,1.0,624.0,0.0,1.0,1.0,624.2,0.0
2021-06-01 11:25:00,1.0,1.0,625.39,0.0,1.0,68.0,625.5,0.0
2021-06-01 11:30:00,1.0,3.0,624.4,0.0,2.0,1.0,624.6,0.0
