datetime,bid_size,bid_exchange,bid,bid_condition,ask_size,ask_exchange,ask,ask_condition
2021-02-08 09:30:00,0.0,1.0,0.0,50.0,0.0,1.0,0.0,50.0
2021-02-08 09:35:00,4.0,5.0,64.45,50.0,7.0,4.0,70.6,50.0
2021-02-08 09:40:00,1.0,46.0,65.3,50.0,13.0,31.0,68.35,50.0
2021-02-08 09:45:00,10.0,9.0,64.15,50.0,27.0,9.0,66.85,50.0
2021-02-08 09:50:00,2.0,4.0,61.4,50.0,5.0,65.0,63.35,50.0
2021-02-08 09:55:00,25.0,9.0,59.7,50.0,2.0,60.0,61.05,50.0
2021-02-08 10:00:00,7.0,60.0,61.4,50.0,11.0,31.0,63.05,50.0
2021-02-08 10:05:00,22.0,9.0,61.8,50.0,14.0,9.0,63.25,50.0
2021-02-08 10:10:00,13.0,31.0,65.35,50.0,2.0,4.0,66.45,50.0
2021-02-08 10:15:00,24.0,9.0,64.55,50.0,7.0,4.0,66.05,50.0
2021-02-08 10:20:00,17.0,9.0,63.0,50.0,6.0,65.0,64.35,50.0
2021-02-08 10:25:00,13.0,4.0,61.7,50.0,15.0,69.0,62.85,50.0
2021-02-08 10:30:00,13.0,9.0,62.45,50.0,20.0,9.0,63.55,50.0
2021-02-08 10:35:00,9.0,4.0,62.85,50.0,8.0,4.0,64.0,50.0
2021-02-08 10:40:00,26.0,9.0,62.7,50.0,28.0,9.0,64.3,50.0
2021-02-08 10:45:00,16.0,65.0,63.5,50.0,21.0,9.0,65.15,50.0
2021-02-08 10:50:00,11.0,69.0,64.3,50.0,14.0,31.0,65.45,50.0
2021-02-08 10:55:00,1.0,4.0,63.45,50.0,12.0,1.0,64.45,50.0
2021-02-08 11:00:00,24.0,9.0,63.25,50.0,13.0,9.0,64.45,50.0
2021-02-08 11:05:00,11.0,9.0,62.15,50.0,13.0,31.0,63.2,50.0
2021-02-08 11:10:00,14.0,5.0,63.2,50.0,11.0,4.0,64.1,50.0
2021-02-08 11:15:00,29.0,9.0,62.15,50.0,18.0,9.0,63.4,50.0
2021-02-08 11:20:00,3.0,4.0,62.55,50.0,11.0,31.0,63.5,50.0
2021-02-08 11:25:00,22.0,9.0,61.3,50.0,17.0,1.0,62.35,50.0
2021-02-08 11:30:00,29.0,9.0,60.3,50.0,11.0,9.0,61.35,50.0
2021-02-08 11:35:00,14.0,9.0,60.2,50.0,15.0,31.0,61.15,50.0
2021-02-08 11:40:00,6.0,69.0,60.55,50.0,12.0,9.0,61.4,50.0
2021-02-08 11:45:00,26.0,9.0,60.1,50.0,19.0,9.0,61.25,50.0
2021-02-08 11:50:00,22.0,9.0,61.1,50.0,21.0,9.0,62.15,50.0
2021-02-08 11:55:00,23.0,9.0,60.0,50.0,16.0,9.0,61.1,50.0
2021-02-08 12:00:00,33.0,9.0,59.9,50.0,16.0,69.0,61.05,50.0
2021-02-08 12:05:00,28.0,9.0,60.7,50.0,12.0,31.0,61.85,50.0
2021-02-08 12:10:00,20.0,9.0,61.4,50.0,11.0,9.0,62.35,50.0
2021-02-08 12:15:00,21.0,9.0,61.65,50.0,13.0,9.0,62.7,50.0
2021-02-08 12:20:00,11.0,9.0,61.7,50.0,24.0,69.0,62.7,50.0
2021-02-08 12:25:00,24.0,65.0,62.3,50.0,11.0,4.0,63.35,50.0
2021-02-08 12:30:00,16.0,9.0,62.35,50.0,20.0,9.0,63.35,50.0
2021-02-08 12:35:00,15.0,60.0,62.9,50.0,21.0,9.0,63.95,50.0
2021-02-08 12:40:00,13.0,31.0,62.85,50.0,13.0,9.0,63.8,50.0
2021-02-08 12:45:00,5.0,11.0,61.85,50.0,20.0,9.0,62.7,50.0
2021-02-08 12:50:00,11.0,9.0,60.95,50.0,24.0,9.0,62.0,50.0
2021-02-08 12:55:00,14.0,65.0,60.35,50.0,2.0,4.0,61.4,50.0
2021-02-08 13:00:00,14.0,31.0,61.0,50.0,11.0,9.0,61.95,50.0
2021-02-08 13:05:00,10.0,69.0,60.4,50.0,13.0,9.0,61.5,50.0
2021-02-08 13:10:00,15.0,60.0,60.7,50.0,9.0,5.0,62.0,50.0
2021-02-08 13:15:00,11.0,9.0,61.2,50.0,23.0,9.0,62.1,50.0
2021-02-08 13:20:00,11.0,9.0,60.75,50.0,1.0,69.0,61.5,50.0
2021-02-08 13:25:00,12.0,31.0,60.65,50.0,25.0,9.0,61.5,50.0
2021-02-08 13:30:00,5.0,65.0,60.1,50.0,8.0,4.0,61.0,50.0
2021-02-08 13:35:00,6.0,11.0,59.35,50.0,2.0,60.0,60.55,50.0
2021-02-08 13:40:00,20.0,9.0,59.45,50.0,9.0,4.0,60.55,50.0
2021-02-08 13:45:00,20.0,9.0,59.1,50.0,1.0,69.0,60.0,50.0
2021-02-08 13:50:00,11.0,69.0,58.8,50.0,15.0,5.0,59.95,50.0
2021-02-08 13:55:00,22.0,9.0,57.9,50.0,14.0,9.0,58.9,50.0
2021-02-08 14:00:00,14.0,31.0,57.15,50.0,2.0,4.0,57.85,50.0
2021-02-08 14:05:00,17.0,31.0,58.0,50.0,6.0,4.0,58.7,50.0
2021-02-08 14:10:00,13.0,31.0,57.4,50.0,2.0,5.0,58.0,50.0
2021-02-08 14:15:00,4.0,69.0,56.35,50.0,2.0,5.0,57.3,50.0
2021-02-08 14:20:00,5.0,60.0,55.5,50.0,2.0,5.0,56.3,50.0
2021-02-08 14:25:00,21.0,9.0,57.0,50.0,2.0,5.0,57.8,50.0
2021-02-08 14:30:00,14.0,69.0,56.25,50.0,2.0,5.0,57.05,50.0
2021-02-08 14:35:00,20.0,9.0,56.25,50.0,15.0,9.0,57.1,50.0
2021-02-08 14:40:00,10.0,4.0,57.4,50.0,16.0,9.0,58.1,50.0
2021-02-08 14:45:00,17.0,1.0,57.5,50.0,6.0,65.0,58.55,50.0
2021-02-08 14:50:00,6.0,11.0,58.0,50.0,5.0,65.0,58.95,50.0
2021-02-08 14:55:00,20.0,65.0,56.35,50.0,3.0,5.0,57.15,50.0
2021-02-08 15:00:00,5.0,1.0,57.65,50.0,1.0,43.0,58.6,50.0
2021-02-08 15:05:00,17.0,9.0,59.35,50.0,2.0,5.0,60.25,50.0
2021-02-08 15:10:00,15.0,69.0,59.45,50.0,12.0,9.0,60.15,50.0
2021-02-08 15:15:00,1.0,22.0,60.45,50.0,3.0,5.0,61.4,50.0
2021-02-08 15:20:00,7.0,1.0,60.9,50.0,2.0,1.0,61.9,50.0
2021-02-08 15:25:00,9.0,60.0,59.85,50.0,7.0,5.0,61.15,50.0
2021-02-08 15:30:00,16.0,31.0,59.55,50.0,13.0,31.0,60.4,50.0
2021-02-08 15:35:00,31.0,9.0,59.3,50.0,13.0,31.0,60.4,50.0
2021-02-08 15:40:00,19.0,9.0,57.7,50.0,14.0,9.0,58.85,50.0
2021-02-08 15:45:00,19.0,9.0,57.55,50.0,14.0,65.0,58.4,50.0
2021-02-08 15:50:00,6.0,4.0,57.65,50.0,5.0,5.0,59.25,50.0
2021-02-08 15:55:00,23.0,9.0,59.15,50.0,20.0,9.0,60.55,50.0
2021-02-09 09:30:00,0.0,1.0,0.0,50.0,0.0,1.0,0.0,50.0
2021-02-09 09:35:00,14.0,31.0,55.6,50.0,14.0,9.0,57.05,50.0
2021-02-09 09:40:00,1.0,43.0,52.5,50.0,8.0,5.0,53.5,50.0
2021-02-09 09:45:00,18.0,60.0,53.45,50.0,21.0,9.0,54.6,50.0
2021-02-09 09:50:00,27.0,60.0,53.65,50.0,7.0,60.0,54.7,50.0
2021-02-09 09:55:00,12.0,60.0,52.85,50.0,22.0,9.0,53.8,50.0
2021-02-09 10:00:00,2.0,22.0,52.9,50.0,5.0,11.0,53.9,50.0
2021-02-09 10:05:00,7.0,11.0,52.9,50.0,18.0,9.0,53.75,50.0
2021-02-09 10:10:00,15.0,31.0,51.5,50.0,2.0,9.0,52.4,50.0
2021-02-09 10:15:00,15.0,1.0,53.45,50.0,7.0,1.0,54.45,50.0
2021-02-09 10:20:00,20.0,9.0,54.2,50.0,2.0,4.0,54.95,50.0
2021-02-09 10:25:00,14.0,11.0,53.9,50.0,16.0,31.0,54.9,50.0
2021-02-09 10:30:00,13.0,31.0,53.35,50.0,3.0,4.0,54.35,50.0
2021-02-09 10:35:00,26.0,9.0,53.5,50.0,6.0,69.0,54.45,50.0
2021-02-09 10:40:00,24.0,9.0,52.4,50.0,11.0,69.0,53.2,50.0
2021-02-09 10:45:00,19.0,9.0,52.0,50.0,1.0,65.0,52.9,50.0
2021-02-09 10:50:00,21.0,9.0,51.25,50.0,13.0,9.0,52.25,50.0
2021-02-09 10:55:00,25.0,9.0,51.0,50.0,4.0,4.0,51.95,50.0
2021-02-09 11:00:00,27.0,9.0,51.6,50.0,9.0,11.0,52.55,50.0
2021-02-09 11:05:00,14.0,5.0,51.3,50.0,18.0,31.0,52.35,50.0
2021-02-09 11:10:00,27.0,9.0,50.8,50.0,8.0,11.0,51.85,50.0
2021-02-09 11:15:00,12.0,9.0,49.8,50.0,22.0,1.0,50.85,50.0
2021-02-09 11:20:00,22.0,9.0,49.8,50.0,16.0,9.0,50.65,50.0
2021-02-09 11:25:00,1.0,43.0,49.85,50.0,2.0,43.0,50.8,50.0
2021-02-09 11:30:00,27.0,9.0,49.7,50.0,4.0,4.0,50.6,50.0
2021-02-09 11:35:00,21.0,9.0,50.5,50.0,3.0,9.0,51.3,50.0
2021-02-09 11:40:00,7.0,11.0,50.75,50.0,2.0,69.0,51.6,50.0
