datetime,bid_size,bid_exchange,bid,bid_condition,ask_size,ask_exchange,ask,ask_condition
2021-04-19 09:30:00,0.0,1.0,0.0,50.0,0.0,1.0,0.0,50.0
2021-04-19 09:35:00,13.0,1.0,60.2,50.0,11.0,1.0,60.75,50.0
2021-04-19 09:40:00,24.0,65.0,57.5,50.0,1.0,43.0,57.8,50.0
2021-04-19 09:45:00,1.0,22.0,55.95,50.0,12.0,4.0,56.45,50.0
2021-04-19 09:50:00,1.0,4.0,56.65,50.0,10.0,43.0,57.2,50.0
2021-04-19 09:55:00,8.0,69.0,57.35,50.0,14.0,69.0,57.85,50.0
2021-04-19 10:00:00,22.0,5.0,56.9,50.0,7.0,43.0,57.4,50.0
2021-04-19 10:05:00,10.0,60.0,52.75,50.0,14.0,5.0,53.5,50.0
2021-04-19 10:10:00,4.0,4.0,53.8,50.0,3.0,69.0,54.25,50.0
2021-04-19 10:15:00,1.0,69.0,54.15,50.0,17.0,69.0,54.65,50.0
2021-04-19 10:20:00,3.0,31.0,53.3,50.0,36.0,5.0,53.75,50.0
2021-04-19 10:25:00,18.0,65.0,54.6,50.0,5.0,1.0,55.0,50.0
2021-04-19 10:30:00,8.0,1.0,54.65,50.0,29.0,5.0,55.1,50.0
2021-04-19 10:35:00,18.0,4.0,55.95,50.0,17.0,47.0,56.3,50.0
2021-04-19 10:40:00,15.0,69.0,55.2,50.0,52.0,5.0,55.6,50.0
2021-04-19 10:45:00,36.0,5.0,54.55,50.0,11.0,1.0,54.95,50.0
2021-04-19 10:50:00,16.0,60.0,53.55,50.0,24.0,60.0,53.9,50.0
2021-04-19 10:55:00,21.0,5.0,54.6,50.0,28.0,5.0,55.05,50.0
2021-04-19 11:00:00,18.0,65.0,54.75,50.0,1.0,69.0,55.1,50.0
2021-04-19 11:05:00,15.0,5.0,53.85,50.0,23.0,5.0,54.3,50.0
2021-04-19 11:10:00,13.0,69.0,55.95,50.0,23.0,60.0,56.35,50.0
2021-04-19 11:15:00,28.0,65.0,57.1,50.0,4.0,60.0,57.85,50.0
2021-04-19 11:20:00,24.0,69.0,57.9,50.0,16.0,65.0,58.65,50.0
2021-04-19 11:25:00,21.0,5.0,57.55,50.0,13.0,4.0,58.05,50.0
2021-04-19 11:30:00,7.0,43.0,58.25,50.0,14.0,4.0,58.6,50.0
2021-04-19 11:35:00,3.0,69.0,58.35,50.0,28.0,65.0,58.8,50.0
2021-04-19 11:40:00,15.0,69.0,57.3,50.0,20.0,1.0,57.7,50.0
2021-04-19 11:45:00,14.0,60.0,56.0,50.0,14.0,60.0,56.4,50.0
2021-04-19 11:50:00,12.0,5.0,56.1,50.0,14.0,60.0,56.4,50.0
2021-04-19 11:55:00,29.0,5.0,57.45,50.0,10.0,60.0,57.8,50.0
2021-04-19 12:00:00,16.0,5.0,56.55,50.0,12.0,4.0,56.95,50.0
2021-04-19 12:05:00,19.0,65.0,55.5,50.0,1.0,65.0,55.8,50.0
2021-04-19 12:10:00,3.0,60.0,56.8,50.0,13.0,60.0,57.1,50.0
2021-04-19 12:15:00,26.0,5.0,57.85,50.0,17.0,60.0,58.2,50.0
2021-04-19 12:20:00,5.0,69.0,58.95,50.0,24.0,4.0,59.25,50.0
2021-04-19 12:25:00,16.0,69.0,60.45,50.0,22.0,65.0,60.8,50.0
2021-04-19 12:30:00,7.0,43.0,58.7,50.0,6.0,65.0,59.05,50.0
2021-04-19 12:35:00,4.0,47.0,57.9,50.0,28.0,65.0,58.2,50.0
2021-04-19 12:40:00,7.0,60.0,58.6,50.0,8.0,43.0,58.8,50.0
2021-04-19 12:45:00,9.0,1.0,57.0,50.0,1.0,69.0,57.25,50.0
2021-04-19 12:50:00,4.0,1.0,57.25,50.0,6.0,65.0,57.55,50.0
2021-04-19 12:55:00,6.0,1.0,57.3,50.0,4.0,60.0,57.5,50.0
2021-04-19 13:00:00,3.0,47.0,57.75,50.0,30.0,65.0,58.05,50.0
2021-04-19 13:05:00,2.0,47.0,57.7,50.0,18.0,43.0,58.0,50.0
2021-04-19 13:10:00,30.0,1.0,57.45,50.0,18.0,60.0,57.8,50.0
2021-04-19 13:15:00,20.0,4.0,58.6,50.0,16.0,4.0,58.95,50.0
