datetime,bid_size,bid_exchange,bid,bid_condition,ask_size,ask_exchange,ask,ask_condition
2021-03-29 09:30:00,0.0,1.0,0.0,50.0,0.0,1.0,0.0,50.0
2021-03-29 09:35:00,10.0,65.0,59.55,50.0,6.0,7.0,60.3,50.0
2021-03-29 09:40:00,13.0,4.0,59.35,50.0,2.0,7.0,60.1,50.0
2021-03-29 09:45:00,14.0,5.0,56.7,50.0,9.0,4.0,57.3,50.0
2021-03-29 09:50:00,5.0,69.0,56.2,50.0,1.0,60.0,56.75,50.0
2021-03-29 09:55:00,10.0,69.0,54.25,50.0,1.0,69.0,55.05,50.0
2021-03-29 10:00:00,14.0,5.0,54.95,50.0,2.0,7.0,55.7,50.0
2021-03-29 10:05:00,2.0,7.0,54.55,50.0,6.0,1.0,55.35,50.0
2021-03-29 10:10:00,10.0,69.0,53.7,50.0,1.0,43.0,54.6,50.0
2021-03-29 10:15:00,11.0,60.0,56.0,50.0,9.0,5.0,56.65,50.0
2021-03-29 10:20:00,13.0,4.0,56.85,50.0,14.0,4.0,57.45,50.0
2021-03-29 10:25:00,13.0,69.0,56.1,50.0,5.0,42.0,56.65,50.0
2021-03-29 10:30:00,2.0,4.0,54.6,50.0,7.0,60.0,55.1,50.0
2021-03-29 10:35:00,18.0,5.0,55.35,50.0,9.0,4.0,55.95,50.0
2021-03-29 10:40:00,5.0,5.0,57.15,50.0,11.0,4.0,57.7,50.0
2021-03-29 10:45:00,2.0,69.0,57.85,50.0,6.0,69.0,58.4,50.0
2021-03-29 10:50:00,12.0,65.0,57.35,50.0,10.0,4.0,57.9,50.0
2021-03-29 10:55:00,17.0,60.0,56.05,50.0,2.0,7.0,56.6,50.0
2021-03-29 11:00:00,7.0,1.0,56.3,50.0,2.0,60.0,57.05,50.0
2021-03-29 11:05:00,7.0,69.0,55.1,50.0,16.0,69.0,55.65,50.0
2021-03-29 11:10:00,14.0,5.0,54.45,50.0,1.0,69.0,55.05,50.0
2021-03-29 11:15:00,2.0,7.0,53.8,50.0,2.0,7.0,54.35,50.0
2021-03-29 11:20:00,4.0,4.0,54.15,50.0,1.0,43.0,54.65,50.0
2021-03-29 11:25:00,22.0,69.0,54.5,50.0,2.0,7.0,55.05,50.0
